,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율
2489,조선선재,기계,A120030,12,2023,Annual,155538184,123081991,8408367,12469932,8912470,155538184,9294844,8131196,2815336,0,0,146243341,66614293,49676405,10580671,10641,5795,13005386,21177038,-47174426,-3076435,94.02,0.57,6.36,0.6,74.57,9.22,15.88,10580671.01,25.43,7.169193572,9.878684753,-5.474179701,7.169193572,0.504585822,-3.260751497,7.622780352,-0.540292247,12.13786826,23.60025793,248.5262666,3201.256417,0.428282569,0.455503085,7.16680054
2491,조일알미늄,철강금속,A018470,12,2020,Annual,274904170,141191521,62409836,54254473,77134207,274904170,163031549,135002980,6985369,107523172,18250000,111872620,332913378,325944200,-4028209,162238,12000,-8840441,1785102,-1675882,-9305321,40.7,50.81,145.73,124.84,97.91,-7.85,-1.21,-4028209.01,2.09,-4.9748667,-6.785193066,-4.609256155,-4.9748667,-7.287223256,-0.693940574,-1.390763141,6.782770788,-66.9097404,-88.47572469,-46.40007759,-75.49915579,1.211016108,2.975825345,2.042018125
2492,조일알미늄,철강금속,A018470,12,2021,Annual,347937580,211525740,88475750,87692108,80048228,347937580,181069785,160232629,18344878,123960265,10450000,166867795,466932503,437103251,18279238,231244,11000,15675524,-28053513,-4709161,43394256,47.96,41.45,108.51,86.43,93.61,11.25,3.91,18279237.89,6.39,26.56686146,49.81476119,3.777858246,26.56686146,11.06426094,18.68821636,49.15874411,40.25645524,-553.7807745,-277.3160864,-1671.535576,180.995977,1.342000778,2.798218212,2.578743345
2493,조일알미늄,철강금속,A018470,12,2022,Annual,367680590,215659160,83797700,105893710,88593436,367680590,180767714,164284251,20318936,130181315,6650000,186912876,562385283,534546743,15831171,339733,32200,17828880,5792648,-13851360,-1562168,50.84,38.27,96.71,75.29,95.05,10.08,2.82,15831171.03,4.95,5.674296522,1.95409788,10.67507453,5.674296522,-0.166825735,2.528587358,12.01255221,20.44252207,-13.39260969,13.73705912,-120.6485655,194.1364714,1.529548468,3.008809746,3.111093627
2494,조일알미늄,철강금속,A018470,12,2023,Annual,390898369,240564259,85433766,103581381,86083360,390898369,199513686,159298608,9983179,137652053,2850000,191384682,465783855,444665573,8472865,196584,32200,-134306,-3749348,-31270698,33625827,48.96,43.19,104.25,88.22,95.47,-0.07,1.82,8472865.27,4.53,6.314659961,11.54836131,-2.833252793,6.314659961,10.37019918,-3.034766248,2.392454761,-17.17709032,-46.47985926,-100.7533059,-164.7259768,125.7590446,1.191572777,2.433757238,2.334596009
2496,조흥,음식료품,A002600,12,2020,Annual,248313869,141501778,27543384,65510600,103415541,248313869,115083266,107391989,9380609,81881414,5100000,133230603,222604296,197183088,11787348,0,198282,7516524,-5422107,-12188315,18005838,53.65,37.11,86.38,69.17,88.58,5.72,5.3,11787348.03,11.42,13.89196293,20.13652228,6.611345068,13.89196293,29.94407595,41.50395375,2.910880122,14.11940637,-4.555075165,-4.192045104,-274.4865027,-31.29299045,0.896463403,1.670819549,1.934289004
2497,조흥,음식료품,A002600,12,2021,Annual,267558823,135992012,31114240,60896686,125946848,267558823,121819557,118931465,21229826,77247152,0,145739266,250861245,215811944,19072641,4167,201672,16074915,30386712,-21366683,-14002994,54.47,30.67,83.59,56.31,86.03,11.52,7.6,19072641.42,13.97,7.75025337,-3.893778635,21.7871577,7.75025337,5.853406176,10.74519255,9.388731056,12.69380219,61.80603983,113.8610214,-660.4225811,75.3046504,0.937592871,1.721301691,2.059285481
2498,조흥,음식료품,A002600,12,2022,Annual,433755477,268968495,44673567,185777357,152307567,433755477,279570332,275477139,53214089,207985793,3003453,154185145,324035752,289769341,14975759,0,242546,11131140,-87225533,-34606354,112478183,35.55,49,181.32,137.85,89.43,7.42,4.62,14975758.64,10.57,62.11593105,97.78256902,20.93003471,62.11593105,129.495443,131.6267936,5.79519798,29.16931509,-21.4804127,-30.75459497,-387.0515671,61.96409148,0.747047056,2.10160163,1.159049137
2499,조흥,음식료품,A002600,12,2023,Annual,394002200,228773496,52115199,136314795,152137039,394002200,244362081,190668214,16361638,163753841,51408330,149640119,405945609,365182445,15648302,0,236434,355244,9155624,-8835933,-858367,37.98,54.95,163.3,144.69,89.96,0.23,3.85,15648302.44,10.04,-9.164904908,-14.94412905,-0.11196292,-9.164904908,-12.59370075,-30.78619348,-2.947771655,25.27803074,4.490877558,-96.8085569,-110.4964953,-74.46731025,1.030313052,2.712812658,1.661246325
2501,종근당,의약품,A185750,12,2020,Annual,946333120,600114083,183288448,185565183,269610329,946333120,394740342,320620873,144120057,73049043,54986450,551592778,1303005524,813865705,123935879,146663978,31422793,90404889,104323717,-63921093,7068802,58.29,14.39,71.56,24.68,62.46,17.61,9.51,123935878.8,37.54,18.09204334,27.37623871,5.249829808,18.09204334,20.93800791,15.7187769,16.13623026,20.72269595,66.18821357,70.65484216,34.97594927,60.90193001,1.37689942,2.362259942,3.30091806
2502,종근당,의약품,A185750,12,2021,Annual,1046700072,667147151,203597700,224722927,295546243,1046700072,480890429,320229872,129327403,74656298,34246449,565809643,1343559363,847741079,94758694,163276712,37547532,42356472,12903868,-90809305,85138949,54.06,22.65,84.99,41.9,63.1,7.58,7.05,94758694.02,36.9,10.60587967,11.17005414,9.619777586,10.60587967,21.8244952,-0.121951199,2.577420439,3.112330551,-23.54216167,-53.14802942,-87.63093535,42.06469373,1.283614475,2.374578411,2.793899155
2503,종근당,의약품,A185750,12,2022,Annual,1124882798,713614783,248409413,270081458,309035338,1124882798,503593996,374213062,145436254,96269801,10509717,621288802,1488344729,945705337,109906062,176324876,41712468,79977780,67734468,-65380323,-16339806,55.23,20.96,81.06,37.94,63.54,13.47,7.38,109906061.5,36.46,7.469448803,6.96512485,4.564123321,7.469448803,4.72115177,16.85763719,9.805269261,10.77625373,15.98520132,88.82068365,424.9160019,-28.00261713,1.323110934,2.395576299,2.955445738
2504,종근당,의약품,A185750,12,2023,Annual,1402428436,946571861,269632200,261431892,311884069,1402428436,586793267,511465847,183938771,90959120,10000000,815635169,1669404439,1007202930,246599279,140234542,51479459,213602187,318159906,-171312904,-43699980,58.16,15.67,71.94,26.94,60.33,29.73,14.77,246599279,39.67,24.67329383,32.64465417,0.921813997,24.67329383,16.52110066,36.67771089,31.28116367,12.16517292,124.372773,167.0769144,369.716402,162.0251723,1.190366935,2.04675387,2.844961817
2506,종근당바이오,의약품,A063160,12,2020,Annual,283462940,88382395,23985637,59111388,189873952,283462940,114714927,46114065,7821841,19247055,59200000,168748013,124599959,96735822,7607022,9117523,0,6207398,4824020,-62602496,54752962,59.53,28.17,67.98,47.32,77.64,3.79,6.11,7607021.5,22.36,21.476735,10.42016947,27.45413032,21.476735,53.18832698,2.422067253,6.490743066,-9.173236429,-50.64405206,-49.38884033,-71.60717274,41.16324247,0.439563489,0.738378822,1.086170407
2507,종근당바이오,의약품,A063160,12,2021,Annual,298540308,104342019,29095177,70355877,190421773,298540308,137048970,44310728,9946189,12920226,65799190,161491338,142238418,128932489,-11432270,11516023,0,-6576601,-5882180,-20387538,28272279,54.09,36.64,84.86,67.73,90.65,-3.98,-8.04,-11432270.29,9.35,5.318990906,18.05746948,0.288518248,5.318990906,19.46916899,-3.910600811,-4.300302487,14.15607127,-250.2857491,-205.94779,-221.9352324,-67.43334643,0.476446276,0.880780479,1.037865648
2508,종근당바이오,의약품,A063160,12,2022,Annual,312590995,123464272,25896679,78506850,179260096,312590995,164791529,81590584,8231542,45700000,55199310,147799466,156042327,139252401,-14810344,15431867,0,-16702616,-3204563,-20546514,24959279,47.28,44.44,111.5,94,89.24,-10.8,-9.49,-14810343.54,10.76,4.706462284,18.32651235,-5.861555023,4.706462284,20.24280737,84.13279962,-8.478394055,9.70476837,29.54858484,153.9703412,-45.52082731,0.779770466,0.49919009,1.055770574,0.946907453
2509,종근당바이오,의약품,A063160,12,2023,Annual,293785061,111768693,34042801,69082221,170833043,293785061,170760623,98618040,6684262,27381418,32499430,123024438,160352778,152340004,-20152520,14979912,0,-24192520,-7223884,-1195570,7402421,41.88,50.01,138.8,119.43,95,-17.87,-12.57,-20152520.39,5,-6.016147074,-9.472844905,-4.70102002,-6.016147074,3.622209246,20.86938856,-16.76259642,2.762360113,36.07057338,44.84270009,125.4249331,-94.18115404,0.545816651,1.303422154,0.939050088
2511,종근당홀딩스,의약품,A001630,12,2020,Annual,1258451806,394391528,116406377,164391012,410513928,1258451806,418150785,280387166,69914641,121965469,84671930,840301021,858118781,444223242,89262180,20659862,88840992,113621663,66553214,-120421540,52319730,66.77,17.5,49.76,26.2,51.77,14.38,10.4,89262180.33,48.23,17.09364763,17.46318938,26.76262131,17.09364763,24.94265094,17.09614283,13.54415242,19.07664947,3.600595683,43.22697527,-40.1926937,-33.68507804,0.6818845,1.02120402,2.052175463
2512,종근당홀딩스,의약품,A001630,12,2021,Annual,1367635165,436869440,107851669,175935425,478836749,1367635165,527666927,317712127,73166957,165253994,89493640,839968237,925975076,484566040,34410730,20926378,109532972,25824890,40460132,-108051868,108985845,61.42,25.25,62.82,41.11,52.33,3.07,3.72,34410730.01,47.67,8.676006382,10.77049302,16.64324066,8.676006382,26.19058625,13.31193632,-0.039602951,7.907564372,-61.44982119,-77.27115647,-39.20634396,-10.27197626,0.677062933,1.102392966,1.754847667
2513,종근당홀딩스,의약품,A001630,12,2022,Annual,1376372970,398595725,109655281,188494287,492210191,1376372970,577829023,399407472,51448517,257771385,66089710,798543946,908962764,509774956,-32878295,22707998,129269369,-22663809,-46501658,-64690796,67041297,58.02,31.19,72.36,53.77,56.08,-2.77,-3.62,-32878294.93,43.92,0.638898825,-8.760904631,2.79290218,0.638898825,9.506393794,25.71363762,-4.931649695,-1.837232172,-195.5466362,-187.7595568,-214.9320472,-40.129868,0.660404399,1.138275193,1.573065263
2514,종근당홀딩스,의약품,A001630,12,2023,Annual,1456003651,419678256,126213582,194764940,498472396,1456003651,632518934,519907649,62221483,258551184,35180630,823484717,879780770,495916858,17005267,23222449,93906357,40575422,37146789,-23994763,-4132063,56.56,32.15,76.81,56.84,56.37,5,1.93,17005266.71,43.63,5.785545251,5.289201484,1.272262362,5.785545251,9.464722058,30.16973528,3.123280957,-3.210471887,-151.7218639,-279.0317859,-179.8827195,-62.90853648,0.604243519,1.068363203,1.390916102
2516,주성코퍼레이션,전기전자,A109070,12,2020,Annual,32146507,18355343,6394165,6535388,6038412,32146507,24623437,22480026,8815374,7827000,134000,7523071,20447825,18012914,-4860722,472552,16634,-6306405,-3662909,810945,143420,23.4,36.18,327.31,154.58,88.09,-309.55,-23.77,-4860721.73,11.91,18.56209163,21.40199454,184.5836234,18.56209163,-19.4316734,-23.54410354,-318.1527913,-55.33717077,-19.05660666,-61.09609794,-30.55609588,-68.42544824,0.636082328,2.718015688,0.830421236
2517,주성코퍼레이션,전기전자,A109070,12,2021,Annual,33044553,21889883,5904824,5994985,6636234,33044553,23434919,17138121,10608013,3641500,3763100,9609634,39946492,32402072,-1408564,1167778,42605,-1586432,1641721,-856987,366711,29.08,27,243.87,92.86,81.11,-18.52,-3.53,-1408564.34,18.89,2.793603672,19.25619151,9.900318163,2.793603672,-4.826775401,-23.76289511,27.73552184,95.35814689,-71.02150668,-74.84411483,-144.8201416,-205.6775737,1.208867676,4.156921273,1.704571371
2518,주성코퍼레이션,전기전자,A109070,12,2022,Annual,32951332,25964085,4939303,4215034,5526503,32951332,18158117,13303132,7080648,3789053,3171420,14793215,22967076,20182191,-4812464,996075,15617,-9902822,-3916535,1360475,13755722,44.89,25.52,122.75,56.84,87.87,-81.16,-20.95,-4812464.32,12.13,-0.282107009,18.61226028,-16.72230063,-0.282107009,-22.51683481,-22.37695136,53.94150287,-42.50539947,241.6574611,524.2197586,-338.5627643,-258.7509495,0.696999927,1.552541216,1.264837979
2519,주성코퍼레이션,전기전자,A109070,12,2023,Annual,34134612,27488558,2104806,1675632,5617622,34134612,11872345,7924286,1655725,3641481,2114280,22262267,23947360,19030343,-1335470,771178,16750,-1376873,1085483,-858466,6632177,65.22,22.33,53.33,34.24,79.47,-7.43,-5.58,-1335469.78,20.53,3.590992923,5.871468222,1.648764146,3.590992923,-34.61687134,-40.43292963,50.48971437,4.268214204,-72.24976644,-86.09615522,-127.7153913,-163.1004612,0.701556532,1.075692785,2.017070764
2521,주연테크,전기전자,A044380,12,2020,Annual,57589967,41389584,5376256,12142691,7583264,57589967,19927980,12434372,5308968,4300000,0,37661988,62660644,57052724,503726,196513,165863,-2981611,4277804,1241412,5297705,65.4,15.91,52.91,24.33,91.05,-7.42,0.8,503726.18,8.95,-6.748301702,3.925435475,3.637632148,-6.748301702,4.815478708,9.208761664,-11.89171029,49.58077709,-117.7566196,-37.67973236,428.2537315,-79.04940152,1.088047923,1.66376358,3.144355022
2522,주연테크,전기전자,A044380,12,2021,Annual,59714399,47834155,10267810,15197038,6825298,59714399,14445525,8367842,2975015,0,4300000,45268874,88248283,82587110,-542223,204608,502749,3115175,-14668643,9689482,-232493,75.81,10.21,31.91,13.47,93.58,7.51,-0.61,-542222.58,6.42,3.688892546,15.57051407,-9.995247429,3.688892546,-27.51134335,-32.70394355,20.19778138,40.83526336,-207.6424485,-204.4795917,-442.9012409,680.5210518,1.477839256,1.949425183,6.109039512
2523,주연테크,전기전자,A044380,12,2022,Annual,53242325,38474690,6356984,12025285,6987850,53242325,11699002,6348479,1794342,0,4300000,41543323,66667584,66134436,-6294304,119024,860537,-5645554,3615906,-1775493,-129740,78.03,11.58,28.16,14.84,99.2,-13.01,-9.44,-6294304.44,0.8,-10.83838087,-19.56648968,2.381610297,-10.83838087,-19.01296768,-24.13242267,-8.229829176,-24.45452565,1060.833089,-281.2275073,-124.6505829,-118.3239207,1.252153883,1.604772541,5.698570186
2524,주연테크,전기전자,A044380,12,2023,Annual,45913552,36200582,4518450,11001762,6802391,45913552,8902970,8182618,1780092,0,0,37010583,43504587,40729627,-4656483,124698,574908,-4445088,-855642,-4811718,-1284602,80.61,10.07,24.06,12.49,93.62,-11.32,-10.7,-4656483.41,6.38,-13.76493795,-5.910659709,-2.654020908,-13.76493795,-23.89974803,28.89099893,-10.9108749,-34.74401742,-26.02068473,-21.26391847,-123.6632811,171.0074329,0.947532593,1.175463434,4.886525171
2526,지엠비코리아,운수장비,A013870,12,2020,Annual,488507776,225381598,108141450,86366909,219406888,488507776,260401844,183590087,53723667,84500182,23913674,228105932,445770429,393609942,-9655812,6611155,308656,-7966501,15929339,-18086191,9251114,46.69,31.28,114.16,66.99,88.3,-3.45,-2.17,-9655812.33,11.7,0.327804021,4.868844754,-3.709285393,0.327804021,2.832319667,6.127107091,-2.386214139,-6.651800116,-213.4674742,-544.7848267,-45.87658445,-50.1918623,0.9125145,1.9542255,1.711855885
2527,지엠비코리아,운수장비,A013870,12,2021,Annual,522463825,259210370,119530164,109953254,219499708,522463825,273762237,222364204,59319474,121826253,9268356,248701588,531332181,457978871,8377508,9114945,332041,10500670,4834024,-29060170,12362676,47.6,32.62,110.08,68.53,86.19,4.4,1.58,8377508.12,13.81,6.950974103,15.00955371,0.042304962,6.950974103,5.130682946,21.11994042,9.028987462,19.19412918,-186.7612998,-231.8103142,-69.65332962,60.67600967,1.016974105,2.136424561,1.940852715
2528,지엠비코리아,운수장비,A013870,12,2022,Annual,550819603,294436675,121811645,135130884,216594562,550819603,282988579,248081705,79608041,127627210,562470,267831024,610506110,524245300,11123016,10375788,346150,12089849,36777091,-19858147,-4901007,48.62,30.8,105.66,63.35,85.87,4.68,1.82,11123016.39,14.13,5.427318915,13.58985175,-1.32353069,5.427318915,3.370202589,11.56548605,7.691722499,14.90102272,32.77237097,15.1340724,660.7966158,-31.66541352,1.108359446,2.27944508,2.15735247
2529,지엠비코리아,운수장비,A013870,12,2023,Annual,579056069,315557863,140791193,138647968,221183105,579056069,309489580,265986354,76860511,152981095,960000,269566489,690905793,585342240,20566630,14495496,563240,10813295,20852089,-35125531,11078436,46.55,31.87,114.81,68.46,84.72,4.02,2.98,20566629.97,15.28,5.126263816,7.173422944,2.118494092,5.126263816,9.364689237,7.217238772,0.647970117,13.16934944,84.90155907,-10.55889118,-43.30141827,76.88221867,1.193158711,2.563025529,2.232404054
2531,지역난방공사,전기가스업,A071320,12,2020,Annual,6073139097,583905706,434146779,38853308,5080335187,6073139097,4269404295,920937844,231903149,0,340000000,1803734802,2098906300,1855688158,132852566,13038493,2897237,27936391,381899766,-430249592,57513101,29.7,47.08,236.7,158.52,88.41,1.68,6.33,132852566.3,11.59,3.063578924,-1.117719223,2.514192794,3.063578924,-2.150162349,0.644981157,17.93790795,-11.36024738,214.7191083,-209.2124852,102.2956111,20.23482447,0.345604846,1.163644621,0.491615728
2532,지역난방공사,전기가스업,A071320,12,2021,Annual,6517362464,711541148,544990228,39136995,5348062808,6517362464,4694183621,1514682108,507422624,470288014,0,1823178843,2536798010,2385487355,39686157,11674745,3752968,21459011,417634376,-541538467,110877713,27.97,46.11,257.47,164.83,94.04,1.18,1.56,39686157.24,5.96,7.314559405,21.8589133,5.269881044,7.314559405,9.949381615,64.47169783,1.077987794,20.86285176,-70.12766995,-23.18617319,9.357065173,25.86611982,0.389236907,1.391414792,0.540413033
2533,지역난방공사,전기가스업,A071320,12,2022,Annual,7478129880,1119357784,849789564,60022548,5799526888,7478129880,5811126778,1995956431,1003402343,530000000,2950000,1667003101,4173027136,4464256773,-403893694,10158539,3397803,-183978919,14612769,-540958374,548808582,22.29,47.88,348.6,214.77,106.98,-10.54,-9.68,-403893693.8,-6.98,14.74166001,57.31455407,8.441637584,14.74166001,23.79419399,31.77394916,-8.566122989,64.49977963,-1117.719337,-957.350411,-96.50106173,-0.107119445,0.558030845,2.503310962,0.718109808
2534,지역난방공사,전기가스업,A071320,12,2023,Annual,7968409129,899641456,707447672,61272689,6154243781,7968409129,5875165562,2028292017,505605865,540000000,6200000,2093243567,3953697606,3540225712,314719522,6384377,2424904,199385846,-141804995,-633635718,750522570,26.27,51.48,280.67,195.96,89.54,10.6,7.96,314719522,10.46,6.556174563,-19.62878457,6.116307414,6.556174563,1.102002872,1.620054701,25.56926653,-5.255885544,-177.9213755,-208.3742893,-1070.418372,17.13206569,0.496171512,1.888790043,0.672950841
2536,진도,유통업,A088790,12,2020,Annual,128453979,73850847,7554959,58436449,45419548,128453979,31364732,30155644,2446975,23415892,0,97089248,54469358,30842096,-1691198,0,556401,-1810583,12623531,-146031,-14214598,75.58,18.35,32.31,24.28,56.62,-1.84,-3.1,-1691198.04,43.38,-11.463642,-16.91361061,44.53089124,-11.463642,-30.30366839,-30.5361623,-2.992383909,-30.05357482,-42.10670631,-33.70693253,145.8166102,31.59383983,0.424037919,0.561023585,1.736643501
2537,진도,유통업,A088790,12,2021,Annual,136444645,81649151,9646529,50417612,45370623,136444645,35781862,34636862,3834958,26816532,0,100662783,58961463,32168337,3775884,0,420337,3568237,10690117,-227763,3211101,73.78,19.72,35.55,26.73,54.56,3.61,6.4,3775884.19,45.44,6.220644983,10.55953224,-0.107717937,6.220644983,14.08311093,14.86029614,3.680670181,8.247031294,-323.2668203,-297.0766875,-15.31595241,55.9689381,0.432127351,0.585732495,1.647803096
