,종목명,회계년,총자산(천원),EBIT(천원),총차입금(천원)
2065,예스코홀딩스,2019,"1,544,289,720","22,143,229","99,768,708109,523,879"
2066,예스코홀딩스,2020,"1,564,088,965","10,030,341","60,359,232120,615,128"
2067,예스코홀딩스,2021,"1,423,002,538","66,139,463","6,644,12471,211,380"
2068,예스코홀딩스,2022,"1,491,393,801","1,220,289","15,000,00043,472,620"
2069,예스코홀딩스,2023,"1,358,039,481","56,717,273","15,000,00029,124,460"
2070,오뚜기,2019,"2,152,123,515","148,278,491","91,278,954109,265,370"
2071,오뚜기,2020,"2,339,299,659","198,445,222","131,796,574155,364,056"
2072,오뚜기,2021,"2,605,839,009","166,575,353","260,991,826203,465,309"
2073,오뚜기,2022,"3,569,760,859","185,656,437","572,193,928234,076,006"
2074,오뚜기,2023,"3,496,482,529","254,893,844","416,084,368349,741,006"
2075,오리온홀딩스,2019,"4,366,333,653","266,659,513","6,980,14460,000,000"
2076,오리온홀딩스,2020,"4,497,550,946","308,628,635","19,516,9630"
2077,오리온홀딩스,2021,"4,961,788,340","315,697,399","95,734,7780"
2078,오리온홀딩스,2022,"5,102,168,431","399,824,810","105,907,3830"
2079,오리온홀딩스,2023,"5,138,300,058","405,463,095","95,812,7440"
2080,웰바이오텍,2019,"119,823,956","-6,446,549","1,595,404123,320"
2081,웰바이오텍,2020,"70,920,912","-12,572,108","1,730,114240,000"
2082,웰바이오텍,2021,"139,383,374","-4,319,054","2,280,429180,000"
2083,웰바이오텍,2022,"59,285,485","2,262,317","1,029,752120,000"
2084,웰바이오텍,2023,"60,240,632","-15,890,863","966,63360,000"
2085,팜젠사이언스,2019,"100,034,914","1,187,320",00
2086,팜젠사이언스,2020,"135,543,934","-669,905",00
2087,팜젠사이언스,2021,"220,323,823","-5,037,919","1,169,0290"
2088,팜젠사이언스,2022,"317,391,477","7,472,364",00
2089,팜젠사이언스,2023,"335,917,099","9,126,798",00
2090,에스메디,2019,"69,804,708","-81,997","4,369,5600"
2091,에스메디,2020,"138,292,817","-1,630,072","1,887,6700"
2092,에스메디,2021,"176,303,068","-1,785,311",00
2093,에스메디,2022,"189,857,328","-300,470","8,952,70410,000,000"
2094,에스메디,2023,"155,304,762","-8,903,733","2,000,0000"
2095,우성,2019,"335,926,098","-3,575,574","75,363,1168,288,000"
2096,우성,2020,"313,457,406","4,505,354","49,431,3932,040,000"
2097,우성,2021,"344,617,741","912,420","82,322,5974,303,500"
2098,우성,2022,"401,969,273","-607,443","109,812,1463,067,000"
2099,우성,2023,"425,327,564","5,680,813","109,715,56019,140,000"
2100,우신시스템,2019,"316,988,719","1,907,077","82,248,73121,619,666"
2101,우신시스템,2020,"324,516,702","-3,556,316","103,961,59013,362,916"
2102,우신시스템,2021,"309,605,708","-11,486,951","105,570,32419,599,110"
2103,우신시스템,2022,"282,515,716","7,972,167","105,758,0508,626,980"
2104,우신시스템,2023,"380,460,470","12,410,191","109,228,36810,709,962"
2105,우진플라임,2019,"267,791,146","-8,331,188","23,779,20833,265,000"
2106,우진플라임,2020,"267,621,933","9,434,364","24,301,60424,046,500"
2107,우진플라임,2021,"276,360,691","16,624,863","23,849,06615,935,000"
2108,우진플라임,2022,"285,245,048","22,612,661","26,813,49512,601,000"
2109,우진플라임,2023,"318,384,839","9,058,741","53,413,53929,505,000"
2110,웅진,2019,"2,901,605,949","75,213,066","248,743,29511,000,000"
2111,웅진,2020,"1,087,018,285","20,719,906","221,418,5910"
2112,웅진,2021,"1,065,994,370","42,952,923","206,418,591105,759,215"
2113,웅진,2022,"1,094,417,788","42,327,369","214,902,69116,556,729"
2114,웅진,2023,"1,027,078,032","22,359,941","255,732,591121,509,631"
2115,웅진씽크빅,2019,"2,453,550,824","21,653,561","78,000,0000"
2116,웅진씽크빅,2020,"666,079,005","13,993,153","80,000,0000"
2117,웅진씽크빅,2021,"771,639,508","26,788,937","93,500,0000"
2118,웅진씽크빅,2022,"790,792,230","27,552,372","85,984,10013,300,000"
2119,웅진씽크빅,2023,"739,376,284","5,572,227","111,814,00017,416,520"
2120,원림,2019,"163,100,687","4,181,833","18,179,2712,350,000"
2121,원림,2020,"177,323,382","5,424,323","16,833,0180"
2122,원림,2021,"170,283,437","3,192,709","14,708,8820"
2123,원림,2022,"169,931,826","3,400,938","7,986,1880"
2124,원림,2023,"174,969,479","5,066,403","5,633,1030"
2125,윌비스,2019,"281,045,532","-19,744,323","94,293,5132,380,952"
2126,윌비스,2020,"284,787,600","2,385,303","107,311,502624,990"
2127,윌비스,2021,"288,026,486","4,388,625","107,165,149124,998"
2128,윌비스,2022,"270,394,722","193,462","113,424,4171,666,667"
2129,윌비스,2023,"302,851,731","-4,182,784","122,519,0101,812,778"
2130,유나이티드제약,2019,"331,243,656","34,479,474","18,500,00010,833,150"
2131,유나이티드제약,2020,"353,433,063","40,125,938","21,567,86110,214,160"
2132,유나이티드제약,2021,"380,032,751","33,225,316","16,000,00011,900,000"
2133,유나이티드제약,2022,"417,890,867","48,213,162","16,000,0007,300,000"
2134,유나이티드제약,2023,"468,860,418","54,949,693","23,500,00010,962,500"
2135,유니드,2019,"1,076,285,814","84,757,897","129,653,982122,992,892"
2136,유니드,2020,"1,120,794,923","96,249,279","93,927,48572,186,120"
2137,유니드,2021,"1,347,710,903","148,855,096","129,488,16048,000,000"
2138,유니드,2022,"1,489,264,678","147,870,644","358,530,40329,749,890"
2139,유니드,2023,"1,259,135,784","32,068,843","166,400,03625,629,014"
2140,유니온,2019,"325,173,585","11,019,976","92,200,00021,594,652"
2141,유니온,2020,"354,433,760","7,813,211","75,550,00021,191,227"
2142,유니온,2021,"366,165,151","5,173,428","76,242,73515,562,438"
2143,유니온,2022,"376,111,723","2,897,591","86,894,07747,256,933"
2144,유니온,2023,"382,846,277","-1,992,452","98,804,64123,127,328"
2145,유니온머티리얼,2019,"174,875,889","3,775,640","33,200,00018,011,532"
2146,유니온머티리얼,2020,"184,455,805","94,320","34,800,00018,816,387"
2147,유니온머티리얼,2021,"186,669,511","-848,993","37,042,73514,395,878"
2148,유니온머티리얼,2022,"204,164,785","848,340","60,894,07724,673,653"
2149,유니온머티리얼,2023,"187,088,687","-4,667,934","77,204,64113,127,328"
2150,유니퀘스트,2019,"349,702,333","6,862,124","50,778,747900,000"
2151,유니퀘스트,2020,"379,977,750","9,010,532","43,254,1270"
2152,유니퀘스트,2021,"490,332,218","24,548,654","47,977,145548,333"
2153,유니퀘스트,2022,"610,723,418","47,307,138","93,789,365528,333"
2154,유니퀘스트,2023,"454,404,381","33,985,726","126,109,0400"
2155,유성기업,2019,"396,398,403","10,843,514",00
2156,유성기업,2020,"411,316,942","-1,513,823","4,000,0007,395,000"
2157,유성기업,2021,"409,968,041","7,459,015","4,000,00015,030,000"
2158,유성기업,2022,"427,046,002","6,726,401","4,000,0000"
2159,유성기업,2023,"439,604,034","8,019,390","13,500,0002,031,035"
2160,유수홀딩스,2019,"521,957,790","-7,814,058","12,573,4000"
2161,유수홀딩스,2020,"498,245,353","-15,196,368","6,921,2990"
2162,유수홀딩스,2021,"501,707,092","20,347,477","5,356,5000"
2163,유수홀딩스,2022,"524,926,065","29,646,247","1,800,00026,410"
2164,유수홀딩스,2023,"514,472,138","21,005,544","019,885"
2165,유엔젤,2019,"46,198,028","-2,346,574","4,100,0000"
2166,유엔젤,2020,"48,567,847","1,199,380","4,100,0000"
2167,유엔젤,2021,"61,716,674","3,147,725","3,000,0000"
2168,유엔젤,2022,"61,023,632","845,798","1,000,0000"
2169,유엔젤,2023,"62,948,969","-1,777,259","1,000,0000"
2170,유유제약,2019,"137,718,627","8,074,727","4,000,0002,682,519"
2171,유유제약,2020,"154,901,007","6,270,927","3,000,0005,394,811"
2172,유유제약,2021,"192,985,288","1,200,168","8,200,0003,617,616"
2173,유유제약,2022,"195,205,073","-592,114","7,200,0001,600,439"
2174,유유제약,2023,"198,213,527","364,537","17,575,000741,710"
2175,유한양행,2019,"2,117,200,258","12,535,759","15,000,00044,250,000"
2176,유한양행,2020,"2,393,522,101","84,255,098","48,500,00046,775,000"
2177,유한양행,2021,"2,463,811,805","48,596,120","69,000,00028,125,000"
2178,유한양행,2022,"2,472,728,072","36,028,967","64,120,000625,000"
2179,유한양행,2023,"2,814,070,522","56,759,795","128,227,00060,233,762"
2180,율촌화학,2019,"606,491,434","25,843,127","24,409,26032,312,310"
2181,율촌화학,2020,"613,344,959","26,719,627","17,653,9863,062,430"
2182,율촌화학,2021,"666,716,498","11,020,410","5,970,66011,000,000"
2183,율촌화학,2022,"653,136,153","-5,978,733","18,808,40442,250,000"
2184,율촌화학,2023,"678,951,067","-16,200,386","16,590,93384,250,000"
2185,이건산업,2019,"422,594,845","9,622,212","84,522,04935,385,923"
2186,이건산업,2020,"383,232,664","5,827,112","61,205,90846,094,117"
2187,이건산업,2021,"419,293,457","32,135,869","83,834,14332,424,732"
2188,이건산업,2022,"442,826,933","19,324,775","74,926,73460,856,414"
2189,이건산업,2023,"443,074,731","9,115,785","100,726,72136,950,809"
2190,이구산업,2019,"263,335,449","647,537","105,849,7404,263,750"
2191,이구산업,2020,"271,665,261","5,874,869","115,174,6403,081,950"
2192,이구산업,2021,"323,941,424","35,627,429","129,253,0441,900,350"
2193,이구산업,2022,"337,212,432","13,690,371","139,857,016300,000"
2194,이구산업,2023,"313,891,618","10,213,328","121,898,969666,640"
2195,이수페타시스,2019,"416,712,436","-23,957,646","156,932,64620,457,998"
2196,이수페타시스,2020,"389,384,713","12,785,971","209,569,49011,827,759"
2197,이수페타시스,2021,"449,678,765","46,875,580","192,856,2362,169,760"
2198,이수페타시스,2022,"546,014,161","116,618,144","158,568,71920,470,347"
2199,이수페타시스,2023,"626,436,319","62,169,058","143,401,61660,312,500"
2200,이수화학,2019,"1,060,433,946","6,552,863","212,757,13857,180,600"
2201,이수화학,2020,"969,058,838","-36,843,270","212,513,42147,197,120"
2202,이수화학,2021,"1,168,938,576","82,059,896","230,498,24937,625,000"
2203,이수화학,2022,"1,188,076,573","-17,067,101","247,085,07722,679,650"
2204,이수화학,2023,"1,093,466,714","-56,017,931","192,217,10973,949,250"
2205,이스타코,2019,"78,897,625","3,933,073","7,590,0000"
2206,이스타코,2020,"70,696,188","345,326","11,000,0000"
2207,이스타코,2021,"82,087,857","-329,700","20,536,4030"
2208,이스타코,2022,"79,791,361","-3,170,883","23,317,0540"
2209,이스타코,2023,"79,504,420","-1,661,141","23,740,0870"
2210,이아이디,2019,"205,252,079","1,484,789","851,8271,336,897"
2211,이아이디,2020,"225,852,507","-1,736,272","22,371,8277,773,500"
2212,이아이디,2021,"519,321,207","-20,509,279","57,201,8274,170,400"
2213,이아이디,2022,"566,212,896","-12,839,603","25,718,9940"
2214,이아이디,2023,"467,831,375","-6,899,811","76,221,8270"
2215,이월드,2019,"481,844,100","17,433,450","33,500,0000"
2216,이월드,2020,"447,853,890","-14,087,152","33,000,0000"
2217,이월드,2021,"433,174,726","1,934,269","90,642,00153,000,000"
2218,이월드,2022,"431,705,015","14,610,430","101,000,00038,000,000"
2219,이월드,2023,"421,666,524","7,922,829","132,000,0002,000,000"
2220,이화산업,2019,"276,765,830","-1,689,016","45,300,00011,792,500"
2221,이화산업,2020,"274,857,377","-3,486,086","73,300,0004,197,500"
2222,이화산업,2021,"274,689,898","-4,965,190","14,900,0005,000,000"
2223,이화산업,2022,"268,217,246","-884,105","14,900,0000"
2224,이화산업,2023,"265,952,519","-1,813,617","19,900,0000"
2225,인디에프,2019,"149,413,338","-1,579,169","26,500,0000"
2226,인디에프,2020,"138,647,755","-20,002,505","33,000,0002,000,000"
2227,인디에프,2021,"129,046,719","-21,761,151","32,900,0000"
2228,인디에프,2022,"119,745,167","-13,021,782","32,500,0000"
2229,인디에프,2023,"115,588,583","-2,698,436","26,150,0000"
2230,인스코비,2019,"50,859,293","4,871,559",00
2231,인스코비,2020,"76,233,776","-1,005,144",00
2232,인스코비,2021,"109,349,945","-2,421,496","8,9250"
2233,인스코비,2022,"101,183,784","-1,387,902","109,9250"
2234,인스코비,2023,"76,484,143","446,804","821,6250"
2235,인지컨트롤스,2019,"507,936,553","5,594,454","130,216,89061,003,394"
2236,인지컨트롤스,2020,"511,309,877","-2,884,750","127,234,82862,724,095"
2237,인지컨트롤스,2021,"543,367,175","2,018,548","146,035,73365,587,969"
2238,인지컨트롤스,2022,"606,910,470","17,050,734","182,775,59561,724,420"
2239,인지컨트롤스,2023,"649,103,362","20,925,835","174,742,31879,786,690"
2240,인천도시가스,2019,"365,312,455","11,958,359","016,124,990"
2241,인천도시가스,2020,"340,211,568","10,771,513","014,999,550"
2242,인천도시가스,2021,"360,580,638","3,200,366","05,350,800"
2243,인천도시가스,2022,"423,143,582","8,050,415","04,761,300"
2244,인천도시가스,2023,"443,887,541","16,517,708","04,058,600"
2245,인팩,2019,"294,347,209","-436,276","73,616,2074,250,000"
2246,인팩,2020,"319,762,537","12,965,532","75,722,8978,721,344"
2247,인팩,2021,"353,962,028","12,820,102","93,418,61216,300,000"
2248,인팩,2022,"411,164,185","20,813,757","91,638,53038,525,900"
2249,인팩,2023,"482,869,726","23,520,580","126,959,36046,563,770"
2250,일동홀딩스,2019,"809,743,998","-25,884,988","173,829,06224,925,872"
2251,일동홀딩스,2020,"810,988,824","-9,214,716","171,910,00043,908,624"
2252,일동홀딩스,2021,"920,762,518","-82,843,702","196,953,64218,734,755"
2253,일동홀딩스,2022,"862,553,167","-98,410,983","201,690,59531,000,000"
2254,일동홀딩스,2023,"876,999,055","-79,561,776","229,919,93215,500,000"
2255,일성건설,2019,"350,862,593","7,401,577","41,210,1922,268,846"
2256,일성건설,2020,"298,510,508","10,280,801","9,458,66416,918,405"
2257,일성건설,2021,"379,287,374","10,807,385","5,359,49840,301,542"
2258,일성건설,2022,"413,301,997","2,722,459","2,739,55532,500,000"
2259,일성건설,2023,"409,313,433","7,265,982","1,071,78518,181,423"
2260,일성아이에스,2019,"369,516,179","-1,257,117",00
2261,일성아이에스,2020,"371,224,516","-1,947,785",00
2262,일성아이에스,2021,"371,382,501","-1,797,411",00
2263,일성아이에스,2022,"498,743,323","1,337,852",00
2264,일성아이에스,2023,"419,189,929","-7,992,642",00
2265,일신방직,2019,"953,608,709","13,589,459","69,361,44327,533,424"
2266,일신방직,2020,"964,200,063","13,548,435","78,536,36110,386,402"
2267,일신방직,2021,"1,044,004,956","60,970,490","68,634,3337,789,011"
2268,일신방직,2022,"1,176,745,986","-16,000,918","95,332,9529,313,460"
2269,일신방직,2023,"1,059,230,390","-1,021,003","73,889,7260"
2270,일신석재,2019,"87,279,199","1,753,513","3,229,62011,500,000"
2271,일신석재,2020,"94,043,686","1,641,325","3,229,62011,500,000"
2272,일신석재,2021,"91,890,080","826,387","3,221,720113,312"
2273,일신석재,2022,"116,167,864","3,899,804","17,500,000508,283"
2274,일신석재,2023,"98,302,188","4,606,467","14,500,000371,917"
2275,일양약품,2019,"437,456,053","32,510,929","97,662,9608,500,000"
2276,일양약품,2020,"439,116,735","34,100,857","84,255,7200"
2277,일양약품,2021,"494,271,353","41,025,011","96,057,5665,000,000"
2278,일양약품,2022,"498,185,237","40,407,538","82,612,1600"
2279,일양약품,2023,"459,455,967","24,812,856","78,248,4806,000,000"
2280,일정실업,2019,"60,518,947","-16,332,932","18,665,8497,500,000"
2281,일정실업,2020,"40,721,796","-8,407,948","4,200,00010,500,000"
2282,일정실업,2021,"34,576,440","-8,424,306","4,877,4063,000,000"
2283,일정실업,2022,"33,565,989","-7,417,556","22,969,8960"
2284,일정실업,2023,"31,049,305","-1,492,869","16,882,8765,500,000"
2285,일진다이아,2019,"249,819,008","13,826,469","4,908,2010"
2286,일진다이아,2020,"247,688,526","9,095,835","85,1387,652,337"
2287,일진다이아,2021,"641,762,242","9,095,705","017,950,417"
2288,일진다이아,2022,"599,305,652","3,272,206","5,000,00012,765,492"
2289,일진다이아,2023,"594,029,355","-4,369,731","5,000,0008,749,290"
2290,일진디스플,2019,"126,231,326","-30,788,622","55,713,6140"
2291,일진디스플,2020,"113,893,786","-30,480,103","63,603,8930"
2292,일진디스플,2021,"117,460,184","-35,456,270","53,476,4840"
2293,일진디스플,2022,"117,303,570","1,052,222","45,690,8830"
2294,일진디스플,2023,"111,889,655","-7,962,985","51,381,3040"
2295,일진전기,2019,"780,849,822","11,423,545","109,589,472142,000,000"
2296,일진전기,2020,"790,379,092","13,776,692","70,718,949139,299,809"
2297,일진전기,2021,"837,942,611","20,402,669","29,089,67451,530,568"
2298,일진전기,2022,"839,513,249","31,490,877","63,332,17746,458,400"
2299,일진전기,2023,"928,888,144","60,756,521","43,000,00070,986,130"
2300,일진홀딩스,2019,"1,188,576,506","31,000,048","162,664,114164,000,000"
2301,일진홀딩스,2020,"1,158,500,912","27,285,150","122,055,239168,952,146"
2302,일진홀딩스,2021,"1,611,593,520","37,817,532","76,543,32370,080,985"
2303,일진홀딩스,2022,"1,586,114,519","44,244,448","143,756,17363,823,892"
2304,일진홀딩스,2023,"1,664,779,335","56,618,377","119,403,04087,835,420"
2305,자화전자,2019,"348,455,187","-9,158,889","25,447,460500,000"
2306,자화전자,2020,"355,988,092","-19,315,591","27,692,79315,000,000"
2307,자화전자,2021,"437,943,843","16,315,874","30,698,8840"
2308,자화전자,2022,"505,788,674","-11,740,371","30,479,38525,279,046"
2309,자화전자,2023,"692,647,471","-16,355,712","126,365,66289,890,425"
2310,전방,2019,"386,595,115","-30,492,233","193,764,1660"
2311,전방,2020,"373,432,831","-17,955,084","168,974,1400"
2312,전방,2021,"383,313,469","7,360,078","165,401,3010"
2313,전방,2022,"304,781,349","-35,045,943","36,401,7370"
2314,전방,2023,"236,979,138","-32,548,106","32,581,4610"
2315,제이준코스메틱,2019,"123,890,346","-52,012,690","13,901,3718,287"
2316,제이준코스메틱,2020,"87,885,496","-12,264,645","9,055,859428,621"
2317,제이준코스메틱,2021,"79,881,575","-14,611,402","3,955,16323,240"
2318,제이준코스메틱,2022,"48,387,027","-10,667,658","2,015,7980"
