종목코드,종목명,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),,
A036530,SNT홀딩스,12,2016,Annual,2210178425 ,1205349271 ,322379944 ,236908975 ,908800105 ,2210178425 ,679285814 ,487107956 ,235495857 ,6890307 ,0 ,1530892611 ,1537700275 ,1336617769 ,72283066 ,18481535 ,965559 ,10146568 ,143865685 ,(50764586),(20648764),69.27 ,0.33 ,44.37 ,0.48 ,86.92 ,0.66 ,4.70 ,72283065.97 ,13.08 ,,
A036530,SNT홀딩스,12,2017,Annual,2146174938 ,1187727595 ,309621499 ,215870141 ,880843802 ,2146174938 ,626881784 ,448821933 ,244821803 ,6520000 ,0 ,1519293154 ,1508152132 ,1303372403 ,60637139 ,19561190 ,1067126 ,25863066 ,104208804 ,(87582797),(31461098),70.79 ,0.31 ,41.26 ,0.44 ,86.42 ,1.70 ,4.02 ,60637139.39 ,13.58 ,,
A036530,SNT홀딩스,12,2018,Annual,2113834573 ,1168023374 ,273010297 ,220256725 ,869282994 ,2113834573 ,610559077 ,381612594 ,225133544 ,6460000 ,0 ,1503275496 ,1401307482 ,1221120349 ,72650119 ,17000641 ,1291560 ,73732317 ,128942884 ,(181259322),(91314393),71.12 ,0.31 ,40.62 ,0.44 ,87.14 ,4.88 ,5.18 ,72650118.65 ,12.86 ,,
A036530,SNT홀딩스,12,2019,Annual,2236679025 ,1266526398 ,316910184 ,229809615 ,871104106 ,2236679025 ,610745978 ,405603647 ,199204201 ,0 ,0 ,1625933047 ,1512114565 ,1284171398 ,126277061 ,14916609 ,1640443 ,124509305 ,89185851 ,27442503 ,(10380938),72.69 ,0.07 ,37.56 ,0.09 ,84.93 ,7.96 ,8.35 ,126277061.20 ,15.07 ,,
A036530,SNT홀딩스,12,2020,Annual,2270485740 ,1241961812 ,277968562 ,216342558 ,776099263 ,2270485740 ,652956674 ,461442515 ,244895710 ,0 ,0 ,1617529065 ,1435754699 ,1227111970 ,127086173 ,12698117 ,1405018 ,77889420 ,261292399 ,(173632606),(88569066),71.24 ,0.08 ,40.37 ,0.12 ,85.47 ,4.80 ,8.85 ,127086172.68 ,14.53 ,,
A036530,SNT홀딩스,12,2021,Annual,2372324440 ,1327473209 ,255465769 ,228720922 ,765317516 ,2372324440 ,592194060 ,412516269 ,189119347 ,0 ,0 ,1780130380 ,1404072099 ,1190453277 ,125567102 ,14645717 ,2108554 ,151814612 ,90010420 ,(60675197),(55542445),75.04 ,0.13 ,33.27 ,0.17 ,84.79 ,8.94 ,8.94 ,125567101.98 ,15.21 ,,
A036530,SNT홀딩스,12,2022,Annual,2558426987 ,1504308243 ,300360476 ,310012908 ,796241785 ,2558426987 ,742131375 ,562176527 ,261711226 ,0 ,0 ,1816295611 ,1629520925 ,1375682428 ,144692982 ,19636430 ,1861219 ,115574756 ,160521048 ,(143466130),(58718830),70.99 ,0.16 ,40.86 ,0.22 ,84.42 ,6.43 ,8.88 ,144692982.31 ,15.58 ,,
A036530,SNT홀딩스,12,2023,Annual,2701797834 ,1649128703 ,307956798 ,278647304 ,798914528 ,2701797834 ,748975381 ,554654827 ,226893958 ,0 ,0 ,1952822454 ,1895715059 ,1613977134 ,178996900 ,19143360 ,2306266 ,164296063 ,210564789 ,(161491796),(35286014),72.28 ,0.20 ,38.35 ,0.28 ,85.14 ,8.72 ,9.44 ,178996899.90 ,14.86 ,,
A036530,SNT홀딩스,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A005090,SGC에너지,12,2010,Annual,468198121 ,131618637 ,62925143 ,38299422 ,204507826 ,468198121 ,263576953 ,121523137 ,27028181 ,53000000 ,128334716 ,204621168 ,261602506 ,221903511 ,21455684 ,0 ,2857864 ,28167002 ,18905596 ,(90358561),69282890 ,43.70 ,40.83 ,128.81 ,93.42 ,84.82 ,N/A(IFRS),8.20 ,21455684.00 ,15.18 ,,
A005090,SGC에너지,12,2011,Annual,534693452 ,146430837 ,63641055 ,57662305 ,229692149 ,534693452 ,314449938 ,139132853 ,27015191 ,45673093 ,157685847 ,220243514 ,280723959 ,246350279 ,12692458 ,0 ,2690869 ,22162018 ,4122165 ,(49994042),42079261 ,41.19 ,44.43 ,142.77 ,107.87 ,87.76 ,10.43 ,4.52 ,12692458.06 ,12.24 ,,
A005090,SGC에너지,12,2012,Annual,629665378 ,157299175 ,64630866 ,68980341 ,289409087 ,629665378 ,389638238 ,250873355 ,28415333 ,85816455 ,120306641 ,240027140 ,285221128 ,249620997 ,11606989 ,0 ,2122090 ,15232377 ,10576857 ,(90518429),77837800 ,38.12 ,49.37 ,162.33 ,129.52 ,87.52 ,6.62 ,4.07 ,11606989.29 ,12.48 ,,
A005090,SGC에너지,12,2013,Annual,766651288 ,223495455 ,71839431 ,90506170 ,269945512 ,766651288 ,502288836 ,234853693 ,23359558 ,117000000 ,227505355 ,264362452 ,290031609 ,251096067 ,14671708 ,18144 ,2130831 ,8936601 ,4713212 ,(48178887),43088742 ,34.48 ,55.82 ,190.00 ,161.87 ,86.58 ,3.54 ,5.06 ,14671708.15 ,13.42 ,,
A005090,SGC에너지,12,2014,Annual,813320785 ,232458146 ,65822794 ,109588931 ,263198968 ,813320785 ,526446120 ,249476945 ,22989368 ,122492383 ,233734644 ,286874665 ,297812164 ,261131793 ,8944814 ,174904 ,2247227 ,18437355 ,16606621 ,(48230713),23780631 ,35.27 ,55.17 ,183.51 ,156.40 ,87.68 ,6.69 ,3.00 ,8944813.96 ,12.32 ,,
A005090,SGC에너지,12,2015,Annual,841187064 ,249133044 ,70269837 ,128055765 ,250386481 ,841187064 ,522758457 ,304429793 ,24631525 ,140998107 ,186250366 ,318428608 ,310295324 ,263765308 ,14971835 ,398913 ,2758418 ,19279263 ,16716185 ,(17467957),4090546 ,37.85 ,52.22 ,164.17 ,137.96 ,85.00 ,6.37 ,4.83 ,14971834.65 ,15.00 ,,
A005090,SGC에너지,12,2016,Annual,843055542 ,231259180 ,60753558 ,120757619 ,245462494 ,843055543 ,521899703 ,369905516 ,22424899 ,189298351 ,126853093 ,321155840 ,287778212 ,251851421 ,4529227 ,0 ,3410071 ,13091044 ,14434277 ,(22131140),5237715 ,38.09 ,53.15 ,162.51 ,139.51 ,87.52 ,4.09 ,1.57 ,4529227.24 ,12.48 ,,
A005090,SGC에너지,12,2017,Annual,797747001 ,246744213 ,80383944 ,109948188 ,216711885 ,797747001 ,474425594 ,324162289 ,26112019 ,228551322 ,92759537 ,323321407 ,319961347 ,305346310 ,(17014155),0 ,1567785 ,4090728 ,(2239665),38822897 ,(30464263),40.53 ,49.86 ,146.73 ,123.01 ,95.43 ,1.27 ,(5.32),(17014154.84),4.57 ,,
A005090,SGC에너지,12,2018,Annual,759129159 ,197394639 ,68481085 ,74429944 ,205783476 ,759129159 ,441709298 ,417031912 ,18991772 ,224714881 ,478682 ,317419861 ,265295373 ,261316094 ,(24846423),0 ,1134434 ,(11514293),25421548 ,2798509 ,(27609193),41.81 ,49.03 ,139.16 ,117.27 ,98.50 ,(3.59),(9.37),(24846423.44),1.50 ,,
A005090,SGC에너지,12,2019,Annual,695852509 ,177959356 ,49400465 ,71525607 ,162445689 ,695852509 ,383258761 ,349458374 ,16268866 ,169598985 ,15008013 ,312593748 ,284244835 ,253884817 ,1121400 ,0 ,1541998 ,426699 ,6112416 ,75242469 ,(84861160),44.92 ,41.90 ,122.61 ,93.28 ,89.32 ,0.14 ,0.39 ,1121399.70 ,10.68 ,,
A005090,SGC에너지,12,2020,Annual,2675392824 ,979491903 ,319377834 ,150532957 ,1451249244 ,2675392824 ,1997593170 ,1385618235 ,259570558 ,639744961 ,235007983 ,677799654 ,106548367 ,93008513 ,7017229 ,80 ,428653 ,31721614 ,(23599765),83890158 ,15492293 ,25.33 ,51.64 ,294.72 ,203.85 ,87.29 ,6.41 ,6.59 ,7017229.31 ,12.71 ,,
A005090,SGC에너지,12,2021,Annual,2591549831 ,829788527 ,269036509 ,184273902 ,1486011734 ,2591549831 ,1852133114 ,1115766791 ,265733952 ,427213391 ,311284054 ,739416716 ,1898386810 ,1642284041 ,152238223 ,0 ,2804628 ,98486293 ,116999419 ,(16961007),(72890421),28.53 ,50.75 ,250.49 ,177.86 ,86.51 ,13.90 ,8.02 ,152238223.40 ,13.49 ,,
A005090,SGC에너지,12,2022,Annual,3054362176 ,1311038342 ,361042975 ,213207373 ,1423351283 ,3054362176 ,2187874938 ,1623193757 ,403773796 ,579688627 ,313532143 ,866487239 ,2823334066 ,2530191225 ,209400218 ,0 ,2825239 ,148411627 ,341242894 ,(284937081),26813399 ,28.37 ,45.71 ,252.50 ,161.13 ,89.62 ,18.48 ,7.42 ,209400218.38 ,10.38 ,,
A005090,SGC에너지,12,2023,Annual,2967510634 ,1200550196 ,418501810 ,180320145 ,1447931861 ,2967510634 ,2098714440 ,1630402099 ,361368236 ,739344143 ,346344029 ,868796194 ,3024051635 ,2813299932 ,106822964 ,0 ,3480712 ,17169649 ,(33307479),(24438570),57086746 ,29.28 ,48.72 ,241.57 ,166.42 ,93.03 ,1.98 ,3.53 ,106822963.77 ,6.97 ,,
A005090,SGC에너지,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A029530,신도리코,12,2010,Annual,910741765 ,712098884 ,87223720 ,116289362 ,165087076 ,910741765 ,114022162 ,73223207 ,38844183 ,8920211 ,0 ,796719603 ,717800434 ,554367963 ,74542105 ,241025 ,1209276 ,75712018 ,93409018 ,(47154536),(19351098),87.48 ,0.98 ,14.31 ,1.12 ,77.23 ,N/A(IFRS),10.38 ,74542104.64 ,22.77 ,,
A029530,신도리코,12,2011,Annual,980932781 ,777562759 ,92335090 ,122321904 ,177967792 ,980932781 ,142211644 ,109756095 ,64295974 ,13855696 ,0 ,838721137 ,751013124 ,594742447 ,65351111 ,522991 ,1168956 ,65579357 ,91595205 ,(73293335),(20575037),85.50 ,1.41 ,16.96 ,1.65 ,79.19 ,8.02 ,8.70 ,65351111.00 ,20.81 ,,
A029530,신도리코,12,2012,Annual,969970671 ,725557094 ,84119462 ,78730032 ,188929807 ,969970671 ,115926328 ,80558548 ,37676477 ,24231998 ,0 ,854044344 ,752326491 ,615139756 ,47834864 ,264159 ,1163405 ,51980140 ,83248846 ,(73406155),(17082273),88.05 ,2.50 ,13.57 ,2.84 ,81.77 ,6.14 ,6.36 ,47834864.00 ,18.23 ,,
A029530,신도리코,12,2013,Annual,919770392 ,720394748 ,75403723 ,75948098 ,176659949 ,919770392 ,96117360 ,71613818 ,25375341 ,27873278 ,0 ,823653032 ,527571697 ,408675504 ,28410447 ,212622 ,2206573 ,25311311 ,39753886 ,(94012925),(21359243),89.55 ,3.03 ,11.67 ,3.38 ,77.46 ,3.02 ,5.39 ,28410446.98 ,22.54 ,,
A029530,신도리코,12,2014,Annual,915624765 ,681359821 ,77457940 ,80146682 ,173568534 ,915624765 ,95686147 ,76325491 ,46565338 ,16398599 ,0 ,819938618 ,480039122 ,386143759 ,4621049 ,152894 ,1491735 ,17115417 ,27347777 ,3131175 ,(33597149),89.55 ,1.79 ,11.67 ,2.00 ,80.44 ,2.08 ,0.96 ,4621049.30 ,19.56 ,,
A029530,신도리코,12,2015,Annual,929282858 ,717513876 ,98891623 ,81614192 ,187380946 ,929282858 ,109047052 ,97266162 ,42408727 ,32564584 ,0 ,820235806 ,500503730 ,409930447 ,6543358 ,402043 ,1147676 ,9354847 ,(5444638),19560576 ,1357672 ,88.27 ,3.50 ,13.29 ,3.97 ,81.90 ,1.14 ,1.31 ,6543357.84 ,18.10 ,,
A029530,신도리코,12,2016,Annual,932198393 ,722434498 ,68834904 ,81374444 ,155661852 ,932198393 ,91019127 ,79911633 ,48703095 ,13766965 ,0 ,841179267 ,507283935 ,411068100 ,16262544 ,40575 ,1132627 ,31789402 ,75794062 ,23717725 ,(29736269),90.24 ,1.48 ,10.82 ,1.64 ,81.03 ,3.83 ,3.21 ,16262543.89 ,18.97 ,,
A029530,신도리코,12,2017,Annual,940545761 ,749499570 ,63490659 ,68579328 ,138148863 ,940545761 ,84698683 ,74892042 ,47486886 ,8313458 ,0 ,855847078 ,558437442 ,446358429 ,32621678 ,24917 ,1121058 ,31678675 ,58345001 ,(28969722),(19936820),90.99 ,0.88 ,9.90 ,0.97 ,79.93 ,3.73 ,5.84 ,32621677.58 ,20.07 ,,
A029530,신도리코,12,2018,Annual,950210537 ,766836413 ,54807822 ,66817725 ,132883168 ,950210537 ,78654122 ,63267770 ,39920157 ,7653082 ,0 ,871556415 ,557945582 ,448714268 ,24889473 ,31475 ,1050997 ,35034112 ,49467505 ,(20774129),(17163522),91.72 ,0.81 ,9.02 ,0.88 ,80.42 ,4.06 ,4.46 ,24889473.20 ,19.58 ,,
A029530,신도리코,12,2019,Annual,947504079 ,774746887 ,41441862 ,52633103 ,120984380 ,947504079 ,76867463 ,62483865 ,34359846 ,8920033 ,0 ,870636616 ,427065042 ,341817581 ,6275157 ,10407 ,598471 ,14487011 ,45406721 ,(72261941),(14486342),91.89 ,1.01 ,8.83 ,1.10 ,80.04 ,1.66 ,1.47 ,6275157.30 ,19.96 ,,
A029530,신도리코,12,2020,Annual,916234313 ,746933232 ,50396016 ,62646111 ,118053772 ,916234313 ,67712532 ,57277717 ,33334306 ,7827081 ,0 ,848521782 ,335846270 ,256401369 ,(14618313),65457 ,564951 ,(13416107),(7265087),71018522 ,(11770252),92.61 ,0.95 ,7.98 ,1.02 ,76.34 ,(1.56),(4.35),(14618313.38),23.66 ,,
A029530,신도리코,12,2021,Annual,1022601243 ,875018623 ,34919848 ,67093784 ,95937261 ,1022601243 ,73933348 ,64940728 ,17138440 ,6894272 ,0 ,948667895 ,321884369 ,238871114 ,4323467 ,10346506 ,488146 ,95437496 ,21178618 ,20498803 ,(12067396),92.77 ,0.83 ,7.79 ,0.90 ,74.21 ,10.62 ,1.34 ,4323466.55 ,25.79 ,,
A029530,신도리코,12,2022,Annual,1038493448 ,759235989 ,35290222 ,81631690 ,75455871 ,1038493448 ,84787666 ,66999917 ,30489027 ,10072094 ,0 ,953705781 ,378186828 ,289537404 ,(2209597),6792798 ,510687 ,45016566 ,23305841 ,(64143352),(36457155),91.84 ,1.74 ,8.89 ,1.89 ,76.56 ,4.73 ,(0.58),(2209596.55),23.44 ,,
A029530,신도리코,12,2023,Annual,1078782999 ,903271178 ,34996369 ,57639303 ,77574233 ,1078782999 ,87555410 ,71806841 ,26618893 ,10545749 ,0 ,991227588 ,395823115 ,300827456 ,25334080 ,3674864 ,300600 ,54984229 ,95429589 ,(108429329),(15838502),91.88 ,1.64 ,8.83 ,1.78 ,76.00 ,5.65 ,6.40 ,25334080.16 ,24.00 ,,
A029530,신도리코,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A033270,유나이티드제약,12,2010,Annual,144538943 ,72151677 ,43769315 ,17300750 ,46521476 ,144538943 ,50414636 ,37249134 ,3999779 ,17333588 ,6201100 ,94124308 ,134978548 ,49645629 ,21061325 ,1529790 ,6227846 ,17059698 ,17039901 ,(11241493),(5503201),65.12 ,17.27 ,53.56 ,26.51 ,36.78 ,N/A(IFRS),15.60 ,21061324.62 ,63.22 ,,
A033270,유나이티드제약,12,2011,Annual,170085610 ,87950091 ,41214641 ,22728807 ,53645315 ,170085610 ,57042851 ,38443317 ,4964855 ,15694875 ,9143880 ,113042759 ,145453053 ,56066649 ,28028850 ,1271625 ,4971169 ,20197412 ,27617981 ,(17420899),353034 ,66.46 ,16.08 ,50.46 ,24.20 ,38.55 ,19.50 ,19.27 ,28028849.65 ,61.45 ,,
A033270,유나이티드제약,12,2012,Annual,187577461 ,93183965 ,35024669 ,30035358 ,59685988 ,187577461 ,54100255 ,34583523 ,5273757 ,6738165 ,10690000 ,133477206 ,134829851 ,59453088 ,19810114 ,1299043 ,4475206 ,16370418 ,21880100 ,(23330345),314238 ,71.16 ,12.38 ,40.53 ,17.40 ,44.09 ,13.28 ,14.69 ,19810114.09 ,55.91 ,,
A033270,유나이티드제약,12,2013,Annual,193539435 ,92825198 ,36220762 ,27069577 ,65494251 ,193539435 ,52102071 ,26659462 ,6692843 ,1723722 ,18306800 ,141437364 ,136891130 ,64725776 ,14837181 ,3004794 ,4287002 ,12204219 ,18968292 ,(4946404),(4204429),73.08 ,12.30 ,36.84 ,16.84 ,47.28 ,8.88 ,10.84 ,14837181.01 ,52.72 ,,
A033270,유나이티드제약,12,2014,Annual,217100751 ,111427276 ,39294499 ,27208536 ,67003054 ,217100751 ,55265967 ,28425069 ,4995018 ,3281540 ,19778600 ,161834784 ,155189553 ,72097342 ,21986969 ,3988619 ,4529747 ,18479330 ,21314122 ,(20084660),3351522 ,74.54 ,11.41 ,34.15 ,15.30 ,46.46 ,12.19 ,14.17 ,21986969.12 ,53.54 ,,
A033270,유나이티드제약,12,2015,Annual,230508701 ,112131902 ,42357370 ,25618989 ,76602439 ,230508701 ,58517826 ,38673961 ,6775425 ,7279877 ,13392000 ,171990874 ,162045985 ,74526748 ,22914681 ,3803307 ,4871041 ,21721433 ,25958328 ,(26205113),(8386505),74.61 ,12.09 ,34.02 ,16.21 ,45.99 ,13.01 ,14.14 ,22914681.07 ,54.01 ,,
A033270,유나이티드제약,12,2016,Annual,234220477 ,115385108 ,42383697 ,27683467 ,77255138 ,234220477 ,56833401 ,39636656 ,6098713 ,7644795 ,10572000 ,177387076 ,176905090 ,80075247 ,27118217 ,4005038 ,5704257 ,19513765 ,30021143 ,(13969728),(21116705),75.74 ,9.06 ,32.04 ,11.96 ,45.26 ,11.17 ,15.33 ,27118217.10 ,54.74 ,,
A033270,유나이티드제약,12,2017,Annual,265796462 ,127815618 ,48605701 ,33834661 ,95822973 ,265796462 ,64114923 ,50159950 ,6828755 ,10605694 ,7000000 ,201681539 ,197023264 ,85161743 ,31717078 ,4899842 ,6139817 ,27863651 ,27682926 ,(35544631),132805 ,75.88 ,9.47 ,31.79 ,12.48 ,43.22 ,14.70 ,16.10 ,31717077.76 ,56.78 ,,
A033270,유나이티드제약,12,2018,Annual,301954582 ,152454566 ,49162127 ,39471862 ,106537759 ,301954582 ,73472345 ,60073065 ,7167788 ,18536778 ,6650000 ,228482237 ,211935530 ,86458791 ,37750603 ,12442087 ,6450881 ,31672447 ,36862477 ,(21794552),(546042),75.67 ,9.45 ,32.16 ,12.49 ,40.79 ,14.73 ,17.81 ,37750602.53 ,59.21 ,,
A033270,유나이티드제약,12,2019,Annual,331243656 ,164516968 ,45421057 ,40116804 ,118765079 ,331243656 ,76144664 ,58699582 ,7388566 ,18500000 ,10833150 ,255098992 ,221310875 ,92723060 ,34479474 ,14099249 ,10508411 ,30915946 ,38154022 ,(19971743),(1720251),77.01 ,9.86 ,29.85 ,12.80 ,41.90 ,12.79 ,15.58 ,34479474.27 ,58.10 ,,
A033270,유나이티드제약,12,2020,Annual,353433063 ,180923771 ,39223779 ,46015444 ,122093679 ,353433063 ,76542019 ,59790731 ,5878527 ,21567861 ,10214160 ,276891044 ,215949553 ,90757558 ,40125938 ,12269218 ,7030646 ,26613257 ,36962045 ,(33726598),(1782461),78.34 ,10.15 ,27.64 ,12.95 ,42.03 ,10.01 ,18.58 ,40125938.48 ,57.97 ,,
A033270,유나이티드제약,12,2021,Annual,380032751 ,204357480 ,35811993 ,42433826 ,119380874 ,380032751 ,79323820 ,60854571 ,6358974 ,16000000 ,11900000 ,300708932 ,221039963 ,98380223 ,33225316 ,13791510 ,6965585 ,28648749 ,44085211 ,(17697936),(8197455),79.13 ,8.68 ,26.38 ,10.97 ,44.51 ,9.92 ,15.03 ,33225316.26 ,55.49 ,,
A033270,유나이티드제약,12,2022,Annual,417890867 ,224392334 ,39104084 ,41067155 ,135219956 ,417890867 ,80034380 ,65880250 ,8354403 ,16000000 ,7300000 ,337856486 ,262522023 ,117234413 ,48213162 ,15535632 ,8320292 ,45275094 ,63782033 ,(87902212),(10585756),80.85 ,7.25 ,23.69 ,8.97 ,44.66 ,14.18 ,18.37 ,48213162.47 ,55.34 ,,
A033270,유나이티드제약,12,2023,Annual,468860418 ,244734766 ,40267354 ,49142038 ,154120174 ,468860418 ,90179373 ,72594576 ,8095548 ,23500000 ,10962500 ,378681044 ,278943297 ,119965976 ,54949693 ,17303588 ,9011725 ,48261714 ,49769512 ,(55531255),2545844 ,80.77 ,8.60 ,23.81 ,10.65 ,43.01 ,13.47 ,19.70 ,54949693.22 ,56.99 ,,
A033270,유나이티드제약,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001940,KISCO홀딩스,12,2010,Annual,910859280 ,351652903 ,145263997 ,78774613 ,305910488 ,910859280 ,120266258 ,71942087 ,26228949 ,20409280 ,0 ,790593023 ,613877044 ,552486198 ,21384052 ,145693 ,24999 ,32766447 ,43784418 ,27097988 ,(42773741),86.80 ,2.24 ,15.21 ,2.58 ,90.00 ,N/A(IFRS),3.48 ,21384051.58 ,10.00 ,,
A001940,KISCO홀딩스,12,2011,Annual,779731867 ,311021212 ,126249491 ,53608973 ,182197937 ,779731867 ,96999005 ,74550730 ,26338529 ,24525607 ,0 ,682732863 ,665034221 ,594845267 ,39280767 ,143580 ,14130 ,(26317444),35766809 ,(69474863),542361 ,87.56 ,3.15 ,14.21 ,3.59 ,89.45 ,(3.57),5.91 ,39280766.82 ,10.55 ,,
A001940,KISCO홀딩스,12,2012,Annual,1398716024 ,738238591 ,247498573 ,187207377 ,614797029 ,1398716024 ,279325467 ,233758689 ,134324966 ,36890798 ,0 ,1119390557 ,1572639475 ,1458838356 ,35144081 ,1028456 ,91461 ,46226857 ,167802098 ,(85438565),(51997295),80.03 ,2.64 ,24.95 ,3.30 ,92.76 ,5.13 ,2.23 ,35144081.31 ,7.24 ,,
A001940,KISCO홀딩스,12,2013,Annual,1377429174 ,694055349 ,222311198 ,200814880 ,597862222 ,1377429174 ,241825209 ,198879043 ,138775805 ,10342426 ,0 ,1135603965 ,1327639493 ,1251009686 ,7286624 ,0 ,0 ,19980320 ,84746140 ,(114660611),(34388423),82.44 ,0.75 ,21.29 ,0.91 ,94.23 ,1.77 ,0.55 ,7286623.68 ,5.77 ,,
A001940,KISCO홀딩스,12,2014,Annual,1379712311 ,659500086 ,224474715 ,182598694 ,581106755 ,1379712311 ,250327751 ,195696350 ,120072651 ,15394983 ,0 ,1129384560 ,1159414128 ,1092195102 ,6826547 ,0 ,0 ,14865818 ,39215762 ,(47969751),(4472691),81.86 ,1.12 ,22.16 ,1.36 ,94.20 ,1.31 ,0.59 ,6826546.85 ,5.80 ,,
A001940,KISCO홀딩스,12,2015,Annual,1407103545 ,724881736 ,208822337 ,112549102 ,564567430 ,1407103545 ,205063812 ,158948902 ,86611457 ,1270123 ,0 ,1202039733 ,1087462735 ,932701477 ,90358160 ,0 ,0 ,78046193 ,201570327 ,(158220858),(23367786),85.43 ,0.09 ,17.06 ,0.11 ,85.77 ,6.70 ,8.31 ,90358159.83 ,14.23 ,,
A001940,KISCO홀딩스,12,2016,Annual,1493955210 ,870907458 ,219204451 ,120134452 ,543104836 ,1493955210 ,219986880 ,169517931 ,104114823 ,3285035 ,0 ,1273968330 ,1058058473 ,906230001 ,87056280 ,0 ,0 ,77864434 ,114980818 ,(98499965),(7226217),85.27 ,0.22 ,17.27 ,0.26 ,85.65 ,6.29 ,8.23 ,87056280.43 ,14.35 ,,
A001940,KISCO홀딩스,12,2017,Annual,1488800280 ,1053491943 ,223636593 ,127504832 ,400638440 ,1488800280 ,230003665 ,210619813 ,136608298 ,4709966 ,0 ,1258796615 ,1221253735 ,1062766802 ,97354947 ,0 ,0 ,(7241887),150630286 ,(93102892),(7946845),84.55 ,0.32 ,18.27 ,0.37 ,87.02 ,(0.57),7.97 ,97354947.20 ,12.98 ,,
A001940,KISCO홀딩스,12,2018,Annual,1545159970 ,1117862982 ,229148923 ,138461612 ,392827778 ,1545159970 ,266111097 ,241944078 ,140600049 ,5740985 ,0 ,1279048873 ,1288621791 ,1162125481 ,65722919 ,0 ,0 ,36319782 ,77436755 ,(55565131),(9262915),82.78 ,0.37 ,20.81 ,0.45 ,90.18 ,2.86 ,5.10 ,65722919.01 ,9.82 ,,
A001940,KISCO홀딩스,12,2019,Annual,1557313864 ,1094786824 ,186095559 ,130211194 ,405691892 ,1557313864 ,229757770 ,193070835 ,95257409 ,17972189 ,7000000 ,1327556094 ,1182987794 ,1068663451 ,57567232 ,0 ,0 ,62889043 ,67462689 ,(114698272),7072144 ,85.25 ,1.63 ,17.31 ,1.92 ,90.34 ,4.83 ,4.87 ,57567232.12 ,9.66 ,,
A001940,KISCO홀딩스,12,2020,Annual,1564589807 ,1136285642 ,161100488 ,103062076 ,383662052 ,1564589807 ,229774076 ,196741085 ,70757728 ,8994883 ,4000000 ,1334815730 ,1064569447 ,902414984 ,82681994 ,0 ,0 ,36484194 ,142778536 ,(94330729),(34043752),85.31 ,0.85 ,17.21 ,0.99 ,84.77 ,2.74 ,7.77 ,82681994.09 ,15.23 ,,
A001940,KISCO홀딩스,12,2021,Annual,1688093089 ,1258447519 ,204706168 ,153002559 ,378133483 ,1688093089 ,267377534 ,230594729 ,132507536 ,9071935 ,2000000 ,1420715555 ,1580849339 ,1314795618 ,200741467 ,0 ,0 ,178382903 ,133232338 ,(129967923),(88826311),84.16 ,0.67 ,18.82 ,0.80 ,83.17 ,12.95 ,12.70 ,200741467.32 ,16.83 ,,
A001940,KISCO홀딩스,12,2022,Annual,1745832248 ,1302395916 ,204879043 ,147755455 ,368403896 ,1745832248 ,242025489 ,208963845 ,54276531 ,12476935 ,0 ,1503806758 ,1810613446 ,1544583034 ,197916717 ,0 ,0 ,131534562 ,98224111 ,(47799180),(10939892),86.14 ,0.75 ,16.09 ,0.87 ,85.31 ,9.00 ,10.93 ,197916716.78 ,14.69 ,,
A001940,KISCO홀딩스,12,2023,Annual,1802517205 ,1376387642 ,180201724 ,161459312 ,365164550 ,1802517205 ,203567063 ,144829354 ,51086253 ,12729035 ,0 ,1598950142 ,1541894306 ,1326567883 ,149275075 ,0 ,0 ,130202531 ,108570746 ,(42711749),(26957298),88.71 ,0.73 ,12.73 ,0.82 ,86.03 ,8.39 ,9.68 ,149275075.24 ,13.97 ,,
A001940,KISCO홀딩스,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001390,KG케미칼,12,2010,Annual,576827511 ,300574120 ,93121881 ,68882104 ,183504223 ,576827511 ,357211766 ,252275566 ,29964889 ,181040854 ,68710010 ,219615745 ,417324370 ,363699369 ,19907437 ,0 ,247726 ,6060449 ,15404513 ,(127202767),109909279 ,38.07 ,44.71 ,162.65 ,117.42 ,87.15 ,N/A(IFRS),4.77 ,19907437.10 ,12.85 ,,
A001390,KG케미칼,12,2011,Annual,854039979 ,448147205 ,104519035 ,72211911 ,181392571 ,854039979 ,574164639 ,398379590 ,27877946 ,226657203 ,128337880 ,279875340 ,561281135 ,451223913 ,35412334 ,2515893 ,1649787 ,12315521 ,12311619 ,(155349723),133418867 ,32.77 ,43.85 ,205.15 ,133.82 ,80.39 ,4.93 ,6.31 ,35412333.55 ,19.61 ,,
