,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%)
1741,디아이씨,운수장비,A092200,12,2014,Annual,563512800,202311414,78056507,102719589,340845869,563512800,394893299,333034081,48348592,244873536,25923471,168619500,502040264,441925763,14101269,3334878,913481,3822261,20456055,-34314805,11727624,29.92,52.08,234.19,174.06,88.03,2.26,2.81,14101268.53,11.97
868,경인양행,화학,A012610,12,2014,Annual,313039125,164606526,56653129,89741323,135555605,313039125,114800458,86323503,11497378,58862976,12485227,198238667,277181095,228191361,14093166,0,0,10148247,18368986,-12201523,-2721206,63.33,23.13,57.91,36.52,82.33,5.23,5.08,14093165.66,17.67
3427,조흥,음식료품,A002600,12,2017,Annual,168471957,97883118,19452331,37297645,67907173,168471957,48080771,33100496,5475896,18334698,12500000,120391186,162127274,136417228,14075159,0,33077,11298260,9042688,-12216107,-9733047,71.46,18.3,39.94,25.61,84.14,9.67,8.68,14075158.91,15.86
2322,상신브레이크,운수장비,A041650,12,2010,Annual,200909849,112176502,38768385,59041364,82040434,200909849,116744119,91277072,30316289,39292539,18271397,84165731,214562782,164762564,17208309,6883573,830605,13049486,8802613,-31616191,22702366,41.89,32.43,138.71,77.41,76.79,N/A(IFRS),8.02,17208309.49,23.21
85,DI동일,유통업,A001530,12,2014,Annual,984816252,292678829,86917448,151225319,579544097,984816252,424061485,282434868,39852482,210834720,57125710,560754767,764599768,573606783,14067439,269864,9299628,4214217,5060563,-10655615,13175243,56.94,27.21,75.62,47.79,75.02,0.75,1.84,14067438.54,24.98
1001,그린케미칼,화학,A083420,12,2012,Annual,158667057,69342061,33117839,14001261,82005897,158667057,60107620,49698063,27383470,16000000,4200000,98559437,217154053,197290735,14066602,0,0,11700487,19303420,-25849537,9828000,62.12,14.5,60.99,23.34,90.85,12.39,6.48,14066601.92,9.15
1399,대원화성,화학,A024890,12,2014,Annual,117653986,65226803,39450898,20950359,48898468,117653986,72457235,64955455,15029932,39386433,923128,45196750,131565869,104731348,14063678,2064401,38911,5825496,2903483,-3487293,296178,38.41,38.49,160.32,100.19,79.6,14.35,10.69,14063678.35,20.4
134,E1,유통업,A017940,12,2018,Annual,3565388941,1446394637,479283510,348374662,934349824,3565388941,2249487466,1362518503,253366975,307305541,350399106,1315901475,4630199431,4336804826,14012873,0,21028510,79242176,184738745,-26810851,-221467461,36.91,39.35,170.95,106.62,93.66,6.17,0.3,14012873.46,6.34
3251,일동홀딩스,의약품,A000230,12,2012,Annual,541713444,229780935,140910798,55983873,264467320,541713444,217297639,138135714,20584997,0,21400000,324415804,362781056,171793743,13974704,21912943,36860054,17106605,18478114,-37165442,6139292,59.89,17.09,66.98,28.54,47.35,5.39,3.85,13974703.67,52.65
4102,한미사이언스,기타금융,A008930,12,2017,Annual,938783180,261257661,106134791,107708562,27053808,938783180,273630939,244589840,176923328,25000000,0,665152242,652324368,0,13971796,0,0,30818255,-33681817,-23029424,-6109508,70.85,2.66,41.14,3.76,0,4.7,2.14,13971796.44,100
3527,참엔지니어링,기계,A009310,12,2018,Annual,769729387,208626296,8964877,13660291,29581836,769729387,685255365,109780101,20023069,26500000,11861092,84474023,206724702,144803998,13943863,9510763,486801,14325367,-23793731,964420,14888196,10.97,7.68,811.2,70.01,70.05,19.18,6.75,13943862.93,29.95
1111,남선알미늄,철강금속,A008350,12,2014,Annual,240321965,117806353,79298199,21400097,67327465,240321965,152854044,122064199,26046023,73251620,0,87467921,341293036,302411503,13927458,1451172,403814,17604236,13619840,-4041093,-8132148,36.4,30.56,174.75,83.95,88.61,22.24,4.08,13927458.42,11.39
2331,새론오토모티브,운수장비,A075180,12,2010,Annual,152275295,97166973,43986251,13311093,46704621,152275295,35204301,29475067,17568000,3470126,0,117070994,137681880,115038931,14357605,0,53700,11122664,2448670,-14177141,9052214,76.88,2.28,30.07,2.96,83.55,N/A(IFRS),10.43,14357604.78,16.45
839,경동나비엔,전기전자,A009450,12,2012,Annual,299729837,145371681,34857798,59527947,120050563,299729837,123854443,100189444,56130651,6133169,18461243,175875394,379014259,282583068,13925116,4633336,9048414,9169965,27648702,-29096492,9446128,58.68,8.3,70.42,14.15,74.56,5.33,3.67,13925115.84,25.44
1009,극동유화,화학,A014530,12,2011,Annual,195932757,115412443,72008625,25331266,34530269,195932757,103312396,78022755,19236252,54951711,6000000,92620361,315587653,281808896,13924955,0,110306,9175401,-8203961,-1282084,9312523,47.27,31.11,111.54,65.81,89.3,10.43,4.41,13924955.29,10.7
1439,대창단조,운수장비,A015230,12,2018,Annual,229017785,158585292,57888075,66779177,61559010,229017785,47668510,37428353,24376304,5953660,0,181349275,320500099,286426012,13922738,285310,45666,12494892,-3299451,5106027,-2717850,79.19,2.6,26.29,3.28,89.37,7.08,4.34,13922737.62,10.63
735,SUN&L,종이목재,A002820,12,2016,Annual,577876290,265639488,113817818,64141893,245683887,577876290,295354758,207403556,72553586,106541928,64149886,282521532,551207836,486554445,13913702,789896,528338,8033547,31375544,-21801976,-3366655,48.89,31.09,104.54,63.6,88.27,2.89,2.52,13913702.25,11.73
2451,세방,운수창고업,A004360,12,2013,Annual,900651214,168159882,102727631,893893,245902381,900651214,254087369,147168440,63951635,43840152,31057617,646563845,646453571,603857290,13898111,0,0,29352277,29164745,-3605413,-33298847,71.79,8.98,39.3,12.51,93.41,4.67,2.15,13898111.46,6.59
3243,인팩,운수장비,A023810,12,2013,Annual,158810730,81540263,45532053,15817248,53618881,158810730,77215055,59067933,30891734,18587431,1273131,81595675,219000107,179062634,13889132,0,191335,17289221,13378278,-528148,-9941914,51.38,13.17,94.63,25.63,81.76,23.65,6.34,13889131.96,18.24
1519,대현,섬유의복,A016090,12,2017,Annual,246853161,156409576,0,80053924,47343859,246853161,73898808,55434783,0,0,0,172954354,283694373,125813032,13882004,0,668806,12478898,-2422478,-4643861,-2214116,70.06,0,42.73,0,44.35,7.44,4.89,13882003.6,55.65
897,계양전기,기계,A012200,12,2016,Annual,243982899,120473201,65423587,38659693,99858094,243982899,66395245,54420098,37726426,519780,2500000,177587654,328920213,259991928,13860425,3888710,1273570,16456525,18734059,-15080598,-3770344,72.79,1.24,37.39,1.7,79.04,9.74,4.21,13860424.73,20.96
2340,샘표,기타금융,A007540,12,2010,Annual,222263424,100859948,23830532,40019892,87130076,222263424,63112468,48399399,21377635,11837366,4512198,159150956,203578592,122710136,-583554,3473242,7924309,1066448,5200917,-8339143,3605017,71.6,7.36,39.66,10.27,60.28,N/A(IFRS),-0.29,-583554.01,39.72
361,KSS해운,운수창고업,A044450,12,2011,Annual,290211266,22876242,3501984,3690871,247373685,290211266,156547816,47903137,5081125,25660925,0,133663450,98396511,75784130,13857753,0,10155,24134260,9729989,-11556824,-13464496,46.06,47.18,117.12,102.43,77.02,19.87,14.08,13857753.33,22.98
230,HS애드,서비스업,A035000,12,2015,Annual,482838658,455067713,333146637,0,3909324,482838658,347915149,338527482,257703831,10631100,0,134923509,479291301,344459641,13807787,4188779,604913,11602353,17886170,-5484092,-2875499,27.94,2.2,257.86,7.89,71.87,8.91,2.88,13807787.39,28.13
2867,영보화학,화학,A014440,12,2015,Annual,172735283,79226549,33698189,11857341,88358276,172735283,66966234,61172297,15800560,26000000,4850000,105769048,157352294,118839031,13787508,1794857,160593,8898069,23452126,-6724658,-10450000,61.23,20.38,63.31,33.28,75.52,8.72,8.76,13787508.38,24.48
706,SNT에너지,기계,A100840,12,2014,Annual,304511816,170494610,49187725,17747389,120065551,304511816,96799312,76613085,31040007,0,0,207712504,242746888,203611420,13777651,1049685,5700,11264253,-24774316,-126524,-2125384,68.21,1.82,46.6,2.66,83.88,5.55,5.68,13777651.46,16.12
165,GS글로벌,유통업,A001250,12,2013,Annual,700315672,431383597,222007778,95428891,86624221,700315672,443643022,361641350,198330924,135971371,79780680,256672650,2401224376,2324595825,13729896,0,0,19592910,47194604,-74310778,9687026,36.65,30.81,172.84,84.06,96.81,7.4,0.57,13729895.63,3.19
3937,한국내화,비금속광물,A010040,12,2014,Annual,198386270,67621234,33182340,32093042,86630060,198386270,99074285,75836305,17539199,19700000,6602850,99311985,262810943,228940245,13716485,4266683,36252,7159185,14120046,-4303994,-9544382,50.06,23.75,99.76,47.44,87.11,7.31,5.22,13716484.51,12.89
1162,노루페인트,화학,A090350,12,2011,Annual,489270350,191644513,112033847,46568604,244322383,489270350,266806019,170512763,75425714,49813073,27000000,222464331,387071804,313995580,13690563,340021,3722227,9018962,21633282,-22494621,14051359,45.47,25.28,119.93,55.61,81.12,4.09,3.54,13690562.98,18.88
276,KCTC,운수창고업,A009070,12,2016,Annual,342137467,78418004,50500060,525559,213436058,342137467,163607139,101406540,21945764,50652628,39207984,178530327,349784213,294378075,13666570,0,156180,8228581,15772736,624825,-30555080,52.18,29.43,91.64,56.39,84.16,4.69,3.91,13666569.63,15.84
2349,서연,기타금융,A007860,12,2010,Annual,760501955,431072629,205239722,40976919,278494806,760501955,418874344,370656031,219635096,56554149,21487449,341627612,1182344939,1044957760,76788809,0,183359,75060412,116139354,-42635927,-5762888,44.92,11.55,122.61,25.71,88.38,N/A(IFRS),6.49,76788809,11.62
2854,엔케이,기계,A085310,12,2011,Annual,440135252,225701327,83401611,93090566,176185387,440135252,280122804,228684948,22012072,157597219,26698235,160012448,264972460,218984578,13637702,0,0,-1053703,-7692853,-7908111,12280989,36.36,54.09,175.06,148.79,82.64,-0.7,5.15,13637701.63,17.36
2980,우진플라임,기계,A049800,12,2011,Annual,165214716,80943981,39967928,29503906,81329274,165214716,97414439,72591055,26382424,26691793,15190850,67800276,150382002,114265025,13631965,1398429,1004699,9390410,6450247,-5460456,-2535007,41.04,28.33,143.68,69.04,75.98,14.93,9.06,13631965.36,24.02
3989,한국앤컴퍼니,기타금융,A000240,12,2012,Annual,974311229,522025304,56101909,0,31466296,974311229,149058759,84420170,0,0,0,825252470,39331049,0,13629150,0,5190365,3277158469,488499160,-788083436,-237433450,84.7,0,18.06,0,0,162.16,34.65,13629150.19,100
609,SJM홀딩스,유통업,A025530,12,2016,Annual,278845875,179701289,48415861,48534432,54336038,278845875,48186543,30630273,17561638,150000,12117327,230659333,181367297,131529966,13611422,5918962,24023,15156636,17539090,-19382412,-4812123,82.72,4.4,20.89,5.32,72.52,6.78,7.5,13611421.89,27.48
1015,극동유화,화학,A014530,12,2017,Annual,268503821,134844002,58266704,22216239,54858883,268503821,120112874,61804689,17501670,19975900,45000000,148390946,490067711,453840154,13604743,0,166480,15103874,4141150,-48231686,37540584,55.27,30.43,80.94,55.06,92.61,10.48,2.78,13604742.58,7.39
1110,남선알미늄,철강금속,A008350,12,2013,Annual,237576875,116450226,85357631,18214824,67101276,237576875,166749139,130763196,34287404,80101005,182000,70827736,353378515,312433867,13600289,1228098,401138,9655705,15754793,-3902302,-12499244,29.81,34.09,235.43,114.34,88.41,14.61,3.85,13600289.16,11.59
1933,미창석유,화학,A003650,12,2017,Annual,280843555,228558837,52470194,39264391,31109836,280843555,32917386,32323839,26516036,0,0,247926169,313159052,281881016,13595092,0,115033,12474823,-4459788,14871655,-9354978,88.28,0,13.28,0,90.01,5.07,4.34,13595091.68,9.99
1869,무림P&P,종이목재,A009580,12,2016,Annual,1095295628,256338704,86735341,114963809,798780408,1095295628,561198967,340893141,25506743,184204719,149332396,534096662,598616175,540291573,13586500,2445827,0,-790942,88266025,-11173918,-86770011,48.76,38.57,105.07,79.09,90.26,-0.15,2.27,13586500.47,9.74
2358,서울가스,전기가스업,A017390,12,2010,Annual,1211556340,512264126,340583631,1913654,522850036,1211556340,594099651,464385545,331323049,0,49835457,617456688,1616689086,1456355736,14066592,2064375,295353,45756399,67573734,-19468500,-13585106,50.96,4.86,96.22,9.54,90.08,N/A(IFRS),0.87,14066592.06,9.92
1652,동원금속,운수장비,A018500,3,2015,Annual,493163710,160941406,54811688,60163749,299785151,493163710,429351718,308394094,82569440,162259791,78029201,63811992,460886760,384555560,13580078,1582275,22483,270240,69258356,-107233497,30228934,12.94,55.72,672.84,430.59,83.44,0.46,2.95,13580077.96,16.56
226,HS애드,서비스업,A035000,12,2011,Annual,366689626,342712727,180123872,0,3458145,366689626,261392525,256039019,164367618,1156484,579772,105297100,324079349,227085936,13557411,4554241,513737,7540087,33667196,-3901353,-1340398,28.72,0.47,248.24,1.65,70.07,7.35,4.18,13557410.79,29.93
