,종목명,회계년,총자산증가율(전년동기)(%),유형자산증가율(전년동기)(%),매출액증가율(전년동기)(%),당기순이익(천원)
3006,화인베스틸,2020,-15.67,-5.22,-26.82,"-15,522,705"
3007,화인베스틸,2021,3.07,-5.57,25.78,"2,374,206"
3008,화인베스틸,2022,-1.97,-6.39,12.51,"-2,598,982"
3009,화인베스틸,2023,5.94,-5.99,-5.31,"-18,028,351"
3010,삼성에스디에스,2019,12.57,3.68,6.83,"750,448,957"
3011,삼성에스디에스,2020,1.48,0.75,2.78,"452,908,951"
3012,삼성에스디에스,2021,14.88,5.58,23.71,"633,381,433"
3013,삼성에스디에스,2022,13.64,29.00,26.45,"1,130,012,586"
3014,삼성에스디에스,2023,3.08,8.81,-22.96,"701,325,761"
3015,서연이화,2019,7.33,21.72,6.81,"-48,334,159"
3016,서연이화,2020,-0.92,-2.00,-0.73,"-40,833,001"
3017,서연이화,2021,-0.74,2.57,11.09,"29,743,241"
3018,서연이화,2022,7.81,-6.96,30.51,"60,474,976"
3019,서연이화,2023,22.15,29.82,25.62,"164,039,657"
3020,씨에스윈드,2019,21.31,29.44,59.18,"34,682,367"
3021,씨에스윈드,2020,19.72,19.58,21.23,"33,598,766"
3022,씨에스윈드,2021,101.11,87.16,23.32,"64,728,654"
3023,씨에스윈드,2022,0.73,3.76,15.05,"-6,941,229"
3024,씨에스윈드,2023,58.77,73.04,10.57,"18,936,302"
3025,JW생명과학,2019,0.27,-0.98,9.66,"21,938,439"
3026,JW생명과학,2020,6.45,2.87,7.81,"17,300,052"
3027,JW생명과학,2021,2.36,1.29,-7.47,"12,913,619"
3028,JW생명과학,2022,15.25,-4.07,11.26,"14,961,267"
3029,JW생명과학,2023,1.14,-5.25,9.49,"28,143,966"
3030,LIG넥스원,2019,-0.20,1.96,-1.68,"3,185,324"
3031,LIG넥스원,2020,12.00,-0.30,10.17,"57,881,698"
3032,LIG넥스원,2021,-0.72,0.00,13.86,"105,055,806"
3033,LIG넥스원,2022,16.92,15.20,21.87,"122,939,587"
3034,LIG넥스원,2023,26.65,4.38,3.95,"174,962,143"
3035,LS에코에너지,2019,2.87,10.27,17.91,"17,089,089"
3036,LS에코에너지,2020,15.82,-8.72,11.40,"8,283,112"
3037,LS에코에너지,2021,18.89,1.52,29.50,"15,871,887"
3038,LS에코에너지,2022,2.32,-10.36,9.04,"-9,132,588"
3039,LS에코에너지,2023,-19.40,-7.17,-10.68,"4,281,724"
3040,SK디앤디,2019,-6.25,13.72,-19.20,"44,903,286"
3041,SK디앤디,2020,22.58,-4.87,53.89,"66,110,584"
3042,SK디앤디,2021,15.83,8.57,26.02,"133,634,673"
3043,SK디앤디,2022,10.49,0.92,-36.11,"76,213,183"
3044,SK디앤디,2023,10.56,-17.72,-14.87,"103,078,373"
3045,경보제약,2019,7.31,15.19,-4.79,"5,285,239"
3046,경보제약,2020,6.49,0.48,12.30,"9,404,446"
3047,경보제약,2021,-6.42,6.97,-20.73,"-7,495,179"
3048,경보제약,2022,1.50,-1.22,15.00,"610,590"
3049,경보제약,2023,10.71,-0.13,10.24,"2,974,400"
3050,금호에이치티,2019,35.11,5.47,19.99,"-75,223"
3051,금호에이치티,2020,6.90,2.69,-12.53,"-9,813,211"
3052,금호에이치티,2021,33.26,28.73,6.54,"-17,808,249"
3053,금호에이치티,2022,-7.01,-4.42,18.71,"-22,636,285"
3054,금호에이치티,2023,3.55,14.16,31.16,"-20,230,249"
3055,삼일씨엔에스,2019,-0.50,13.00,-4.93,"2,682,983"
3056,삼일씨엔에스,2020,-3.21,3.94,-4.83,"-1,035,552"
3057,삼일씨엔에스,2021,7.81,6.65,21.78,"-3,063,084"
3058,삼일씨엔에스,2022,16.93,3.29,6.46,"-5,880,605"
3059,삼일씨엔에스,2023,-13.74,-12.29,-10.28,"2,087,170"
3060,동서,2019,3.22,-40.12,-10.32,"140,520,264"
3061,동서,2020,3.21,-4.53,-2.44,"120,588,759"
3062,동서,2021,3.72,-2.39,8.58,"115,145,659"
3063,동서,2022,2.86,-1.52,3.95,"169,611,049"
3064,동서,2023,4.06,1.71,-12.00,"146,302,302"
3065,동일제강,2019,-2.14,-4.94,2.70,"1,116,856"
3066,동일제강,2020,1.05,-30.06,-3.50,"303,735"
3067,동일제강,2021,21.50,12.71,48.26,"8,250,673"
3068,동일제강,2022,-0.45,3.93,7.97,"3,345,149"
3069,동일제강,2023,-0.27,-8.49,-8.10,"-3,159,796"
3070,두산밥캣,2019,4.00,22.76,13.57,"272,115,865"
3071,두산밥캣,2020,3.82,4.66,-5.04,"247,453,634"
3072,두산밥캣,2021,23.28,72.33,35.83,"385,888,628"
3073,두산밥캣,2022,7.78,16.44,48.24,"644,056,037"
3074,두산밥캣,2023,12.15,13.29,13.19,"921,478,934"
3075,두올,2019,5.11,3.96,-3.56,"13,087,165"
3076,두올,2020,11.36,1.95,-0.02,"5,719,211"
3077,두올,2021,4.54,-7.32,6.40,"15,551,866"
3078,두올,2022,8.97,-4.11,14.20,"7,511,337"
3079,두올,2023,3.23,-1.93,33.06,"20,831,933"
3080,삼성바이오로직스,2019,-1.15,-0.87,30.94,"202,904,099"
3081,삼성바이오로직스,2020,8.67,1.98,66.02,"240,974,800"
3082,삼성바이오로직스,2021,24.06,27.09,34.62,"393,589,468"
3083,삼성바이오로직스,2022,108.06,54.80,91.41,"798,056,210"
3084,삼성바이오로직스,2023,-3.23,13.57,23.10,"857,691,298"
3085,샘표식품,2019,9.88,8.88,1.88,"26,815,741"
3086,샘표식품,2020,18.96,-0.49,13.58,"36,051,757"
3087,샘표식품,2021,21.93,18.95,9.33,"23,691,612"
3088,샘표식품,2022,6.95,19.05,6.45,"13,100,985"
3089,샘표식품,2023,4.69,9.30,3.29,"10,428,343"
3090,세진중공업,2019,10.95,-1.64,35.58,"3,096,433"
3091,세진중공업,2020,9.68,26.88,-3.48,"3,283,952"
3092,세진중공업,2021,27.29,6.18,-12.32,"14,059,999"
3093,세진중공업,2022,-3.25,7.94,63.77,"13,357,565"
3094,세진중공업,2023,-1.42,3.10,-6.16,"22,730,327"
3095,다이나믹디자인,2019,-6.44,-12.32,-17.72,"-5,543,390"
3096,다이나믹디자인,2020,-6.64,-32.38,-22.76,"-38,759,172"
3097,다이나믹디자인,2021,-22.79,-41.54,-31.43,"-25,761,858"
3098,다이나믹디자인,2022,-15.68,21.90,10.53,"-64,686,893"
3099,다이나믹디자인,2023,8.86,15.03,15.32,"-27,102,998"
3100,HDC랩스,2019,-18.21,-0.29,-7.19,"-5,896,574"
3101,HDC랩스,2020,-8.10,-4.72,3.17,"15,668,800"
3102,HDC랩스,2021,88.71,140.45,5.44,"9,090,960"
3103,HDC랩스,2022,-7.00,-10.93,122.42,"12,430,811"
3104,HDC랩스,2023,0.20,-7.35,-0.73,"13,163,298"
3105,용평리조트,2019,4.57,4.82,-28.64,"-13,791,548"
3106,용평리조트,2020,7.29,0.49,-1.56,"-17,562,113"
3107,용평리조트,2021,-7.72,-1.76,85.48,"8,673,798"
3108,용평리조트,2022,3.18,-2.46,-39.36,"-12,121,470"
3109,용평리조트,2023,15.74,1.18,47.68,"10,002,844"
3110,이노션,2019,19.22,22.91,2.83,"94,564,534"
3111,이노션,2020,-1.52,-7.81,-4.18,"84,276,965"
3112,이노션,2021,7.71,7.82,23.01,"87,143,789"
3113,이노션,2022,4.02,11.54,16.54,"89,736,619"
3114,이노션,2023,11.79,52.46,19.57,"116,716,828"
3115,일동제약,2019,8.51,14.08,2.69,"-13,443,583"
3116,일동제약,2020,-1.22,-1.20,8.58,"-13,019,160"
3117,일동제약,2021,17.13,-3.37,-0.30,"-100,968,469"
3118,일동제약,2022,-7.50,-16.12,13.85,"-142,169,550"
3119,일동제약,2023,-6.79,15.15,-5.80,"-80,961,049"
3120,잇츠한불,2019,0.72,-2.71,-5.40,"7,436,709"
3121,잇츠한불,2020,-5.80,-12.28,-27.73,"-3,502,062"
3122,잇츠한불,2021,-2.65,-8.42,-4.24,"-6,944,271"
3123,잇츠한불,2022,-1.72,-18.04,-6.75,"3,314,665"
3124,잇츠한불,2023,2.55,1.14,6.46,"17,392,145"
3125,제이에스코퍼레이션,2019,6.42,74.03,23.07,"8,222,161"
3126,제이에스코퍼레이션,2020,150.16,137.69,59.17,"2,319,865"
3127,제이에스코퍼레이션,2021,9.49,2.23,145.03,"48,293,834"
3128,제이에스코퍼레이션,2022,-3.35,30.26,-1.21,"64,584,602"
3129,제이에스코퍼레이션,2023,42.92,2.40,-11.52,"44,326,155"
3130,제주항공,2019,42.25,-14.02,9.89,"-33,117,598"
3131,제주항공,2020,-20.37,-7.96,-72.76,"-306,475,796"
3132,제주항공,2021,8.40,-4.87,-27.57,"-272,277,860"
3133,제주항공,2022,29.83,72.11,157.25,"-179,674,354"
3134,제주항공,2023,20.44,34.85,145.41,"134,328,660"
3135,토니모리,2019,17.97,12.13,-4.94,"-5,699,436"
3136,토니모리,2020,-19.37,-15.96,-34.05,"-39,602,055"
3137,토니모리,2021,4.05,0.43,1.05,"-9,230,684"
3138,토니모리,2022,-1.50,-11.09,10.55,"-2,378,608"
3139,토니모리,2023,1.78,1.72,19.21,"2,987,857"
3140,한솔제지,2019,-2.76,-6.95,-15.05,"40,023,860"
3141,한솔제지,2020,-0.16,-3.94,-10.08,"59,268,597"
3142,한솔제지,2021,8.47,4.23,21.48,"13,675,493"
3143,한솔제지,2022,17.07,-2.50,34.01,"73,819,818"
3144,한솔제지,2023,-6.14,-1.31,-10.73,"1,761,168"
3145,해성디에스,2019,6.64,3.49,4.99,"18,231,058"
3146,해성디에스,2020,17.34,5.76,20.28,"29,989,720"
3147,해성디에스,2021,23.94,3.32,42.86,"71,051,643"
3148,해성디에스,2022,38.88,22.05,28.07,"159,399,506"
3149,해성디에스,2023,4.41,20.69,-19.91,"84,426,426"
3150,해태제과식품,2019,-4.80,1.21,-25.66,"-34,681,988"
3151,해태제과식품,2020,-17.93,-16.47,4.57,"27,516,352"
3152,해태제과식품,2021,5.42,11.11,0.67,"-307,381"
3153,해태제과식품,2022,5.56,9.23,3.97,"-2,248,226"
3154,해태제과식품,2023,-0.91,-1.55,5.86,"21,703,503"
3155,핸즈코퍼레이션,2019,20.68,22.84,2.79,"7,064,346"
3156,핸즈코퍼레이션,2020,-0.82,-5.55,-7.28,"-8,183,682"
3157,핸즈코퍼레이션,2021,6.02,-1.89,-1.83,"-63,950,010"
3158,핸즈코퍼레이션,2022,-3.62,-0.73,38.43,"-77,799,655"
3159,핸즈코퍼레이션,2023,16.55,34.06,-3.70,"-33,908,003"
3160,현대코퍼레이션홀딩스,2019,27.87,59.19,11.19,"9,708,952"
3161,현대코퍼레이션홀딩스,2020,-10.15,35.75,-17.58,"17,633,690"
3162,현대코퍼레이션홀딩스,2021,15.70,36.70,-13.95,"11,955,288"
3163,현대코퍼레이션홀딩스,2022,17.99,27.70,25.99,"33,344,310"
3164,현대코퍼레이션홀딩스,2023,16.17,144.31,14.60,"28,821,673"
3165,화승엔터프라이즈,2019,28.72,12.33,36.66,"65,186,144"
3166,화승엔터프라이즈,2020,17.99,1.09,-7.14,"41,458,632"
3167,화승엔터프라이즈,2021,15.18,21.10,2.05,"-6,848,467"
3168,화승엔터프라이즈,2022,10.94,13.99,45.27,"-7,540,043"
3169,화승엔터프라이즈,2023,-7.81,-0.31,-26.61,"-25,283,146"
3170,셀트리온,2019,10.18,4.78,14.91,"301,442,694"
3171,셀트리온,2020,30.07,2.46,63.86,"525,702,910"
3172,셀트리온,2021,13.03,0.44,2.39,"595,779,439"
3173,셀트리온,2022,3.83,5.96,20.63,"542,566,233"
3174,셀트리온,2023,238.06,20.61,-4.71,"539,706,505"
3175,카카오,2019,9.77,11.12,27.02,"-345,859,064"
3176,카카오,2020,36.82,23.11,32.61,"168,978,904"
3177,카카오,2021,90.60,28.85,45.17,"1,640,484,195"
3178,카카오,2022,0.79,59.56,15.03,"1,067,029,037"
3179,카카오,2023,9.65,49.32,11.15,"-1,816,669,011"
3180,HDC,2019,23.44,13.47,4.45,"275,086,282"
3181,HDC,2020,128.49,81.69,144.44,"191,342,520"
3182,HDC,2021,10.76,8.61,20.95,"230,227,330"
3183,HDC,2022,8.83,24.32,5.55,"36,958,373"
3184,HDC,2023,0.25,16.34,17.11,"212,938,887"
3185,BGF리테일,2019,46.53,13.10,2.95,"151,377,054"
3186,BGF리테일,2020,9.15,7.57,3.96,"122,711,267"
3187,BGF리테일,2021,9.50,3.83,9.70,"147,642,852"
3188,BGF리테일,2022,13.47,12.44,12.31,"193,538,863"
3189,BGF리테일,2023,9.26,12.45,7.60,"195,844,952"
3190,F&F홀딩스,2019,38.04,14.59,36.21,"109,943,278"
3191,F&F홀딩스,2020,19.49,3.32,-97.73,"85,358,337"
3192,F&F홀딩스,2021,287.85,36.72,"3,421.10","2,001,404,414"
3193,F&F홀딩스,2022,13.34,2.80,149.86,"417,560,486"
3194,F&F홀딩스,2023,6.83,23.69,9.33,"393,602,925"
3195,HD한국조선해양,2019,1.32,-3.14,15.36,"213,081,106"
3196,HD한국조선해양,2020,0.75,0.24,-1.84,"-835,177,677"
3197,HD한국조선해양,2021,8.12,-0.99,3.96,"-1,141,204,413"
3198,HD한국조선해양,2022,9.49,2.75,11.67,"-295,177,096"
3199,HD한국조선해양,2023,7.89,3.55,23.09,"144,930,284"
3200,HD현대,2019,10.14,6.63,-2.30,"115,347,380"
3201,HD현대,2020,3.28,27.00,-28.99,"-789,719,525"
3202,HD현대,2021,34.71,24.25,49.93,"150,575,823"
3203,HD현대,2022,83.27,82.53,114.61,"2,234,955,013"
3204,HD현대,2023,3.68,3.44,0.79,"785,832,206"
3205,HD현대건설기계,2019,1.97,2.88,-11.81,"50,881,204"
3206,HD현대건설기계,2020,5.26,11.18,-16.19,"8,504,674"
3207,HD현대건설기계,2021,6.07,-2.40,37.39,"126,434,170"
3208,HD현대건설기계,2022,-3.12,3.31,7.04,"99,406,644"
3209,HD현대건설기계,2023,-4.40,8.95,8.80,"127,451,683"
3210,HD현대일렉트릭,2019,-2.99,-2.10,-8.72,"-264,300,823"
3211,HD현대일렉트릭,2020,0.72,-1.24,2.27,"-40,246,346"
3212,HD현대일렉트릭,2021,-2.54,1.13,-0.30,"-33,686,739"
3213,HD현대일렉트릭,2022,9.94,3.99,16.53,"162,017,993"
3214,HD현대일렉트릭,2023,19.51,16.28,28.43,"259,455,508"
3215,LX세미콘,2019,3.65,-4.79,9.51,"38,538,518"
3216,LX세미콘,2020,19.19,51.75,33.99,"72,528,911"
3217,LX세미콘,2021,56.21,51.58,63.43,"296,424,021"
3218,LX세미콘,2022,9.99,109.24,11.61,"233,692,540"
3219,LX세미콘,2023,-6.56,-0.71,-10.28,"101,203,533"
3220,LX인터내셔널,2019,-3.22,14.29,5.43,"-14,860,961"
3221,LX인터내셔널,2020,10.66,-2.91,7.14,"361,606,499"
3222,LX인터내셔널,2021,25.04,8.64,47.90,"540,331,627"
3223,LX인터내셔널,2022,14.41,44.24,12.42,"779,310,808"
3224,LX인터내셔널,2023,3.58,36.17,-22.63,"193,358,802"
3225,OCI홀딩스,2019,-14.99,-37.31,-16.29,"-807,386,477"
3226,OCI홀딩스,2020,-7.77,-16.24,-23.13,"-251,164,047"
3227,OCI홀딩스,2021,28.55,-5.39,62.00,"652,075,833"
3228,OCI홀딩스,2022,18.26,5.56,-14.64,"877,756,345"
3229,OCI홀딩스,2023,-11.70,-31.15,-4.31,"710,344,635"
3230,SK케미칼,2019,9.27,5.60,-18.63,"5,021,554"
3231,SK케미칼,2020,-0.55,-8.16,7.72,"255,161,210"
3232,SK케미칼,2021,86.59,-6.61,74.31,"268,743,338"
3233,SK케미칼,2022,-0.25,19.40,-12.46,"231,475,870"
3234,SK케미칼,2023,5.40,34.24,-4.40,"47,837,894"
3235,경동도시가스,2019,-3.63,1.64,-11.44,"24,638,348"
3236,경동도시가스,2020,-6.71,-1.18,-23.61,"19,017,069"
3237,경동도시가스,2021,29.28,0.43,34.07,"22,151,258"
3238,경동도시가스,2022,18.03,0.33,58.18,"24,201,000"
3239,경동도시가스,2023,-10.89,-0.41,-21.93,"30,614,836"
3240,넷마블,2019,6.87,35.19,7.79,"169,769,227"
3241,넷마블,2020,41.63,79.56,14.05,"338,047,022"
3242,넷마블,2021,29.68,-23.71,0.89,"249,178,252"
3243,넷마블,2022,-16.21,4.07,6.64,"-886,357,560"
3244,넷마블,2023,-11.41,2.52,-6.41,"-303,885,236"
3245,대덕,2019,5.71,-5.73,-100.00,"64,557,559"
3246,대덕,2020,36.35,82.06,,"147,239,802"
3247,대덕,2021,5.20,0.01,"40,693.19","54,714,531"
3248,대덕,2022,10.41,8.96,21.16,"133,395,502"
3249,대덕,2023,-3.57,-6.36,-23.02,"35,936,037"
3250,더블유게임즈,2019,7.82,1.30,6.38,"110,292,805"
3251,더블유게임즈,2020,-4.80,-16.00,28.09,"124,794,300"
3252,더블유게임즈,2021,35.06,-3.22,-5.18,"156,282,035"
3253,더블유게임즈,2022,-10.58,26.40,-1.09,"-221,064,093"
3254,더블유게임즈,2023,4.22,-3.96,-5.66,"192,894,646"
3255,덴티움,2019,25.25,12.51,35.57,"13,711,060"
3256,덴티움,2020,-6.74,-3.88,-9.04,"22,219,520"
3257,덴티움,2021,11.75,2.07,26.89,"55,499,403"
3258,덴티움,2022,18.31,12.69,22.07,"86,143,818"
3259,덴티움,2023,14.70,8.99,10.49,"96,525,972"
3260,동국홀딩스,2019,-5.08,-4.17,-5.14,"-81,691,129"
3261,동국홀딩스,2020,-0.38,2.97,-7.99,"69,455,195"
3262,동국홀딩스,2021,16.90,0.45,39.07,"558,595,879"
3263,동국홀딩스,2022,1.85,2.90,-71.01,"411,365,431"
3264,동국홀딩스,2023,-62.46,-87.57,-12.28,"231,577,736"
3265,동아타이어,2019,4.55,-19.38,-3.30,"24,709,192"
3266,동아타이어,2020,2.59,8.61,-8.22,"13,335,121"
3267,동아타이어,2021,6.27,28.75,25.42,"16,537,551"
3268,동아타이어,2022,12.78,-3.02,14.59,"23,987,094"
3269,동아타이어,2023,-4.04,-0.01,-18.52,"9,704,946"
3270,동양피스톤,2019,10.29,2.84,9.79,"10,005,403"
3271,동양피스톤,2020,-1.21,1.88,-11.84,"-7,062,394"
3272,동양피스톤,2021,4.79,0.30,10.28,"7,678,380"
3273,동양피스톤,2022,3.21,-4.13,12.21,"2,876,656"
3274,동양피스톤,2023,-0.44,-0.50,5.99,"7,814,447"
3275,롯데웰푸드,2019,6.82,1.96,23.52,"41,628,672"
3276,롯데웰푸드,2020,-2.69,-4.51,-0.81,"41,725,590"
3277,롯데웰푸드,2021,0.89,3.04,3.34,"36,348,660"
3278,롯데웰푸드,2022,53.95,43.26,49.31,"43,880,019"
3279,롯데웰푸드,2023,2.29,6.60,26.95,"67,771,272"
3280,롯데이노베이트,2019,-1.02,5.00,4.18,"53,000,369"
3281,롯데이노베이트,2020,-6.77,27.11,0.46,"29,873,112"
3282,롯데이노베이트,2021,15.49,0.40,9.47,"34,658,576"
3283,롯데이노베이트,2022,16.24,4.18,12.66,"28,385,062"
3284,롯데이노베이트,2023,8.27,16.33,14.22,"40,721,529"
3285,미원에스씨,2019,12.72,6.31,4.83,"39,565,304"
3286,미원에스씨,2020,4.89,4.14,-1.55,"34,665,653"
3287,미원에스씨,2021,33.94,31.22,42.84,"79,903,361"
3288,미원에스씨,2022,8.58,26.18,15.11,"64,824,227"
3289,미원에스씨,2023,-3.06,-2.08,-28.44,"18,604,641"
3290,삼양패키징,2019,3.28,-0.24,2.50,"28,385,416"
3291,삼양패키징,2020,0.11,-9.45,-2.10,"32,296,880"
3292,삼양패키징,2021,8.50,-3.79,6.63,"30,301,541"
3293,삼양패키징,2022,4.91,14.65,3.93,"12,090,047"
3294,삼양패키징,2023,-0.08,14.85,3.51,"25,435,266"
3295,성안머티리얼스,2019,7.93,-6.15,-1.51,"-16,205,904"
3296,성안머티리얼스,2020,-21.32,-5.12,-40.96,"-48,145,318"
3297,성안머티리얼스,2021,-42.22,-42.00,-38.38,"20,524,947"
3298,성안머티리얼스,2022,-12.49,-2.02,-33.42,"-8,008,336"
3299,성안머티리얼스,2023,3.69,17.68,-35.67,"-42,898,921"
3300,세아제강지주,2019,0.13,0.20,48.39,"14,745,475"
3301,세아제강지주,2020,-5.43,-0.71,-12.77,"33,771,313"
3302,세아제강지주,2021,25.20,2.32,23.21,"226,651,777"
3303,세아제강지주,2022,23.22,24.09,39.14,"376,265,182"
3304,세아제강지주,2023,21.52,37.16,-1.02,"409,652,267"
3305,CR홀딩스,2019,3.73,-1.52,-4.06,"32,214,373"
3306,CR홀딩스,2020,16.58,-1.98,-6.86,"39,702,329"
3307,CR홀딩스,2021,8.27,15.98,5.82,"33,396,173"
3308,CR홀딩스,2022,20.09,-12.78,6.93,"49,575,575"
3309,CR홀딩스,2023,0.08,4.33,2.36,"26,857,674"
3310,아시아나IDT,2019,6.22,"1,938.71",0.32,"-8,051,798"
3311,아시아나IDT,2020,-10.37,-17.92,-20.43,"-8,184,362"
3312,아시아나IDT,2021,8.41,-23.95,-10.79,"26,361,900"
3313,아시아나IDT,2022,-7.45,-29.39,3.80,"8,596,698"
3314,아시아나IDT,2023,8.35,-14.25,3.85,"10,957,999"
3315,애경산업,2019,10.09,13.17,0.25,"41,643,077"
3316,애경산업,2020,-3.78,29.82,-16.14,"11,460,209"
3317,애경산업,2021,-0.68,-6.31,-2.42,"15,725,463"
3318,애경산업,2022,11.85,12.86,6.36,"16,682,112"
3319,애경산업,2023,-0.06,4.74,9.58,"48,604,611"
3320,에어부산,2019,225.66,113.69,-3.12,"-72,910,218"
3321,에어부산,2020,4.94,12.32,-70.01,"-128,471,546"
3322,에어부산,2021,-2.39,-12.84,-7.06,"-265,960,609"
3323,에어부산,2022,21.60,-5.01,129.46,"-150,400,645"
3324,에어부산,2023,10.60,26.01,119.87,"104,145,079"
3325,오리온,2019,4.29,0.58,5.00,"220,467,908"
3326,오리온,2020,8.69,0.43,10.21,"274,562,274"
3327,오리온,2021,17.07,6.69,5.64,"263,661,821"
3328,오리온,2022,8.05,-5.98,21.98,"398,308,075"
3329,오리온,2023,4.44,-0.55,1.36,"384,981,955"
3330,우진아이엔에스,2019,9.02,6.92,-19.30,"2,124,868"
3331,우진아이엔에스,2020,-9.17,-1.89,30.87,"1,764,132"
3332,우진아이엔에스,2021,-5.27,-3.24,-36.29,"-3,212,005"
3333,우진아이엔에스,2022,-2.64,-4.76,-6.07,"-3,325,235"
3334,우진아이엔에스,2023,1.67,-3.80,19.18,"1,936,083"
3335,제일약품,2019,-0.62,-0.04,7.07,"-10,239,417"
3336,제일약품,2020,2.31,-4.06,2.97,"6,964,802"
3337,제일약품,2021,4.11,8.80,1.36,"-14,985,618"
3338,제일약품,2022,7.13,10.10,3.07,"-15,009,014"
3339,제일약품,2023,6.66,-0.98,0.58,"5,200,570"
3340,진에어,2019,35.59,-91.88,-9.95,"-56,651,756"
3341,진에어,2020,-20.96,-35.11,-70.14,"-190,402,947"
3342,진에어,2021,8.05,-48.88,-9.04,"-133,582,933"
3343,진에어,2022,25.96,-44.05,140.07,"-63,518,972"
3344,진에어,2023,25.67,75.92,115.23,"133,861,704"
3345,케이씨텍,2019,7.67,7.65,-25.73,"36,867,140"
3346,케이씨텍,2020,20.66,-1.80,20.57,"42,590,500"
3347,케이씨텍,2021,11.23,14.76,7.71,"41,946,593"
3348,케이씨텍,2022,6.69,-1.97,9.77,"55,385,939"
3349,케이씨텍,2023,3.44,1.16,-24.14,"31,700,589"
3350,콘텐트리중앙,2019,41.46,23.69,3.70,"10,629,284"
3351,콘텐트리중앙,2020,27.02,6.08,-32.05,"-154,022,316"
3352,콘텐트리중앙,2021,52.19,-32.91,87.97,"-49,813,264"
3353,콘텐트리중앙,2022,15.25,14.01,25.83,"-76,856,760"
3354,콘텐트리중앙,2023,-5.22,32.77,16.55,"-171,340,066"
3355,콜마홀딩스,2019,23.85,61.44,-11.07,"71,102,019"
3356,콜마홀딩스,2020,11.59,-2.68,35.22,"155,093,196"
3357,콜마홀딩스,2021,-0.72,21.15,-0.22,"58,643,456"
3358,콜마홀딩스,2022,4.91,2.08,-3.58,"13,023,596"
3359,콜마홀딩스,2023,1.63,15.77,-1.94,"6,049,010"
3360,쿠쿠홈시스,2019,22.24,-8.84,58.48,"79,879,070"
3361,쿠쿠홈시스,2020,13.01,-33.30,18.52,"86,583,493"
3362,쿠쿠홈시스,2021,31.23,56.84,7.33,"131,064,209"
3363,쿠쿠홈시스,2022,9.43,-33.67,11.11,"114,550,883"
3364,쿠쿠홈시스,2023,11.91,-23.91,1.76,"121,298,841"
3365,크라운제과,2019,0.04,1.31,-0.49,"18,937,764"
3366,크라운제과,2020,-1.76,-3.11,-1.31,"16,206,197"
3367,크라운제과,2021,-0.76,-22.67,-0.09,"13,098,370"
3368,크라운제과,2022,1.72,0.31,8.51,"27,057,204"
3369,크라운제과,2023,2.56,31.73,5.10,"23,453,590"
3370,테이팩스,2019,-9.48,-48.39,3.79,"7,629,755"
3371,테이팩스,2020,12.12,3.12,5.48,"13,828,230"
3372,테이팩스,2021,11.20,23.01,30.44,"18,911,149"
3373,테이팩스,2022,9.28,12.41,17.65,"18,933,072"
3374,테이팩스,2023,1.16,63.07,-19.98,"8,104,139"
3375,티웨이항공,2019,87.47,12.38,10.75,"-43,209,992"
3376,티웨이항공,2020,-12.62,4.82,-66.78,"-137,870,545"
3377,티웨이항공,2021,4.15,-16.98,-20.36,"-156,243,779"
3378,티웨이항공,2022,41.83,4.28,145.26,"-118,672,294"
3379,티웨이항공,2023,23.15,38.63,156.51,"99,132,288"
3380,포스코퓨처엠,2019,82.57,186.59,7.24,"101,163,401"
3381,포스코퓨처엠,2020,20.69,23.39,5.56,"29,747,509"
3382,포스코퓨처엠,2021,87.85,56.55,27.03,"133,761,699"
3383,포스코퓨처엠,2022,18.23,43.80,65.96,"121,928,567"
3384,포스코퓨처엠,2023,36.60,60.13,44.15,"4,435,220"
3385,하나제약,2019,8.52,63.51,8.84,"28,303,725"
3386,하나제약,2020,5.15,19.99,6.59,"14,892,865"
3387,하나제약,2021,9.73,31.94,10.77,"28,013,836"
3388,하나제약,2022,13.99,23.49,7.35,"24,307,179"
3389,하나제약,2023,0.70,4.49,6.46,"22,332,770"
3390,한일홀딩스,2019,1.41,0.56,39.20,"49,230,379"
3391,한일홀딩스,2020,0.61,-0.42,-7.17,"108,496,279"
3392,한일홀딩스,2021,-1.70,0.14,7.63,"91,582,088"
3393,한일홀딩스,2022,0.13,3.90,19.10,"129,293,981"
3394,한일홀딩스,2023,8.93,11.18,20.22,"180,328,429"
3395,현대지에프홀딩스,2019,4.55,23.83,-3.92,"63,939,929"
3396,현대지에프홀딩스,2020,3.43,8.16,3.65,"81,562,551"
3397,현대지에프홀딩스,2021,1.35,-0.24,7.65,"41,339,272"
3398,현대지에프홀딩스,2022,2.54,-1.56,-43.86,"45,279,137"
3399,현대지에프홀딩스,2023,58.42,28.97,34.36,"1,100,908,213"
3400,호전실업,2019,1.66,17.23,-1.11,"2,748,200"
3401,호전실업,2020,-6.91,-11.12,-5.57,"-17,540,451"
3402,호전실업,2021,11.23,6.08,17.89,"11,783,095"
3403,호전실업,2022,4.43,16.72,39.18,"26,766,722"
3404,호전실업,2023,-0.04,7.62,-8.01,"17,191,429"
