,종목명,회계년,총자산(천원),*매출원가율(%),당기순이익(천원),영업이익률(%),매출총이익률(%),ROE(당기순이익)(%),당기순이익률(%),매출액(천원),총자산순이익률(%)
1685,삼화콘덴서,2019,214833603.0,76.04,29819449.0,14.65,23.96,21.20,11.72,254537567.0,118.48126338038468
1686,삼화콘덴서,2020,234968255.0,78.82,23461781.0,11.17,21.18,14.27,9.67,242514202.0,103.21147509905116
1687,삼화콘덴서,2021,269298659.0,77.58,28619003.0,12.65,22.42,15.15,10.92,262159286.0,97.34890139204147
1688,삼화콘덴서,2022,287453833.0,78.05,29337124.0,11.58,21.95,13.70,11.13,263469130.0,91.65615474676937
1689,삼화콘덴서,2023,308031065.0,81.41,20925723.0,8.44,18.59,8.89,7.45,280768545.0,91.14942513996112
1690,삼화페인트,2019,560640700.0,81.97,3893556.0,2.08,18.03,1.38,0.72,540276700.0,96.36772713789776
1691,삼화페인트,2020,594292974.0,80.82,6482791.0,2.72,19.18,2.26,1.18,551718833.0,92.83616955565758
1692,삼화페인트,2021,612097736.0,84.88,-2425671.0,0.13,15.12,-0.82,-0.38,631605901.0,103.18709968239452
1693,삼화페인트,2022,587186274.0,81.41,5498047.0,3.07,18.59,1.85,0.85,646039532.0,110.02292809044785
1694,삼화페인트,2023,590613614.0,79.03,16130730.0,4.09,20.97,5.30,2.55,631381876.0,106.90269594767588
1695,상신브레이크,2019,452252700.0,77.94,5490566.0,4.00,22.06,3.13,1.40,391905866.0,86.65639055333445
1696,상신브레이크,2020,440014845.0,79.52,-2322556.0,2.25,20.48,-1.34,-0.67,349041648.0,79.32497095637761
1697,상신브레이크,2021,493641122.0,79.09,10375224.0,3.07,20.91,5.79,2.61,397023068.0,80.42747054610253
1698,상신브레이크,2022,544569686.0,79.86,864465.0,2.88,20.14,0.45,0.18,489014822.0,89.79839211982872
1699,상신브레이크,2023,564873379.0,80.64,14174122.0,4.79,19.36,6.92,2.46,575491185.0,101.87967895013867
1700,새론오토모티브,2019,255546739.0,93.2,-8320549.0,-2.50,6.8,-3.82,-5.45,152727148.0,59.76485890512576
1701,새론오토모티브,2020,248085258.0,91.82,6154730.0,-2.01,8.18,2.86,4.54,135660842.0,54.683153321427916
1702,새론오토모티브,2021,268378498.0,90.55,14025570.0,0.26,9.45,6.15,10.99,127605613.0,47.54688395342313
1703,새론오토모티브,2022,256209762.0,92.98,-5954986.0,-2.24,7.02,-2.54,-4.31,138037550.0,53.87677226756098
1704,새론오토모티브,2023,257571092.0,94.37,3330586.0,-5.43,5.63,1.45,2.37,140307231.0,54.473205789724254
1705,샘표,2019,338575304.0,52.98,24721681.0,10.51,47.02,10.10,8.80,281023046.0,83.00163735509783
1706,샘표,2020,381155550.0,54.64,35272383.0,12.88,45.36,12.89,11.05,319076437.0,83.71291904315706
1707,샘표,2021,442738149.0,59.66,22972219.0,6.28,40.34,7.60,6.58,348963424.0,78.8193709505706
1708,샘표,2022,465919907.0,63.21,16202364.0,2.78,36.79,5.06,4.36,371827517.0,79.80502902186576
1709,샘표,2023,474583603.0,66.37,10634772.0,2.12,33.63,3.24,2.77,383926497.0,80.8975477814812
1710,서연,2019,2215362000.0,88.87,-95326226.0,1.51,11.13,-10.86,-4.33,2202639858.0,99.42573078350175
1711,서연,2020,2151012180.0,87.7,-25537869.0,2.37,12.3,-3.13,-1.14,2237268523.0,104.01003508032206
1712,서연,2021,2137879391.0,86.24,44274576.0,3.38,13.76,5.11,1.79,2479315039.0,115.97076287078536
1713,서연,2022,2323543347.0,84.48,99142113.0,5.80,15.52,10.38,3.05,3251548682.0,139.93923058066366
1714,서연,2023,2771870653.0,84.38,211407356.0,6.39,15.62,19.05,5.26,4020724762.0,145.0545593694411
1715,서울가스,2019,1583402075.0,86.34,29464067.0,0.77,13.66,3.08,2.16,1361002172.0,85.95430014199015
1716,서울가스,2020,1689713126.0,85.24,131240849.0,0.62,14.76,13.11,10.25,1280710876.0,75.79457461112248
1717,서울가스,2021,1662601876.0,86.26,8540875.0,-0.39,13.74,0.82,0.67,1277844477.0,76.85811591132837
1718,서울가스,2022,1871342447.0,88.84,17919220.0,0.19,11.16,1.71,1.04,1724452004.0,92.15053112082803
1719,서울가스,2023,1777219780.0,88.4,20527153.0,-0.19,11.6,1.94,1.20,1717423190.0,96.63538574840756
1720,서울식품,2019,75967415.0,79.47,-2007048.0,0.58,20.53,-7.64,-3.23,62148306.0,81.80916252053593
1721,서울식품,2020,74752325.0,79.14,-2496533.0,1.21,20.86,-9.36,-4.06,61566333.0,82.36042557873618
1722,서울식품,2021,72278884.0,83.98,-5778364.0,-6.57,16.02,-21.25,-10.45,55297651.0,76.50595573667131
1723,서울식품,2022,70853362.0,78.56,675963.0,2.04,21.44,2.49,1.05,64349406.0,90.82054003308974
1724,서울식품,2023,70814891.0,78.96,-572589.0,0.91,21.04,-2.08,-0.88,64784790.0,91.48469917153442
1725,서원,2019,221983443.0,93.22,3132955.0,3.09,6.78,2.94,1.22,257673136.0,116.07763737586501
1726,서원,2020,225954131.0,92.91,-5651136.0,4.00,7.09,-5.30,-2.90,194683744.0,86.16073675590378
1727,서원,2021,293365978.0,90.32,14597773.0,5.78,9.68,11.94,5.58,261636394.0,89.18430002813756
1728,서원,2022,266232857.0,95.9,276402.0,0.06,4.1,0.20,0.10,275679213.0,103.54815559072786
1729,서원,2023,246997269.0,95.99,-10159277.0,0.19,4.01,-7.81,-4.36,233179269.0,94.40560616077094
1730,서흥,2019,708861042.0,80.17,37366004.0,10.29,19.83,11.73,8.11,460728389.0,64.99558611658051
1731,서흥,2020,765989776.0,78.13,59261939.0,13.44,21.87,16.79,10.72,553012154.0,72.19576178781791
1732,서흥,2021,809954854.0,78.85,59295137.0,11.66,21.15,14.70,9.94,596733152.0,73.67486583394191
1733,서흥,2022,926418536.0,78.38,40596747.0,9.76,21.62,9.03,6.39,634966079.0,68.53987202604935
1734,서흥,2023,993737056.0,82.91,8884953.0,7.23,17.09,1.88,1.49,594567151.0,59.831436033316244
1735,선도전기,2019,167027319.0,92.66,-2154053.0,-1.87,7.34,-2.53,-2.41,89348990.0,53.493638367026655
1736,선도전기,2020,171389483.0,95.22,-7278941.0,-3.30,4.78,-8.41,-9.27,78562259.0,45.83843630591966
1737,선도전기,2021,146217075.0,119.24,-31435581.0,-33.89,-19.24,-43.73,-45.43,69200327.0,47.32711757501646
1738,선도전기,2022,113976353.0,93.25,-14604819.0,-17.64,6.75,-30.68,-22.81,64020094.0,56.16962844915735
1739,선도전기,2023,92323070.0,90.82,-16640943.0,-17.32,9.18,-54.65,-39.96,41641878.0,45.10452046276191
1740,SUN&L,2019,543553941.0,92.95,-39963078.0,-4.11,7.05,-16.94,-8.77,455911727.0,83.8760779033704
1741,SUN&L,2020,528379079.0,91.03,-10471827.0,-0.94,8.97,-4.99,-2.54,412530215.0,78.07466862252508
1742,SUN&L,2021,566176957.0,94.83,-35296250.0,-4.70,5.17,-19.00,-7.59,465318350.0,82.18602757441434
1743,SUN&L,2022,524434320.0,94.19,-19156598.0,-3.49,5.81,-12.02,-3.78,506691214.0,96.61671532099577
1744,SUN&L,2023,628100647.0,96.35,-159209216.0,-6.84,3.65,-83.39,-36.10,441061877.0,70.22152884360904
1745,성문전자,2019,42506307.0,88.86,-1848788.0,-4.33,11.14,-6.51,-5.15,35927661.0,84.5231297087277
1746,성문전자,2020,40358770.0,87.55,-956728.0,-1.68,12.45,-3.55,-2.53,37882646.0,93.8647188702728
1747,성문전자,2021,54386004.0,81.12,2973543.0,6.98,18.88,10.38,6.03,49343657.0,90.72859443764246
1748,성문전자,2022,57241316.0,82.21,2083804.0,4.94,17.79,6.63,4.17,49973899.0,87.30389601804403
1749,성문전자,2023,60912720.0,85.51,-1626600.0,1.14,14.49,-4.73,-3.61,45063802.0,73.98093862825367
1750,성보화학,2019,172441360.0,79.77,-2868491.0,-10.40,20.23,-1.91,-6.85,41863998.0,24.27723720109839
1751,성보화학,2020,159209820.0,81.49,-6003952.0,-7.18,18.51,-4.24,-11.61,51733629.0,32.4939937750071
1752,성보화학,2021,172156874.0,74.84,1280616.0,1.80,25.16,0.94,2.22,57675736.0,33.5018490170773
1753,성보화학,2022,170785287.0,73.02,3936366.0,2.87,26.98,2.88,5.93,66379258.0,38.867082268041045
1754,성보화학,2023,165627372.0,71.99,1163431.0,0.32,28.01,0.86,1.86,62612440.0,37.80319595966299
1755,성신양회,2019,1029404716.0,81.03,17377898.0,2.93,18.97,4.42,2.46,707435741.0,68.72279969232238
1756,성신양회,2020,1090267313.0,81.42,10140409.0,2.93,18.58,2.51,1.40,722305596.0,66.25032112652175
1757,성신양회,2021,1121595053.0,82.35,6509059.0,3.60,17.65,1.58,0.78,833543564.0,74.31769262627088
1758,성신양회,2022,1187583002.0,86.25,-26470492.0,0.18,13.75,-6.53,-2.57,1030414330.0,86.76566844293718
1759,성신양회,2023,1310199053.0,80.94,66955414.0,6.59,19.06,14.33,6.01,1113282185.0,84.97046173639694
1760,성창기업지주,2019,703302244.0,86.87,-10875066.0,-1.95,13.13,-2.14,-7.20,151041607.0,21.47605930289055
1761,성창기업지주,2020,707392787.0,81.05,5064139.0,4.70,18.95,0.96,2.96,170916583.0,24.161482296821895
1762,성창기업지주,2021,703740105.0,81.6,5938031.0,5.29,18.4,1.11,3.00,197940313.0,28.12690531542181
1763,성창기업지주,2022,820314255.0,91.28,-13134359.0,-5.05,8.72,-2.31,-5.77,227519698.0,27.735675274837202
1764,성창기업지주,2023,769067175.0,92.16,-24022293.0,-10.05,7.84,-4.11,-14.45,166253799.0,21.61759133719366
1765,세기상사,2019,41553081.0,95.72,-941243.0,-8.87,4.28,-4.11,-18.29,5146683.0,12.385803594202798
1766,세기상사,2020,40517199.0,128.24,-1536833.0,-53.82,-28.24,-7.13,-68.79,2234196.0,5.514191639950234
1767,세기상사,2021,46388873.0,100.69,-1944921.0,-8.68,-0.69,-9.91,-10.88,17880223.0,38.544206495380905
1768,세기상사,2022,51641841.0,93.55,-1271122.0,-2.34,6.45,-5.63,-3.77,33710303.0,65.27711318424917
1769,세기상사,2023,50999114.0,92.22,-1559061.0,-2.60,7.78,-5.81,-4.98,31328511.0,61.42952012852615
1770,세방,2019,1115951890.0,90.22,6741396.0,2.23,9.78,0.82,0.93,723284022.0,64.81319028905449
1771,세방,2020,1164648378.0,91.0,32610547.0,1.95,9.0,3.88,3.87,842238653.0,72.31699016713867
1772,세방,2021,1244948679.0,91.13,52433875.0,2.76,8.87,5.99,4.96,1057709412.0,84.960081474973
1773,세방,2022,1280973787.0,90.53,105527038.0,3.50,9.47,11.10,8.18,1290350586.0,100.73200553322485
1774,세방,2023,1345241647.0,89.86,69963793.0,2.51,10.14,6.79,6.13,1141950047.0,84.8880979522633
1775,세방전지,2019,1510688833.0,82.68,78426012.0,9.28,17.32,7.70,6.89,1139007566.0,75.39657016846434
1776,세방전지,2020,1514339389.0,85.04,66717515.0,6.89,14.96,6.09,5.33,1252791016.0,82.7285498284031
1777,세방전지,2021,1684408564.0,84.31,85232536.0,7.37,15.69,7.26,6.30,1352007672.0,80.26601745537076
1778,세방전지,2022,1676981981.0,85.8,42678284.0,5.50,14.2,3.47,2.90,1473142778.0,87.84487816151436
1779,세방전지,2023,1840970162.0,84.32,118398646.0,7.71,15.68,9.15,7.03,1684815346.0,91.51779756004541
1780,세아베스틸지주,2019,3576889161.0,94.19,19189145.0,1.49,5.81,0.96,0.65,2936506276.0,82.09665281266454
1781,세아베스틸지주,2020,3280434991.0,94.75,-245476440.0,-0.13,5.25,-13.28,-9.68,2535775916.0,77.29998987808017
1782,세아베스틸지주,2021,3525996555.0,89.21,183668659.0,6.53,10.79,10.15,5.03,3651102951.0,103.54811452729851
1783,세아베스틸지주,2022,3818404052.0,92.12,88310593.0,2.91,7.88,4.55,2.01,4386332749.0,114.87345732054027
1784,세아베스틸지주,2023,3665171001.0,90.06,125991352.0,4.82,9.94,6.28,3.09,4083481176.0,111.41311482836322
1785,세아제강,2019,1028798817.0,90.99,24851987.0,3.74,9.01,4.42,2.03,1227180212.0,119.28281717687861
1786,세아제강,2020,1052052852.0,89.18,33059458.0,4.66,10.82,5.67,2.87,1150466165.0,109.35440770042226
1787,세아제강,2021,1228191226.0,86.23,91395255.0,8.81,13.77,14.34,6.10,1497360776.0,121.91593168082117
1788,세아제강,2022,1465129429.0,81.57,159294293.0,11.94,18.43,21.12,8.84,1801835090.0,122.98129123171138
1789,세아제강,2023,1535913845.0,82.94,188833969.0,12.46,17.06,20.68,10.15,1860904970.0,121.15946321194859
1790,세아홀딩스,2019,5456657505.0,94.7,48464791.0,1.82,5.3,1.60,0.98,4930662596.0,90.36049250813296
1791,세아홀딩스,2020,5084932952.0,95.43,-261540309.0,0.31,4.57,-9.08,-6.14,4257354742.0,83.7248943533366
1792,세아홀딩스,2021,5537774299.0,91.37,133614656.0,5.13,8.63,4.78,2.22,6005522184.0,108.44649600624685
1793,세아홀딩스,2022,5919958905.0,93.46,156073095.0,2.91,6.54,5.32,2.31,6745801495.0,113.95014058801141
1794,세아홀딩스,2023,5789382239.0,93.11,131836418.0,3.13,6.89,4.31,2.05,6419203603.0,110.87890448409551
1795,세우글로벌,2019,45520999.0,86.17,82818.0,4.14,13.83,0.23,0.30,27468835.0,60.34321654496203
1796,세우글로벌,2020,47098886.0,85.92,3096621.0,6.62,14.08,7.48,11.28,27452348.0,58.28661849878996
1797,세우글로벌,2021,48681238.0,84.84,1228462.0,8.07,15.16,2.82,3.79,32394256.0,66.54361583820034
1798,세우글로벌,2022,49888721.0,86.04,1522191.0,5.55,13.96,3.38,5.42,28065827.0,56.25685813833552
1799,세우글로벌,2023,54508702.0,87.73,2554579.0,6.56,12.27,5.42,7.07,36127557.0,66.27851274095649
1800,세원이앤씨,2019,358714548.0,89.31,-5692133.0,0.87,10.69,-3.30,-3.13,181937239.0,50.71922508144275
1801,세원이앤씨,2020,324723875.0,89.69,-26561917.0,-5.43,10.31,-15.32,-24.18,109854507.0,33.83012936760502
1802,세원이앤씨,2021,292675905.0,96.25,-2443722.0,-11.59,3.75,-1.44,-2.94,83149598.0,28.41012757780658
1803,세원이앤씨,2022,282702160.0,87.0,-86375471.0,1.44,13.0,-51.18,-68.21,126627325.0,44.79177838612906
1804,세원이앤씨,2023,343623738.0,96.05,-17983192.0,-4.65,3.95,-10.07,-13.77,130624043.0,38.01368431653578
1805,세원정공,2019,619489296.0,106.65,-18361641.0,-13.71,-6.65,-3.50,-9.63,190705650.0,30.7843333583604
1806,세원정공,2020,612803378.0,98.33,4597043.0,-5.43,1.67,0.89,2.93,156860128.0,25.597138271649673
1807,세원정공,2021,622152014.0,92.09,24591307.0,0.11,7.91,4.60,17.26,142473812.0,22.900160860043442
1808,세원정공,2022,628831844.0,97.98,-27859580.0,-9.50,2.02,-5.05,-24.18,115215348.0,18.32212364868723
1809,세원정공,2023,674081857.0,81.76,-31272002.0,7.56,18.24,-5.52,-19.64,159199457.0,23.61722917577353
1810,세이브존I&C,2019,579249830.0,40.71,22262341.0,18.55,59.29,5.04,13.98,159226621.0,27.48841911615235
1811,세이브존I&C,2020,559381457.0,46.02,9909637.0,10.84,53.98,2.20,7.36,134723062.0,24.084291732251685
1812,세이브존I&C,2021,564254721.0,44.91,7411013.0,9.02,55.09,1.63,6.07,122173236.0,21.652142455003048
1813,세이브존I&C,2022,573569548.0,43.82,9179410.0,7.72,56.18,1.99,7.69,119350275.0,20.808335347677836
1814,세이브존I&C,2023,584799204.0,43.94,13617967.0,8.92,56.06,2.90,11.00,123786863.0,21.167413045931575
1815,에스제이지세종,2019,996027851.0,88.91,1918381.0,1.08,11.09,0.52,0.16,1221703004.0,122.65751432286002
1816,에스제이지세종,2020,1158750683.0,90.27,-21850777.0,-0.52,9.73,-5.68,-1.85,1182774448.0,102.07324710590915
1817,에스제이지세종,2021,1180100054.0,92.14,-10771841.0,-0.18,7.86,-2.72,-0.70,1548249405.0,131.1964523475905
1818,에스제이지세종,2022,1149427318.0,92.41,195989.0,1.76,7.59,0.05,0.01,1858324299.0,161.6739283901377
1819,에스제이지세종,2023,1151805424.0,90.7,4338222.0,2.89,9.3,1.07,0.24,1792324075.0,155.60997002215888
1820,송원산업,2019,894324000.0,79.56,35008000.0,7.28,20.44,8.28,4.30,814340000.0,91.05648512172321
1821,송원산업,2020,891142000.0,79.7,28365000.0,8.42,20.3,6.32,3.51,807768000.0,90.6441397667263
1822,송원산업,2021,1115649000.0,77.74,71209000.0,10.59,22.26,14.15,7.13,998190000.0,89.47168867627721
1823,송원산업,2022,1217311000.0,77.31,131932000.0,13.92,22.69,21.52,9.92,1329509000.0,109.2168722701101
1824,송원산업,2023,1089744000.0,85.44,34847000.0,5.68,14.56,5.02,3.38,1029975000.0,94.51531735893934
1825,수산중공업,2019,183159348.0,79.91,145346.0,4.59,20.09,0.15,0.09,157806091.0,86.1578143420777
1826,수산중공업,2020,236404221.0,77.96,4031757.0,5.08,22.04,3.95,2.93,137829699.0,58.30255416632345
1827,수산중공업,2021,236089652.0,80.71,11393233.0,5.64,19.29,10.10,4.50,252992406.0,107.15946415135551
1828,수산중공업,2022,261731135.0,77.6,15749353.0,7.89,22.4,12.09,5.50,286296769.0,109.38582794133376
1829,수산중공업,2023,263117530.0,76.92,16873038.0,7.24,23.08,10.75,7.45,226540511.0,86.09860049993628
1830,신대양제지,2019,768604073.0,74.61,72267792.0,14.64,25.39,13.38,11.17,646815209.0,84.15453830154242
1831,신대양제지,2020,809132235.0,77.9,45706346.0,10.60,22.1,7.79,7.50,609205004.0,75.29115485060362
1832,신대양제지,2021,845951512.0,81.61,60434796.0,7.98,18.39,9.86,8.87,681565905.0,80.56796345084138
1833,신대양제지,2022,884529890.0,82.16,51281301.0,7.52,17.84,7.99,7.58,676402224.0,76.4702506548422
1834,신대양제지,2023,876212193.0,79.7,51251648.0,9.07,20.3,7.63,7.94,645359892.0,73.65337953017963
1835,신도리코,2019,947504079.0,80.04,14487011.0,1.47,19.96,1.66,3.39,427065042.0,45.07263361343271
1836,신도리코,2020,916234313.0,76.34,-13416107.0,-4.35,23.66,-1.56,-3.99,335846270.0,36.65506358306404
1837,신도리코,2021,1022601243.0,74.21,95437496.0,1.34,25.79,10.62,29.65,321884369.0,31.477017185671464
1838,신도리코,2022,1038493448.0,76.56,45016566.0,-0.58,23.44,4.73,11.90,378186828.0,36.4168718375968
1839,신도리코,2023,1078782999.0,76.0,54984229.0,6.40,24.0,5.65,13.89,395823115.0,36.691634496179155
1840,신라교역,2019,619927969.0,90.31,10313816.0,-1.15,9.69,2.01,2.79,369645831.0,59.62722275561663
1841,신라교역,2020,629072905.0,87.66,7669342.0,-1.31,12.34,1.48,2.06,372322115.0,59.18584508102443
1842,신라교역,2021,680457027.0,80.22,44526707.0,4.88,19.78,8.32,12.85,346502046.0,50.92195866176278
1843,신라교역,2022,716401498.0,83.48,14194801.0,3.34,16.52,2.55,3.28,432649281.0,60.39201232937679
1844,신라교역,2023,748620183.0,80.1,17164768.0,3.21,19.9,3.04,3.95,434185756.0,57.99813655304562
1845,신성이엔지,2019,416614707.0,86.36,2085195.0,1.79,13.64,1.77,0.52,402785318.0,96.68053269180437
1846,신성이엔지,2020,423441771.0,85.67,-13722906.0,3.84,14.33,-8.75,-2.84,482365416.0,113.91540680099791
1847,신성이엔지,2021,476656365.0,88.57,-15861730.0,0.53,11.43,-7.94,-3.49,454523692.0,95.3566815372328
1848,신성이엔지,2022,577555245.0,88.52,34271583.0,3.17,11.48,16.35,5.16,664143680.0,114.99223420609745
1849,신성이엔지,2023,587747541.0,88.49,15258874.0,1.28,11.51,6.73,2.65,576519652.0,98.08967486603231
1850,신성통상,2019,691880234.0,63.49,2555720.0,4.26,36.51,1.11,0.27,954866605.0,138.01038938192877
1851,신성통상,2020,858316042.0,62.05,341675.0,4.03,37.95,0.15,0.03,1027242492.0,119.68114793781285
1852,신성통상,2021,898483606.0,60.7,28809379.0,6.19,39.3,11.62,2.40,1199903016.0,133.54756925859814
1853,신성통상,2022,1022769919.0,57.45,76653163.0,9.54,42.55,25.20,5.23,1465811234.0,143.3177889542526
1854,신성통상,2023,1069740616.0,54.17,83210951.0,9.34,45.83,21.69,5.39,1542577089.0,144.20103957238172
1855,신세계,2019,13018488598.0,48.89,593123360.0,7.32,51.11,11.28,9.28,6394223582.0,49.11648179330379
1856,신세계,2020,12769110974.0,49.67,-69137655.0,1.86,50.33,-1.31,-1.45,4769279392.0,37.35012877334243
1857,신세계,2021,13644510517.0,41.28,388866619.0,8.19,58.72,7.19,6.16,6316435934.0,46.2928730651804
1858,신세계,2022,14348412323.0,34.91,547639875.0,8.26,65.09,9.12,7.01,7812755199.0,54.450311456943766
1859,신세계,2023,14751983355.0,39.36,311968013.0,10.06,60.64,4.96,4.91,6357088542.0,43.093110865294896
1860,신세계건설,2019,777742156.0,90.77,17514766.0,2.39,9.23,8.91,1.72,1016153925.0,130.6543456800868
1861,신세계건설,2020,765614224.0,90.84,12230773.0,2.16,9.16,6.12,1.28,956756075.0,124.96581764133995
1862,신세계건설,2021,828998344.0,90.83,26155222.0,3.06,9.17,12.21,2.08,1256750440.0,151.59866712592614
1863,신세계건설,2022,1035610954.0,95.01,-14219380.0,-0.84,4.99,-5.58,-0.99,1432384948.0,138.31303564987206
1864,신세계건설,2023,1261721118.0,107.51,-158514892.0,-12.50,-7.51,-78.54,-10.55,1502628134.0,119.09352332802914
1865,신영와코루,2019,348312196.0,40.44,2872501.0,0.12,59.56,0.92,1.61,178061482.0,51.12123090860706
1866,신영와코루,2020,373426209.0,41.75,2920537.0,0.29,58.25,0.92,1.64,177981407.0,47.66173415535491
1867,신영와코루,2021,388668604.0,39.4,6491809.0,1.95,60.6,2.03,3.43,189412827.0,48.73376059981423
1868,신영와코루,2022,425804459.0,39.21,23502438.0,3.28,60.79,6.86,11.67,201443945.0,47.30902665347617
1869,신영와코루,2023,401719803.0,42.37,5008543.0,1.06,57.63,1.38,2.47,202775169.0,50.47676701165763
1870,신원,2019,403441080.0,73.9,531288.0,1.33,26.1,0.28,0.08,674868344.0,167.27804317795304
1871,신원,2020,405804841.0,78.55,-9235265.0,0.04,21.45,-4.77,-1.33,694296869.0,171.09132244186313
1872,신원,2021,503617026.0,77.54,10515902.0,2.46,22.46,5.30,1.20,879417586.0,174.62030483457087
1873,신원,2022,510124894.0,75.79,17561081.0,3.35,24.21,8.04,1.76,995439504.0,195.13642947211275
1874,신원,2023,545009763.0,72.99,5935016.0,2.81,27.01,2.70,0.71,834478141.0,153.11251240833278
1875,신일전자,2019,100086380.0,75.15,4298520.0,1.08,24.85,6.32,2.95,145888445.0,145.76253532198885
1876,신일전자,2020,110598654.0,74.02,8015379.0,3.62,25.98,11.08,4.65,172441515.0,155.9164680250087
1877,신일전자,2021,122088681.0,76.06,7977953.0,4.96,23.94,10.11,4.12,193517100.0,158.50535726567477
1878,신일전자,2022,152880655.0,79.0,1041713.0,1.40,21.0,1.27,0.51,202728990.0,132.60604489168364
1879,신일전자,2023,126134087.0,76.88,1056841.0,1.09,23.12,1.29,0.57,184299576.0,146.1140127807006
