종목명,2020 Market Cap,2021 Market Cap,2022 Market Cap,2023 Market Cap,총부채_2020,총부채_2021,총부채_2022,총부채_2023,총자산_2020,총자산_2021,총자산_2022,총자산_2023,2020 tobinQ,2021 tobinQ,2022 tobinQ,2023 tobinQ,2020대비 2021 tobinQ증가율,2020대비 2022 tobinQ증가율,2020대비 2023 tobinQ증가율,2021대비 2022 tobinQ증가율,2021대비 2023 tobinQ증가율,2022대비 2023 tobinQ증가율
JW생명과학,3.29E+11,2.19E+11,1.92E+11,2.04E+11,81908139,87974591,112609683,96443271,214402016,219466609,252942118,255836393,1.914511564,1.400138237,1.205808212,1.173540119,-26.86707862,-37.01744955,-38.70289735,-13.87934563,-16.18398186,-2.676055184
LIG넥스원,6.71E+11,1.51E+12,2.03E+12,2.87E+12,1923097847,1813542650,2077548155,2763399824,2595606499,2576847035,3012727223,3815758833,0.999418767,1.289460571,1.362867545,1.47661319,29.02104842,36.36601495,47.74719457,5.692843626,14.51402417,8.346052811
LS에코에너지,2.38E+11,2.43E+11,2.23E+11,6.40E+11,267665701,322872795,348670310,252818005,416558419,495255400,506732778,408424610,1.214542014,1.142295056,1.128652684,2.186151332,-5.948493881,-7.071746269,79.99799983,-1.19429495,91.3823683,93.69566585
SK디앤디,8.19E+11,7.05E+11,4.45E+11,6.55E+11,1180955926,1344174720,1494509955,1661198359,1712427674,1983430768,2191576214,2423076382,1.16815557,1.032913653,0.884944335,0.955730647,-11.57738924,-24.24430809,-18.18464324,-14.32542959,-7.472357972,7.998956504
경보제약,3.91E+11,2.57E+11,2.39E+11,2.01E+11,97182383,91278423,96840887,121923596,253239177,236979153,240544942,266305017,1.927266503,1.469654265,1.396453753,1.211027113,-23.74410787,-27.54225993,-37.16348457,-4.980798147,-17.59782271,-13.27839459
금호에이치티,3.07E+11,4.16E+11,1.79E+11,1.26E+11,121158723,107985910,100833283,138647691,344298589,458795624,426633825,441768263,1.242995867,1.141403454,0.656683241,0.598007401,-8.173189882,-47.16931417,-51.88983186,-42.46703576,-47.60771056,-8.935181539
삼일씨엔에스,1.20E+11,1.18E+11,71298903200,55002011040,49036058,74842757,140597280,85844015,326398476,351874251,411440527,354907803,0.51807245,0.547393725,0.51501048,0.396852436,5.659686301,-0.591031202,-23.39827452,-5.915896329,-27.50146422,-22.94284268
동서,3.38E+12,3.09E+12,2.01E+12,1.81E+12,128513682,133970703,82302460,71145080,1525770284,1582577880,1627852719,1694019808,2.302662281,2.037606328,1.287734717,1.113142285,-11.51084789,-44.07626652,-51.65846532,-36.80159416,-45.37010071,-13.55810552
동일제강,36600000000,57856026000,42021745200,37921072480,18773914,26964609,22028248,25996261,148570302,180512781,179708719,179232275,0.372711863,0.469887143,0.356410048,0.35661732,26.0724947,-4.373838381,-4.318226705,-24.14986167,-24.1057508,0.058155295
두산밥캣,2.97E+12,4.09E+12,3.47E+12,5.05E+12,2886803304,4259633657,4223998511,4416941196,6960607794,8580899465,9248386178,10371753748,0.84176461,0.97248356,0.831779552,0.91300868,15.52915724,-1.186205481,8.463657067,-14.46852303,-6.115772278,9.765703863
두올,91350045000,1.43E+11,80848032600,1.17E+11,222317127,226828876,263998120,261501986,405736363,424141555,462171290,477089682,0.773081243,0.871199418,0.746143605,0.792779639,12.6918323,-3.484451123,2.548036969,-14.35444175,-9.001358057,6.250275901
삼성바이오로직스,5.47E+13,5.97E+13,5.84E+13,5.41E+13,1825417993,2978908646,7597575863,6215704797,6424201165,7970010787,16582050258,16046197209,8.791399357,7.870241374,3.98210564,3.758392348,-10.47794493,-54.7045302,-57.24921375,-49.40300492,-52.24552629,-5.617964794
샘표식품,2.40E+11,2.04E+11,1.59E+11,1.26E+11,76452196,112576901,122931701,130234364,268629470,327531637,350286507,366709739,1.179111867,0.967869559,0.804140883,0.697724486,-17.91537465,-31.80113735,-40.82626892,-16.91639895,-27.91131003,-13.23355143
세진중공업,3.80E+11,3.35E+11,2.93E+11,2.70E+11,286959693,367209565,342503861,312332840,448124447,570404297,551849174,544018917,1.489056662,1.231795708,1.151182046,1.071013933,-17.27677394,-22.69051438,-28.07433318,-6.544401971,-13.05263316,-6.963982177
다이나믹디자인,85939862274,78986333754,50048376680,96886120800,86795204,74246404,49003937,54233105,150297443,116040977,97847548,106521397,1.149288124,1.320505409,1.012312681,1.41867484,14.89768156,-11.91828573,23.43944136,-23.33899773,7.434231642,40.14196065
HDC랩스,1.73E+11,3.17E+11,1.97E+11,1.93E+11,54086836,145584906,122062667,124811385,217997166,411391673,382579392,383332487,1.040916449,1.123668602,0.834704309,0.83007675,7.949932247,-19.81063327,-20.2551991,-25.71614909,-26.12797504,-0.554394987
용평리조트,2.05E+11,2.36E+11,1.70E+11,1.47E+11,534133790,455244978,490578387,619154070,911905132,841499592,868285864,1004928193,0.810326386,0.820984329,0.760681953,0.762204778,1.315265466,-6.126473681,-5.93854638,-7.345131173,-7.159643527,0.200192012
이노션,1.19E+12,1.11E+12,8.23E+11,8.56E+11,1260002678,1366820754,1416175662,1622740343,2043977185,2201583495,2290142555,2560209103,1.199623311,1.124109424,0.9777451,0.968178865,-6.294799908,-18.49565681,-19.29309342,-13.0204694,-13.87147512,-0.978397686
일동제약,4.50E+11,8.00E+11,7.65E+11,5.03E+11,350729731,548385588,457585977,436995279,605277114,708970363,655810214,611260857,1.322719317,1.901596538,1.864594285,1.537484804,43.76417683,40.96673879,16.23666367,-1.945851952,-19.147686,-17.54319872
잇츠한불,5.71E+11,3.88E+11,3.91E+11,2.69E+11,39818212,36179264,30243345,31856499,508119345,494667178,486153356,498568312,1.202625364,0.857805577,0.867383388,0.602706774,-28.67225298,-27.87584444,-49.88407925,1.116548006,-29.73853396,-30.51437433
제이에스코퍼레이션,1.00E+11,2.85E+11,1.79E+11,2.30E+11,353700901,350394618,278290252,470072217,504395888,552280908,533768141,762883958,0.900056705,1.151183408,0.856153106,0.917890866,27.90120909,-4.877870299,1.981448615,-25.6284359,-20.26545383,7.211065327
제주항공,7.06E+11,8.76E+11,1.15E+12,9.46E+11,951754574,1082667274,1357023834,1669691472,1168566447,1266756061,1644674849,1980894334,1.419022922,1.54602558,1.522631562,1.320418978,8.950007519,7.301407071,-6.948721007,-1.513171486,-14.59268236,-13.28046711
토니모리,1.57E+11,86679244515,1.06E+11,1.02E+11,126955131,106805775,101679025,101250686,194228001,202095813,199062054,202609068,1.463764903,0.957392519,1.04188629,1.001942746,-34.59383284,-28.82147342,-31.55029579,8.825405418,4.653287569,-3.833771933
한국자산신탁,4.88E+11,5.06E+11,3.70E+11,3.92E+11,438773266,415397656,431361488,445001935,1207644740,1264658300,1363794175,1480050024,0.767812946,0.728929432,0.58765135,0.565367333,-5.064191063,-23.46425614,-26.3665277,-19.3815856,-22.43867396,-3.792047241
한국토지신탁,5.10E+11,6.58E+11,3.31E+11,2.97E+11,621544520,696633185,693138220,879258531,1544471451,1721448771,1718070656,1886596466,0.732660043,0.786760087,0.595958738,0.623309516,7.384058187,-18.6582176,-14.92513857,-24.25152879,-20.77514776,4.589374514
한솔제지,3.30E+11,3.21E+11,3.15E+11,2.53E+11,1105571983,1208499791,1467471504,1350306997,1740434461,1887832972,2210015517,2074407699,0.824627422,0.810351241,0.806704519,0.773013423,-1.731228082,-2.173454696,-6.259068924,-0.450017443,-4.607609064,-4.176386087
해성디에스,4.15E+11,8.30E+11,6.09E+11,9.42E+11,151373192,180632905,212318528,173676951,383211976,474947833,659613822,688727320,1.477441279,2.128829389,1.24583279,1.619620594,44.08893394,-15.67632451,9.623347926,-41.478035,-23.91966203,30.00304753
해태제과식품,2.40E+11,2.32E+11,1.92E+11,1.57E+11,357456830,395102131,437389312,416672705,621172370,654856443,691254955,684971451,0.962165832,0.957710866,0.910328827,0.837850547,-0.463014351,-5.387533362,-12.92035951,-4.947426305,-12.51529276,-7.961769115
핸즈코퍼레이션,1.82E+11,1.09E+11,72258100740,63220908830,529391928,632933750,667856104,724014059,844136127,894964069,862588714,1005365870,0.843148285,0.829240833,0.858015173,0.783033313,-1.649466955,1.763258977,-7.129822053,3.469961805,-5.572267815,-8.738990005
현대코퍼레이션홀딩스,1.02E+11,1.08E+11,94193652600,97651970280,39971352,48800192,71951244,72706510,216918776,250984791,296127566,344014187,0.656261088,0.625935107,0.561058529,0.495207717,-4.621023832,-14.50681152,-24.54105139,-10.36474503,-20.8851346,-11.7368881
화승엔터프라이즈,8.60E+11,1.02E+12,5.59E+11,5.14E+11,617494951,779838501,884648845,801186315,1154956254,1330258311,1475831731,1360570206,1.278936709,1.353465328,0.978355333,0.966939677,5.827389102,-23.50244339,-24.39503304,-27.71478418,-28.55822334,-1.166821118
셀트리온,4.85E+13,2.73E+13,2.26E+13,2.95E+13,1592540900,1623747846,1617448041,2791739990,5020121254,5674122532,5891652311,19917534297,9.971221484,5.099863051,4.110332172,1.621282008,-48.85417941,-58.77804762,-83.74038717,-19.40308727,-68.20930305,-60.5559371
카카오,3.44E+13,5.02E+13,2.37E+13,2.41E+13,4542386717,9216225463,9447826639,11321369715,11954146191,22784559109,22963544024,25179968939,3.26149489,2.60558149,1.441377106,1.408709828,-20.11082104,-55.80624361,-56.80784807,-44.68117339,-45.93491573,-2.266393591
HDC,6.60E+11,6.24E+11,3.28E+11,4.12E+11,5271895148,5846684847,6759502439,6606454289,9617140797,10651491648,11592341238,11620863118,0.616819622,0.607519215,0.611393703,0.603920227,-1.507800031,-0.879660475,-2.091275065,0.637755636,-0.592407353,-1.222367273
BGF리테일,2.34E+12,2.51E+12,3.64E+12,2.27E+12,1674341688,1787059387,1983607628,2144625475,2371169598,2596378757,2946235272,3219078523,1.693810384,1.656872818,1.908152985,1.371201555,-2.180737992,12.65446253,-19.04633675,15.16592972,-17.24159272,-28.13985223
F&F홀딩스,1.30E+12,1.30E+12,1.19E+12,6.11E+11,266105400,668029961,706086461,645468239,817829021,3171939343,3595118445,3840524558,1.914661084,0.621241376,0.527692339,0.327253796,-67.55345472,-72.43938662,-82.90800401,-15.05840409,-47.32260141,-37.98397825
HD한국조선해양,7.68E+12,6.70E+12,5.00E+12,8.56E+12,12822965818,14879338674,17571346490,19872465252,25244191252,27293093978,29883476300,32242568184,0.812141122,0.790473909,0.755434417,0.881720559,-2.667912416,-6.98237093,8.567407184,-4.43271959,11.54328432,16.71702264
HD현대,4.48E+12,4.24E+12,4.51E+12,5.00E+12,15461098130,23926584846,42307197037,44750983788,26558952365,35778647923,65570861076,67982820888,0.750782932,0.78729959,0.714001712,0.731820821,4.863810363,-4.899048574,-2.525644951,-9.310036421,-7.046716392,2.495667591
HD현대건설기계,6.45E+11,7.99E+11,1.23E+12,1.02E+12,1768328167,2011758293,1781299828,1525880042,3355861001,3559565864,3448586770,3296953373,0.719198193,0.789597777,0.87186144,0.771745837,9.78862084,21.22686751,7.306420578,10.41842641,-2.260890285,-11.48297173
HD현대일렉트릭,5.91E+11,7.17E+11,1.53E+12,2.96E+12,1593446801,1568748135,1603861296,1853129752,2272620340,2214970250,2435030171,2910160078,0.961277941,1.032106926,1.287812091,1.654960422,7.368210756,33.96875514,72.16252989,24.77506535,60.34776837,28.50946455
LX세미콘,9.47E+11,2.72E+12,1.17E+12,1.41E+12,218317835,372198274,339257893,228301208,750602339,1172530982,1289618542,1205064945,1.551953377,2.638069545,1.167328046,1.360956698,69.98381417,-24.78330449,-12.30685679,-55.75067198,-48.41088627,16.58733824
LX인터내셔널,9.57E+11,1.03E+12,1.32E+12,1.14E+12,3637611206,4362644678,4682532061,4920385837,5395942204,6746889022,7719007334,7995340731,0.851562717,0.79856726,0.777098894,0.757932156,-6.223318208,-8.744373372,-10.9951457,-2.688360386,-5.088501111,-2.466447729
OCI홀딩스,2.22E+12,2.48E+12,1.93E+12,2.10E+12,2051507407,2580268702,2734136888,2141619139,4437236050,5704061113,6745534254,5956551773,0.962197494,0.887192231,0.691000403,0.71278305,-7.795204602,-28.18517951,-25.92133587,-22.11379009,-19.65855592,3.152334889
SK케미칼,4.86E+12,2.81E+12,1.34E+12,1.23E+12,1161034164,1388894986,1236777051,1483000848,2119966957,3955632394,3945682880,4158774904,2.841244362,1.062397758,0.653754275,0.651220831,-62.60801176,-76.99056498,-77.0797317,-38.46426441,-38.70272918,-0.38752241
경동도시가스,1.10E+11,1.33E+11,1.49E+11,1.15E+11,342980474,529075279,672626336,530531232,699658165,904491766,1067615033,951329118,0.646938029,0.732246886,0.769734699,0.678206122,13.18655783,18.98121069,4.833244005,5.119559226,-7.380128864,-11.89092514
넷마블,1.13E+13,1.07E+13,5.19E+12,4.99E+12,2572832682,4656124187,3313765261,2836820601,8223428816,10663783074,8935573716,7915865389,1.685614723,1.444170805,0.951853292,0.98924378,-14.32379026,-43.53079149,-41.31258069,-34.0899782,-31.50091549,3.928177599
대덕,2.47E+11,2.86E+11,2.22E+11,2.26E+11,292481242,351055476,419083389,340057451,1638748950,1723958191,1903351069,1835312626,0.329257414,0.369463412,0.336715806,0.308473032,12.21111394,2.265215967,-6.312502345,-8.863558722,-16.50782675,-8.387718376
더블유게임즈,1.11E+12,1.06E+12,8.68E+11,8.65E+11,95278856,197077448,229338874,91075430,1023166746,1381904218,1235636098,1287800689,1.174225864,0.912478182,0.888233903,0.742386177,-22.29108472,-24.35578789,-36.77654361,-2.656970776,-18.64066541,-16.4199684
덴티움,4.55E+11,7.73E+11,1.11E+12,1.45E+12,281634964,279104017,301420236,309896958,510235859,570202433,674583965,773770341,1.443575458,1.844446737,2.087657444,2.274469393,27.76933318,44.61713323,57.55805352,13.18610627,23.31445238,8.948400514
동국홀딩스,7.75E+11,1.52E+12,1.06E+12,2.79E+11,3282307853,3551698514,3178727259,644335386,5418538742,6334110919,6451247797,2421648337,0.748766789,0.800282562,0.657672344,0.381369736,6.88008257,-12.1659302,-49.06695364,-17.81998321,-52.3456147,-42.01219814
동아타이어,1.36E+11,1.69E+11,1.56E+11,1.65E+11,28953954,50132557,96570090,68461549,395823339,420630889,474371544,455214202,0.415932912,0.520761938,0.532156899,0.511810809,25.20334968,27.94296486,23.05128888,2.1881325,-1.718852412,-3.823325484
동양피스톤,75982014200,82961298000,63142765700,63932873300,250480375,249350068,249740813,247492713,346056812,362628219,374266035,372634566,0.943378017,0.916396873,0.835992448,0.835739931,-2.860056493,-11.38309009,-11.40985743,-8.77397422,-8.801529661,-0.03020568
롯데웰푸드,6.55E+11,7.73E+11,1.16E+12,1.17E+12,1363139327,1339676736,1993627503,2056459477,2643035217,2666648727,4105259179,4199096313,0.763381552,0.792339356,0.767154366,0.76789367,3.79335915,0.494223846,0.591069726,-3.178561067,-3.085254635,0.096369599
롯데이노베이트,6.18E+11,5.57E+11,3.62E+11,4.51E+11,236151659,316885706,417980302,492995444,649501374,750130638,871931522,944050170,1.315339264,1.164414119,0.894329752,1.000060668,-11.47423701,-32.0076746,-23.96937459,-23.1948722,-14.11469064,11.82236372
미원에스씨,5.33E+11,1.11E+12,7.85E+11,6.87E+11,66014614,111607731,96877962,88131934,327103637,438128598,475733781,461187881,1.831115727,2.798168703,1.854562357,1.680729191,52.81222604,1.280455924,-8.212836244,-33.72228221,-39.93467268,-9.373271557
비케이탑스,2.08E+11,55708151400,19208323080,19208323080,46182268,103067009,89909718,96097126,69231085,108096534,97463452,92993075,3.669164913,1.468827487,1.119579071,1.239935867,-59.9683437,-69.48681518,-66.20659206,-23.77736111,-15.58328817,10.75018271
삼양패키징,3.02E+11,3.55E+11,2.94E+11,2.50E+11,256762736,291245808,281486642,267466067,564504328,612486514,642561004,642040554,0.989754566,1.055518437,0.896328346,0.805377579,6.644462543,-9.439332014,-18.62855632,-15.08169686,-23.69838833,-10.1470368
성안머티리얼스,19729677420,44747135820,50603495400,1.10E+11,245341868,105396314,101656694,101383850,244986458,141555557,123872502,128439236,1.08198448,1.060668002,1.229168596,1.644620885,-1.970127906,13.60316333,52.00041361,15.8862711,55.05519937,33.79945519
세아제강지주,1.85E+11,4.27E+11,6.07E+11,9.94E+11,984841925,1312346969,1591270345,1951857664,2315558157,2898999028,3572067659,4340755996,0.504998297,0.599840825,0.615336426,0.67865037,18.78076206,21.84920813,34.38666523,2.583285389,13.1384097,10.28932177
CR홀딩스,3.22E+11,3.24E+11,3.03E+11,3.03E+11,513632072,560656513,793378122,795117752,1246277916,1349335977,1620442053,1621801859,0.670823146,0.655623602,0.676715418,0.677043713,-2.265804957,0.878364563,0.927303587,3.217061867,3.267135461,0.048512905
아시아나IDT,2.67E+11,2.01E+11,1.76E+11,2.16E+11,74658633,66556638,45626560,57936999,204901871,222135981,205577784,222741818,1.667206021,1.204067152,1.080450211,1.229369507,-27.77934239,-35.19395941,-26.26169221,-10.26661522,2.101407304,13.78307812
애경산업,6.47E+11,5.02E+11,5.52E+11,4.92E+11,101424443,85261291,123665920,94745877,434466866,431492645,482639615,482372595,1.722726177,1.360510539,1.399872491,1.215862765,-21.02572322,-18.74085913,-29.42216928,2.893175077,-10.63187458,-13.14474906
에어부산,2.69E+11,4.38E+11,3.18E+11,3.57E+11,924223795,879205856,1101224122,1171269889,1034490515,1009737367,1227883088,1358083334,1.153227388,1.30475993,1.155702962,1.1252534,13.13986667,0.214664838,-2.425713158,-11.42409145,-13.75782055,-2.634722175
오리온,4.90E+12,4.09E+12,5.06E+12,4.59E+12,767898168,827878189,732455082,565908178,2665406434,3120428661,3371683914,3521385128,2.127397194,1.57666421,1.718154854,1.464210244,-25.88764268,-19.23676224,-31.17363093,8.974050596,-7.132397942,-14.78007695
우진아이엔에스,61509540000,54268640000,38948420000,39024640000,19599445,17562306,18022751,17871794,121032450,114656381,111631385,113497687,0.67014247,0.626488865,0.510350839,0.501300383,-6.514078272,-23.84442684,-25.19495395,-18.53792341,-19.98255495,-1.77337922
제일약품,9.21E+11,4.98E+11,3.09E+11,2.51E+11,237184010,259139220,301294320,330294126,409663297,426486418,456891539,487326298,2.8260013,1.774732296,1.335319803,1.193752786,-37.19987686,-52.7487902,-57.75823649,-24.75936759,-32.73617725,-10.60173127
진에어,6.08E+11,8.72E+11,8.59E+11,6.15E+11,458608098,428845331,662850264,809343860,556768750,601593802,757789020,952331548,1.914813103,2.161899485,2.007867921,1.495550434,12.90394252,4.859733692,-21.89574891,-7.124825446,-30.82238818,-25.51549738
케이씨텍,6.41E+11,5.02E+11,3.09E+11,5.59E+11,59490143,67862265,57327965,47337825,407295413,453025638,483313332,499951266,1.721068101,1.257284836,0.757436099,1.212973876,-26.94740927,-55.99034698,-29.52202906,-39.75620498,-3.524337417,60.14207364
콘텐트리중앙,6.22E+11,9.99E+11,5.50E+11,2.94E+11,1211631897,1547849543,1939086869,1942938339,1475541489,2245640003,2588133968,2453055023,1.242557333,1.134151306,0.961706735,0.91187573,-8.72442853,-22.60262686,-26.61298553,-15.20472357,-19.59840591,-5.181517801
콜마홀딩스,4.82E+11,3.65E+11,2.93E+11,2.90E+11,430896727,355074425,418764073,473544596,1218505783,1209726178,1269102053,1289735867,0.749247759,0.595264811,0.560512113,0.592387647,-20.55167276,-25.1900181,-20.93567976,-5.838191315,-0.483341834,5.6868592
쿠쿠홈시스,8.77E+11,8.80E+11,6.60E+11,4.81E+11,172066718,276439251,222383618,238828611,708121273,929301624,1016960291,1138110387,1.481902547,1.243925784,0.867331425,0.632723872,-16.05886728,-41.47176368,-57.30327386,-30.27466462,-49.13491782,-27.04935459
