종목명,총부채_2011,총부채_2012,총부채_2013,총부채_2014,총부채_2015,총부채_2016,총부채_2017,총부채_2018,총부채_2019,총부채_2020,총부채_2021,총부채_2022,총부채_2023,총자산_2011,총자산_2012,총자산_2013,총자산_2014,총자산_2015,총자산_2016,총자산_2017,총자산_2018,총자산_2019,총자산_2020,총자산_2021,총자산_2022,총자산_2023
휴비스,544753674.0,466819987.0,459399775.0,515266454.0,459621825.0,516287108.0,492952797.0,549957950.0,481045044.0,397071856.0,375572103.0,412487680.0,511335644.0,793658685.0,825460304.0,826273454.0,899690574.0,856589052.0,914125281.0,900280058.0,958085427.0,877170813.0,872859156.0,843415197.0,793759628.0,782722787.0
DSR,69485409.0,61521738.0,62314341.0,71228155.0,55025710.0,62216590.0,87396532.0,77555224.0,85074300.0,89984973.0,124579418.0,162383840.0,125278828.0,145648115.0,144933303.0,168022216.0,183845614.0,177279718.0,195724131.0,228277239.0,225031293.0,240410407.0,252937447.0,302598631.0,364710387.0,343481015.0
JB금융지주,,,15245032000.0,33227983000.0,37132437000.0,42835112000.0,44507275000.0,43321527000.0,43709786000.0,49346603000.0,52068950000.0,55065152000.0,58288020000.0,,,16186103000.0,35507408000.0,39811176000.0,45798925000.0,47593660000.0,46779843000.0,47529564000.0,53375463000.0,56395637000.0,59828165000.0,63403970000.0
NHN,,,165328622.0,229992079.0,330819364.0,327737345.0,459686630.0,674614634.0,671619273.0,706765823.0,928563862.0,1032762862.0,1459885157.0,,,1178344777.0,1272857912.0,1833329513.0,1838187142.0,2117583867.0,2494654242.0,2500321249.0,2550930609.0,3027171507.0,3025182021.0,3449677276.0
동아에스티,,,492357772.0,593521430.0,509765483.0,477395146.0,318526359.0,369309984.0,362918121.0,338570602.0,459606409.0,467613931.0,581112696.0,,,931718274.0,1081858243.0,1063538923.0,1066616686.0,899719381.0,948673011.0,1008775746.0,980667424.0,1115985527.0,1157724934.0,1264420588.0
한진칼,,,668056960.0,791565564.0,846537513.0,955546724.0,1062253607.0,1126137598.0,1272981765.0,1824304096.0,1930524164.0,1339020434.0,931046374.0,,,1425205737.0,2416821444.0,2315048939.0,2062032036.0,2775783760.0,2850066743.0,2693659191.0,3488569253.0,3754742183.0,3915077621.0,3784921894.0
현대로템,2430834125.0,2487133697.0,2485374115.0,2662157489.0,3606282325.0,3005993132.0,2665612990.0,2894155835.0,3201401072.0,2851222410.0,2838937571.0,3332399192.0,3594508619.0,3535914902.0,3670359832.0,4274897191.0,4400828321.0,5043947265.0,4473159688.0,4083911875.0,4002149975.0,4084281234.0,4197373871.0,4107182672.0,4823869784.0,5241484775.0
신송홀딩스,66332696.0,60273259.0,76089782.0,78453492.0,67179130.0,100239760.0,120600400.0,80206990.0,109231565.0,77261904.0,152906425.0,146219644.0,139384802.0,180259257.0,185368365.0,233289897.0,237800301.0,227192888.0,246716568.0,259752617.0,205261964.0,199873921.0,167829010.0,248190231.0,242350721.0,242937273.0
아세아시멘트,,,196249547.0,205910862.0,182684468.0,185690326.0,209074122.0,1142768344.0,1125041853.0,1077786377.0,1117733668.0,1061327446.0,1071264422.0,,,783070011.0,794742689.0,809317420.0,850532589.0,906380756.0,1928711184.0,1930822378.0,1901368870.0,2037322290.0,2040009732.0,2120387916.0
종근당,,,223827500.0,242306416.0,261725637.0,287448489.0,273910363.0,280595304.0,326398912.0,394740342.0,480890429.0,503593996.0,586793267.0,,,521951175.0,573754109.0,576286704.0,641698870.0,677205335.0,711494874.0,801352143.0,946333120.0,1046700072.0,1124882798.0,1402428436.0
AJ네트웍스,183427167.0,358237725.0,1035947422.0,1154639968.0,1327188369.0,1653831152.0,1907060853.0,2083331489.0,1455914070.0,1300162540.0,992534362.0,1119677499.0,1202505532.0,219085099.0,446549322.0,1250258683.0,1437917071.0,1725200198.0,2081316853.0,2354233735.0,2575139461.0,1803255226.0,1588170350.0,1355044450.0,1483368740.0,1622157342.0
BGF,492609237.0,893405287.0,956919554.0,766389585.0,847901836.0,975440106.0,132887658.0,109132615.0,129126736.0,121105273.0,248858644.0,201490552.0,270623117.0,822651950.0,1054172578.0,1159883360.0,1338474144.0,1621622006.0,1917601300.0,858118605.0,1624874724.0,1657381460.0,1658204362.0,1981622039.0,1938013971.0,2171266453.0
디와이파워,,,,132594731.0,129800755.0,127657783.0,126978644.0,108357880.0,95587851.0,98753239.0,116073402.0,87153369.0,72837531.0,,,,223056139.0,222371202.0,228157938.0,255124231.0,258539786.0,262634139.0,287809531.0,342046278.0,327522399.0,336728434.0
HL만도,,,,2748313644.0,2794053541.0,2949299052.0,3038768710.0,2955506315.0,3010006244.0,3228765246.0,3660109900.0,3572095295.0,3930545236.0,,,,3846455495.0,4159811032.0,4464352802.0,4451024579.0,4437275124.0,4595620752.0,4938346285.0,5704365860.0,5845841407.0,6286700392.0
미래에셋생명,16199877006.0,18911310865.0,20550542513.0,23183047781.0,25362973681.0,26763927088.0,33469187239.0,32575528824.0,35678970903.0,38343942579.0,40095124685.0,30954564228.0,30181275853.0,17120745847.0,20160687734.0,21519463252.0,24681134225.0,27220290373.0,28644109281.0,35520787369.0,34640502330.0,38015459824.0,40629025209.0,41997269887.0,35041511156.0,33092023489.0
코스맥스,,,,245167145.0,342412376.0,458601914.0,705632344.0,819694886.0,887881614.0,917142783.0,946544204.0,952203952.0,1198515836.0,,,,325701557.0,438932112.0,665916424.0,934019129.0,1061541156.0,1204354193.0,1189042898.0,1411928776.0,1396450505.0,1557077275.0
쿠쿠홀딩스,29026567.0,77810201.0,96697018.0,112379921.0,114800346.0,147452269.0,131828979.0,137576444.0,138892363.0,164151832.0,184150127.0,181757778.0,170371737.0,145267145.0,395246642.0,455900527.0,553346403.0,620980563.0,714794407.0,489648520.0,747036859.0,812577597.0,925062698.0,1051892517.0,1149528708.0,1248108718.0
화인베스틸,182325010.0,164180337.0,144931207.0,148355546.0,121699950.0,124830253.0,116102627.0,127377087.0,118656323.0,101455440.0,103741069.0,101359925.0,125305301.0,216888177.0,203716987.0,202715486.0,253345301.0,222662316.0,226509854.0,215737385.0,228133467.0,210800585.0,177774671.0,183238936.0,179622910.0,190295962.0
삼성에스디에스,1128513003.0,1220467218.0,1416720293.0,1332020531.0,1554827346.0,1550879764.0,1558331443.0,1865297206.0,2296078794.0,2295810891.0,3073731543.0,3485454955.0,3345453419.0,4063874871.0,4465407179.0,5300099795.0,5546045160.0,6331679124.0,6842003858.0,7277760880.0,8013849391.0,9021235882.0,9154919056.0,10517432175.0,11952424889.0,12321024561.0
서연이화,,,,942729756.0,1092423532.0,1122180444.0,1092153941.0,1029612349.0,1198937516.0,1171771809.0,1092786811.0,1173445902.0,1432265937.0,,,,1465384489.0,1703969084.0,1801799813.0,1764809873.0,1696230428.0,1820541997.0,1803837513.0,1790525413.0,1930332276.0,2357850901.0
씨에스윈드,231368507.0,165146674.0,131345868.0,73437362.0,66308111.0,87057692.0,86058342.0,287876392.0,365772481.0,437128952.0,827324537.0,856500062.0,1888228796.0,342549805.0,280432095.0,267529586.0,370941511.0,391992573.0,385686829.0,387936614.0,606391654.0,735606529.0,880657689.0,1771100879.0,1784106978.0,2832647675.0
JW생명과학,106504436.0,87700643.0,84691991.0,86901294.0,97048812.0,101942487.0,96431095.0,91602342.0,78788450.0,81908139.0,87974591.0,112609683.0,96443271.0,169968471.0,156058578.0,154233318.0,163842271.0,179880690.0,192244264.0,198532054.0,200859819.0,201403949.0,214402016.0,219466609.0,252942118.0,255836393.0
LIG넥스원,547212138.0,830736257.0,1118200724.0,1267819820.0,1177195359.0,1159830000.0,1402782861.0,1671957823.0,1683516817.0,1923097847.0,1813542650.0,2077548155.0,2763399824.0,827291156.0,1110145034.0,1453548644.0,1625935663.0,1754273777.0,1791479110.0,2006761323.0,2322091224.0,2317491215.0,2595606499.0,2576847035.0,3012727223.0,3815758833.0
LS에코에너지,,,,,130376435.0,145808507.0,151638731.0,206001084.0,198432816.0,267665701.0,322872795.0,348670310.0,252818005.0,,,,,244227148.0,275821752.0,285112138.0,349635787.0,359661267.0,416558419.0,495255400.0,506732778.0,408424610.0
SK디앤디,81290885.0,195039366.0,170671156.0,266635552.0,500968109.0,735868646.0,682725752.0,1142271507.0,1035507874.0,1180955926.0,1344174720.0,1494509955.0,1661198359.0,141839750.0,285322125.0,241001944.0,386792128.0,755184959.0,1021405102.0,941320392.0,1490079875.0,1396932627.0,1712427674.0,1983430768.0,2191576214.0,2423076382.0
경보제약,77259148.0,66214955.0,77163989.0,99704705.0,72671307.0,74333640.0,63359803.0,72610828.0,88653237.0,97182383.0,91278423.0,96840887.0,121923596.0,117653953.0,119939786.0,143382795.0,168034561.0,195488457.0,203735980.0,204869399.0,221622993.0,237816742.0,253239177.0,236979153.0,240544942.0,266305017.0
금호에이치티,23436208.0,33449481.0,42932849.0,47796849.0,42487367.0,70324951.0,59410075.0,113528186.0,149447504.0,121158723.0,107985910.0,100833283.0,138647691.0,62559068.0,76273435.0,90563582.0,110805833.0,123875646.0,156606980.0,150164495.0,238380056.0,322078193.0,344298589.0,458795624.0,426633825.0,441768263.0
삼일씨엔에스,153843113.0,194719225.0,169663505.0,131929900.0,139452195.0,90212775.0,75795948.0,62406886.0,58448023.0,49036058.0,74842757.0,140597280.0,85844015.0,276798381.0,332197171.0,323495936.0,304965544.0,338550378.0,378938965.0,361301200.0,338910391.0,337219744.0,326398476.0,351874251.0,411440527.0,354907803.0
동서,110552762.0,102706289.0,109008515.0,101500037.0,116289849.0,129646303.0,143003572.0,142001818.0,127249088.0,128513682.0,133970703.0,82302460.0,71145080.0,951454800.0,1026959381.0,1112784981.0,1175763189.0,1256369403.0,1327035012.0,1387720936.0,1432202480.0,1478277016.0,1525770284.0,1582577880.0,1627852719.0,1694019808.0
동일제강,56033091.0,39582155.0,23400621.0,27116983.0,16157450.0,15797209.0,18874015.0,19336104.0,16473576.0,18773914.0,26964609.0,22028248.0,25996261.0,146187433.0,132664734.0,121886226.0,137492278.0,144589506.0,146805325.0,150176957.0,150230846.0,147022930.0,148570302.0,180512781.0,179708719.0,179232275.0
두산밥캣,,,,3204475371.0,3239471626.0,2974228965.0,2756294306.0,2706721225.0,2725170048.0,2886803304.0,4259633657.0,4223998511.0,4416941196.0,,,,6256339928.0,6364931307.0,6326067005.0,6183836996.0,6446324312.0,6704236324.0,6960607794.0,8580899465.0,9248386178.0,10371753748.0
두올,65397579.0,94026961.0,102802888.0,164777030.0,141625206.0,98904760.0,177716784.0,182673023.0,187265017.0,222317127.0,226828876.0,263998120.0,261501986.0,75729522.0,122612358.0,143729292.0,208983800.0,230283413.0,220602297.0,331963285.0,346631230.0,364345053.0,405736363.0,424141555.0,462171290.0,477089682.0
삼성바이오로직스,42341620.0,113896302.0,253329866.0,695181201.0,3185659558.0,3450636647.0,3206640270.0,1824940197.0,1557172767.0,1825417993.0,2978908646.0,7597575863.0,6215704797.0,184347767.0,570278585.0,653425664.0,1357295208.0,5960493716.0,7533016106.0,7183091163.0,5980408648.0,5911626512.0,6424201165.0,7970010787.0,16582050258.0,16046197209.0
샘표식품,,,,,,87837253.0,80930626.0,73814418.0,68786326.0,76452196.0,112576901.0,122931701.0,130234364.0,,,,,,191529281.0,195983014.0,205518529.0,225820990.0,268629470.0,327531637.0,350286507.0,366709739.0
세진중공업,231895638.0,308453473.0,362280853.0,384073759.0,350022088.0,207461346.0,191982438.0,209907257.0,246255228.0,286959693.0,367209565.0,342503861.0,312332840.0,341717813.0,409654463.0,481967265.0,521785132.0,520261903.0,365850478.0,348994473.0,368276715.0,408589323.0,448124447.0,570404297.0,551849174.0,544018917.0
다이나믹디자인,128672814.0,169341434.0,159965206.0,201292803.0,191360928.0,185693435.0,174181553.0,143954438.0,139493305.0,86795204.0,74246404.0,49003937.0,54233105.0,219940408.0,284953104.0,291666942.0,351751858.0,321065876.0,292355903.0,242445440.0,172063702.0,160988788.0,150297443.0,116040977.0,97847548.0,106521397.0
HDC랩스,50493943.0,72652685.0,68774711.0,69033161.0,58826456.0,64208999.0,79157869.0,82414742.0,68592552.0,54086836.0,145584906.0,122062667.0,124811385.0,101365373.0,132813177.0,128835700.0,132511918.0,218330908.0,240035200.0,275908813.0,290040645.0,237219485.0,217997166.0,411391673.0,382579392.0,383332487.0
용평리조트,537597985.0,501485784.0,459916056.0,517388834.0,657832823.0,532503883.0,459975321.0,398605370.0,454153341.0,534133790.0,455244978.0,490578387.0,619154070.0,805908600.0,775253435.0,757983088.0,818879781.0,970650679.0,928945970.0,868156494.0,812775928.0,849935619.0,911905132.0,841499592.0,868285864.0,1004928193.0
이노션,635848485.0,545785747.0,519067844.0,746860142.0,806898196.0,996817600.0,940913666.0,999096763.0,1294511572.0,1260002678.0,1366820754.0,1416175662.0,1622740343.0,853706764.0,831688759.0,866710373.0,1174199477.0,1430474983.0,1675070482.0,1626494168.0,1740942672.0,2075507094.0,2043977185.0,2201583495.0,2290142555.0,2560209103.0
일동제약,,,,,,281940120.0,279554652.0,287844535.0,359831340.0,350729731.0,548385588.0,457585977.0,436995279.0,,,,,,550353832.0,563855570.0,564669363.0,612722853.0,605277114.0,708970363.0,655810214.0,611260857.0
잇츠한불,8748628.0,7608401.0,16542851.0,74536412.0,71220673.0,131237183.0,93123972.0,60834688.0,63711145.0,39818212.0,36179264.0,30243345.0,31856499.0,9176964.0,10267930.0,26580487.0,154767278.0,388023925.0,539360571.0,562415774.0,535580626.0,539412881.0,508119345.0,494667178.0,486153356.0,498568312.0
제이에스코퍼레이션,20478298.0,22747086.0,21444600.0,68285423.0,60352636.0,43441640.0,34032315.0,34212882.0,44720466.0,353700901.0,350394618.0,278290252.0,470072217.0,50335536.0,51303326.0,57975286.0,124471100.0,158996597.0,198836135.0,190454998.0,189468046.0,201631124.0,504395888.0,552280908.0,533768141.0,762883958.0
제주항공,72392591.0,89283307.0,131866420.0,183590306.0,245922579.0,328381879.0,468995987.0,649194617.0,1142388633.0,951754574.0,1082667274.0,1357023834.0,1669691472.0,100995393.0,122528271.0,180901506.0,263681131.0,477740961.0,600309976.0,800417836.0,1031605312.0,1467507641.0,1168566447.0,1266756061.0,1644674849.0,1980894334.0
토니모리,38090460.0,40143388.0,41882360.0,47721652.0,38558727.0,54760774.0,85480793.0,98660188.0,142299572.0,126955131.0,106805775.0,101679025.0,101250686.0,47405117.0,60999486.0,80022854.0,97347010.0,155576269.0,181861555.0,199661831.0,204183223.0,240877330.0,194228001.0,202095813.0,199062054.0,202609068.0
한국자산신탁,50073513.0,68013991.0,82038464.0,104797267.0,116977280.0,150611877.0,263144196.0,414970516.0,576367052.0,438773266.0,415397656.0,431361488.0,445001935.0,162100770.0,193654425.0,222171172.0,285408881.0,350687354.0,567589307.0,779599381.0,1008095204.0,1237473903.0,1207644740.0,1264658300.0,1363794175.0,1480050024.0
한국토지신탁,235730523.0,252535237.0,173298131.0,86764244.0,167228150.0,364066289.0,491479533.0,551278573.0,565727919.0,621544520.0,696633185.0,693138220.0,879258531.0,509336594.0,575573291.0,556373138.0,517490272.0,653420064.0,954349698.0,1210708226.0,1375861979.0,1447173317.0,1544471451.0,1721448771.0,1718070656.0,1886596466.0
한솔제지,,,,,1093646809.0,966132071.0,1196623572.0,1205214513.0,1131203161.0,1105571983.0,1208499791.0,1467471504.0,1350306997.0,,,,,1445355206.0,1413123725.0,1741025633.0,1792727848.0,1743277585.0,1740434461.0,1887832972.0,2210015517.0,2074407699.0
해성디에스,,,,112817263.0,110235009.0,89602353.0,109332575.0,109877933.0,118049126.0,151373192.0,180632905.0,212318528.0,173676951.0,,,,216394966.0,229165337.0,250952924.0,290423757.0,306239934.0,326587243.0,383211976.0,474947833.0,659613822.0,688727320.0
해태제과식품,539920032.0,534965693.0,558357496.0,561065842.0,571325032.0,501642054.0,531349256.0,507444773.0,512734564.0,357456830.0,395102131.0,437389312.0,416672705.0,692014825.0,690467693.0,714834748.0,720718636.0,748185709.0,796349272.0,820852537.0,794989004.0,756850481.0,621172370.0,654856443.0,691254955.0,684971451.0
핸즈코퍼레이션,390058819.0,366453432.0,393244303.0,466910484.0,466506514.0,368639653.0,351935280.0,384652006.0,526810418.0,529391928.0,632933750.0,667856104.0,724014059.0,480935361.0,476434128.0,567149912.0,629190637.0,655491141.0,673241932.0,675596707.0,705255018.0,851081160.0,844136127.0,894964069.0,862588714.0,1005365870.0
현대코퍼레이션홀딩스,,,,,15510603.0,22873717.0,20171753.0,20526681.0,61945264.0,39971352.0,48800192.0,71951244.0,72706510.0,,,,,207608550.0,210305385.0,198540566.0,188799168.0,241419346.0,216918776.0,250984791.0,296127566.0,344014187.0
화승엔터프라이즈,,,,,197472183.0,243901452.0,365313149.0,477331506.0,611401225.0,617494951.0,779838501.0,884648845.0,801186315.0,,,,,260518382.0,436691157.0,626784093.0,760455511.0,978863218.0,1154956254.0,1330258311.0,1475831731.0,1360570206.0
셀트리온,507766814.0,682765148.0,891376234.0,974603694.0,938389810.0,822974207.0,883598311.0,907848812.0,986733418.0,1592540900.0,1623747846.0,1617448041.0,2791739990.0,1407313302.0,1732913897.0,1978508192.0,2322385039.0,2641170265.0,2883847406.0,3294095986.0,3503108205.0,3859646629.0,5020121254.0,5674122532.0,5891652311.0,19917534297.0
카카오,102482517.0,91941511.0,39943793.0,304796832.0,603002738.0,1781173329.0,1886505683.0,2332384541.0,3008840079.0,4542386717.0,9216225463.0,9447826639.0,11321369715.0,558731663.0,611869394.0,217200419.0,2768024898.0,3188477733.0,5484117180.0,6349428455.0,7959542105.0,8737369044.0,11954146191.0,22784559109.0,22963544024.0,25179968939.0
HDC,4253463394.0,4210641953.0,4218495020.0,3663567731.0,3039112156.0,3029675316.0,3576968293.0,1303651762.0,1857740750.0,5271895148.0,5846684847.0,6759502439.0,6606454289.0,6736281104.0,6638455523.0,6420822396.0,5936510229.0,5510084233.0,5784577179.0,6539447494.0,3409742247.0,4208951128.0,9617140797.0,10651491648.0,11592341238.0,11620863118.0
BGF리테일,,,,,,,888705327.0,960905507.0,1549815138.0,1674341688.0,1787059387.0,1983607628.0,2144625475.0,,,,,,,1277349524.0,1482568537.0,2172410900.0,2371169598.0,2596378757.0,2946235272.0,3219078523.0
F&F홀딩스,34791943.0,41638524.0,100285042.0,133137186.0,133805036.0,78869952.0,104139438.0,101042340.0,200705199.0,266105400.0,668029961.0,706086461.0,645468239.0,199711119.0,212315399.0,277792560.0,322662218.0,333443952.0,305575468.0,400094845.0,495832732.0,684437158.0,817829021.0,3171939343.0,3595118445.0,3840524558.0
HD한국조선해양,30824297031.0,30531824699.0,34175379864.0,36535523801.0,34042961419.0,31162698165.0,18036809525.0,11618935420.0,12129057655.0,12822965818.0,14879338674.0,17571346490.0,19872465252.0,49000816098.0,49273175894.0,53204971621.0,53113762940.0,49469064992.0,48949259814.0,30408847507.0,24729898792.0,25055372817.0,25244191252.0,27293093978.0,29883476300.0,32242568184.0
