,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,통합등급,환경등급,사회등급,지배등급,통합등급변화,환경등급변화,사회등급변화,지배등급변화
469,금호전기,전기전자,A001210,12,2016,Annual,460497632.0,233864332.0,90486747,114345043,198801642.0,460497632.0,300358357.0,226930891,41911206,95814956,66054334,160139275.0,415189782.0,364306744.0,7383106,1316321,505926,-17415921,23833276,-8128900,-12681664,34.78,50.97,187.56,146.57,87.74,-10.21,1.78,7383106.32,12.26,-3.1855689857729463,3.4580983064741444,3.9666386154301847,-3.1855689857729463,1.9380205028224573,30.38242722737965,-11.526125662221444,4.776758235125933,-158.6288882770827,-69.09860144099893,-243.952381806606,-33.79000250133354,0.9016111118677804,2.59267929119824,1.3823147327976628,3,3.0,3.0,3.0,0.0,1.0,0.0,0.0
470,금호전기,전기전자,A001210,12,2017,Annual,409873260.0,203693435.0,64604828,104022416,189706748.0,409873260.0,271611242.0,197635060,28545186,94214446,71607863,138262018.0,101392287.0,82949723.0,-7745770,708818,527820,-20183319,14249521,-1498272,-11629923,33.73,54.15,196.45,160.52,81.81,-13.53,-7.64,-7745770.0,18.19,-10.9934054992057,-12.901025454364712,-4.574858591962738,-10.9934054992057,-9.57093895676091,-12.909582679953434,-13.661393808608157,-75.57929135163543,-204.91207900848235,15.890046814061677,-40.21165617349457,-81.56857631413844,0.2473747299348096,0.7333343492787731,0.3732993018013592,3,2.0,3.0,3.0,0.0,-1.0,0.0,0.0
471,금호전기,전기전자,A001210,12,2018,Annual,170295317.0,61340430.0,16728637,26630764,37388059.0,170295317.0,135602885.0,111189245,13907900,48473191,0,34692433.0,63614899.0,60079998.0,-24273528,105799,223725,-20930538,-2178327,59096347,-26680988,20.37,60.41,390.87,296.53,94.44,-24.2,-38.16,-24273528.21,5.56,-58.45171334182668,-69.88590722131029,-80.29165572961064,-58.45171334182668,-50.074641976711696,-43.74012131248372,-74.90819713046572,-37.25864078793292,213.3778565591284,3.702161175770935,-115.28701912155503,-4044.300300612973,0.3735563615058187,1.8336822614891264,0.469126442258216,3,2.0,3.0,3.0,0.0,0.0,0.0,0.0
473,기아,운수장비,A000270,12,2012,Annual,32398314000.0,11139430000.0,1801731000,4222950000,9721198000.0,32398314000.0,15550252000.0,10000239000,4998445000,1109825000,934160000,16848062000.0,47242933000.0,36536005000.0,3522251000,560070000,1282854000,3864704000,4345425000,-2842577000,-1810114000,52.0,11.96,92.3,23.01,77.34,25.46,7.46,3522251000.0,22.66,7.083531054303127,0.5800624404806998,5.844844265565952,7.083531054303127,-7.137554642393118,-12.446983537974866,24.710759890478773,9.381575886907022,0.6619724911176794,9.81656245844269,-8.424617017362213,8.060259687335103,1.458191095993452,2.8040574043471587,3.038081505045706,5,4.0,6.0,4.0,0.0,0.0,1.0,-1.0
474,기아,운수장비,A000270,12,2013,Annual,36182040000.0,13472386000.0,2072818000,4331367000,9777005000.0,36182040000.0,15927245000.0,10806238000,5192589000,876376000,604968000,20254795000.0,47597897000.0,37511941000.0,3177100000,563270000,1227916000,3817059000,4776593000,-3513940000,-791207000,55.98,9.23,78.63,16.49,78.81,20.58,6.67,3177100000.0,21.19,11.67877439548244,20.943225999894068,0.5740753351593186,11.67877439548244,2.424352994408064,8.059797370842837,20.22032563745313,0.7513589387009523,-9.799159685099102,-1.2328240403404744,9.922343614260988,23.61811131237605,1.3155117013855493,2.3499569854940523,2.988457639723631,4,4.0,5.0,4.0,-1.0,0.0,-1.0,0.0
475,기아,운수장비,A000270,12,2014,Annual,41044202000.0,16655401000.0,2419265000,6080582000,10114317000.0,41044202000.0,18560337000.0,11974338000,5888191000,1389833000,2069900000,22483865000.0,47097049000.0,37754115000.0,2572549000,623603000,1088821000,2993593000,2363825000,-2983406000,986491000,54.78,11.45,82.55,20.91,80.16,14.01,5.46,2572549000.0,19.84,13.43805379685612,23.6262158759406,3.450054490102028,13.43805379685612,16.53199909965597,10.809497255196488,11.005147176261222,-1.0522481697037955,-19.028390670737465,-21.57331076098117,-50.51232122979705,-15.097981183514795,1.1474714260494088,2.094704313515492,2.5375104449881487,4,4.0,5.0,4.0,0.0,0.0,0.0,0.0
476,기아,운수장비,A000270,12,2015,Annual,45980113000.0,18390784000.0,2388911000,7695346000,13042121000.0,45980113000.0,21776082000.0,14579485000,5885651000,1512424000,2604889000,24204031000.0,49521447000.0,39653769000.0,2354273000,766101000,1232467000,2630600000,3375248000,-5613823000,906397000,52.64,13.74,89.97,26.1,80.07,11.27,4.75,2354273000.0,19.93,12.02584228583614,10.419340849253643,28.94712514942928,12.02584228583614,17.325897692482627,21.756083718365065,7.650668601683908,5.147664347292746,-8.484814089061087,-12.12566304103464,42.78755830063563,88.16825467267948,1.0770188189837635,2.0459999823996258,2.274121074672661,4,3.0,5.0,4.0,0.0,-1.0,0.0,0.0
477,기아,운수장비,A000270,12,2016,Annual,50889260000.0,20912221000.0,2402540000,8854373000,13493203000.0,50889260000.0,24309836000.0,16246900000,6128049000,2876276000,2271634000,26579424000.0,52712906000.0,42281590000.0,2461480000,792435000,1333420000,2754640000,3275882000,-2312301000,945401000,52.23,15.85,91.46,30.36,80.21,10.85,4.67,2461480000.0,19.79,10.676674500560711,13.710329043068526,3.4586552294676665,10.676674500560711,11.635490718670138,11.436720844391957,9.814038826838376,6.444599649925409,4.553719980647952,4.715274081958487,-2.943961451128929,-58.810582378532416,1.035835577094263,1.9832222850276968,2.1683776887676247,4,2.0,5.0,5.0,0.0,-1.0,0.0,1.0
478,기아,운수장비,A000270,12,2017,Annual,52294438000.0,21642079000.0,2092975000,8543645000,13652902000.0,52294438000.0,25433261000.0,15323019000,5113283000,2993712000,1874732000,26861177000.0,53535680000.0,44618696000.0,662226000,772605000,1295857000,968018000,2594190000,-4794566000,731888000,51.37,16.74,94.68,32.59,83.34,3.62,1.24,662226000.0,16.66,2.7612466756246734,3.4901027490097825,1.1835514517939183,2.7612466756246734,4.621277576697769,-5.686506348903486,1.060041782696275,1.5608587392241358,-73.09642979020752,-64.85863851537769,-20.80941865427387,107.35042712864806,1.0237356408725533,1.9930504162196616,2.1049475330748977,3,2.0,4.0,4.0,-1.0,0.0,-1.0,-1.0
479,기아,운수장비,A000270,12,2018,Annual,51786605000.0,19711791000.0,2049248000,7233947000,14803300000.0,51786605000.0,24543141000.0,14834739000,6244942000,1366649000,1311185000,27243464000.0,54169813000.0,46177283000.0,1157475000,864012000,1223258000,1155943000,4470764000,-1155444000,-2542999000,52.61,12.91,90.09,24.53,85.25,4.27,2.14,1157475000.0,14.75,-0.9711032748836556,-8.919143119290895,8.426032795079031,-0.9711032748836556,-3.499826467396372,-3.186578310710176,1.4231952680256788,1.1845053616578616,74.7854961901224,19.413378676842783,72.33756972311203,-75.90096788739585,1.0460197767357022,1.9883599603927016,2.2071263413268905,3,2.0,5.0,5.0,0.0,0.0,1.0,1.0
481,까뮤이앤씨,건설업,A013700,12,2012,Annual,205728744.0,124941703.0,11708035,5293572,31501983.0,205728744.0,162718454.0,127125606,12960940,81373845,1466667,43010290.0,90976586.0,84048316.0,4335366,0,4918,-3424003,3105839,813475,-16683020,20.91,53.29,378.32,254.92,92.38,-7.69,4.77,4335365.52,7.62,-17.339868633031664,62.33656984696876,-41.59047144313555,-17.339868633031664,-19.764879474998946,-30.583221024755503,-6.667896909018268,1.0309788730054503,-103.591397100878,-97.04364392808338,-115.28303873658912,-149088.09523809524,0.4422162126260781,2.115228379069288,0.5591042918832059,3,2.0,3.0,3.0,0.0,-1.0,0.0,0.0
482,까뮤이앤씨,건설업,A013700,12,2013,Annual,167635146.0,109233863.0,11931799,1151053,34891163.0,167635146.0,133919447.0,117022705,10483814,65771392,1466667,33715699.0,83568532.0,80042482.0,-1085474,0,0,-12045286,-10254054,26180276,-16323301,20.11,56.1,397.2,278.91,95.78,-31.4,-1.3,-1085474.05,4.22,-18.516419854291243,-12.572135342192349,10.758624306285736,-18.516419854291243,-17.69867294830616,-7.947180208525417,-21.61015654625905,-8.142813800465099,-125.03765541363752,251.78958663295563,-430.15407430971146,3118.325824395341,0.4985143867145855,2.4786237414208734,0.6240208862272258,3,2.0,3.0,3.0,0.0,0.0,0.0,0.0
483,까뮤이앤씨,건설업,A013700,12,2014,Annual,129647729.0,34559227.0,8002021,1514376,35096062.0,129647729.0,93950382.0,82444941,25686269,21629010,1466667,35697347.0,123567918.0,115392871.0,2849967,26274,0,2285412,12949303,55871469,-67275155,27.53,25.47,263.19,92.49,93.38,6.58,2.31,2849967.46,6.62,-22.660771268096724,-68.36216714225331,0.5872518494152823,-22.660771268096724,-29.84560188633395,-29.54791038200664,5.877523108745275,47.86417212641716,-362.55506810849454,-118.97349718387756,-226.2847162692921,113.4105423487514,0.9531051484904914,3.461543458677756,1.3152465734519312,3,2.0,3.0,3.0,0.0,0.0,0.0,0.0
484,까뮤이앤씨,건설업,A013700,12,2015,Annual,129465385.0,62979800.0,8368184,1396884,43493965.0,129465385.0,83679257.0,62671855,20961185,16800000,2933333,45786128.0,132370311.0,121522768.0,4029706,7081,0,5169039,7869800,4628456,-13645640,35.37,15.35,182.76,43.39,91.81,12.69,3.04,4029705.78,8.19,-0.1406457339487965,82.23729367557904,23.92833418176661,-0.1406457339487965,-10.932499454871824,-23.98338304347868,28.26199101014426,7.123526189054985,41.39483018575303,126.17536794241038,-39.226072631090645,-91.71588633189508,1.022437858582817,2.891057112320133,1.5818772267540568,3,3.0,3.0,3.0,0.0,1.0,0.0,0.0
485,까뮤이앤씨,건설업,A013700,12,2016,Annual,142978398.0,45642683.0,20780927,1361867,48765560.0,142978398.0,91865334.0,80617080,27311849,27384440,2800000,51113063.0,139708060.0,128536153.0,4443394,100,13325,3256253,-9738971,-4019364,10664701,35.75,23.3,179.73,65.18,92.0,6.72,3.18,4443394.07,8.0,10.437549001997716,-27.528059790599524,12.120290711596414,10.437549001997716,9.782683658388592,28.63362668936477,11.634386292721665,5.543349520422303,10.265959849180062,-37.00467340254156,-223.7511880861013,-186.84027675751915,0.9771270482412316,2.733314182325563,1.5207919453055057,3,4.0,3.0,3.0,0.0,1.0,0.0,0.0
486,까뮤이앤씨,건설업,A013700,12,2017,Annual,139937930.0,41210840.0,20726227,1477286,49926590.0,139937930.0,80831808.0,69694223,25035486,17000000,2466667,59106121.0,172176860.0,153324535.0,10091338,312997,13964,8436815,8151089,6319430,-9120397,42.24,17.72,136.76,41.96,89.05,15.31,5.86,10091337.76,10.95,-2.1265226373567314,-9.70986521541689,2.380840084682712,-2.1265226373567314,-12.010543607232735,-13.5490605712834,15.637994537717304,23.24046300549876,127.10878216066364,159.09580735894906,-183.69558755231944,-257.22462558753074,1.230380212141197,2.913012342664138,2.1300632048215475,3,3.0,3.0,3.0,0.0,-1.0,0.0,0.0
487,까뮤이앤씨,건설업,A013700,12,2018,Annual,142240175.0,42850829.0,18232889,1984047,50029469.0,142240175.0,82677272.0,62380687,26777840,9880000,12233333,59562903.0,116296828.0,104503933.0,4050404,230520,13487,1738796,-6807595,-2770216,7597131,41.87,23.27,138.81,55.57,89.86,2.93,3.48,4050403.63,10.14,1.6451901210772446,3.979508789435005,0.206060538082009,1.6451901210772446,2.283091329591436,-10.493747810345775,0.7728167443097789,-32.45501863606991,-59.86256728295098,-79.39037421112114,-183.51761341337337,-143.83648525262564,0.8176088647247517,1.952504363328295,1.4066360099544648,3,3.0,3.0,3.0,0.0,0.0,0.0,0.0
489,깨끗한나라,종이목재,A004540,12,2012,Annual,423872333.0,116197732.0,66333264,37757666,295991318.0,423872333.0,307111459.0,259682130,69305032,136847700,6904379,116760874.0,633378794.0,526129376.0,16923308,173940,15143115,14372455,40817846,-14040837,-26802242,27.55,38.04,263.03,138.09,83.07,12.98,2.67,16923308.14,16.93,-4.106713982357524,-1.9839609563960805,-3.406726370044366,-4.106713982357524,-8.966959138105835,-4.684423038289253,11.55951321548503,7.750710422738516,35.348966922203864,1111.2156944044148,20.49685938856749,-39.48597694820373,1.49426783653747,5.424580788937911,2.062374344683765,3,2.0,3.0,4.0,0.0,-1.0,0.0,0.0
490,깨끗한나라,종이목재,A004540,12,2013,Annual,449967450.0,121099725.0,75012015,39134400,317272498.0,449967450.0,271611353.0,187060526,74132284,59174278,3689850,178356097.0,647438803.0,526979710.0,20858624,242363,14225731,16070007,24480681,-23276442,-2970580,39.64,29.8,152.29,75.19,81.39,10.89,3.22,20858624.27,18.61,6.156362415850336,4.218664956386586,7.189798722407126,6.156362415850336,-11.559355719123465,-27.965576221975684,52.75330758486785,2.2198420807880703,23.25382247962396,11.811148478113177,-40.02456425554646,65.77674108744371,1.4388569728765936,3.630034598705084,2.383695658700982,3,3.0,3.0,4.0,0.0,1.0,0.0,0.0
491,깨끗한나라,종이목재,A004540,12,2014,Annual,469789736.0,126999742.0,73124247,48282135,327772474.0,469789736.0,289250545.0,210150195,74621645,92001762,7103335,180539191.0,656459355.0,542532275.0,7015835,144646,13596127,2634568,17687188,-38815204,22236452,38.43,34.1,160.21,88.72,82.65,1.47,1.07,7015834.81,17.35,4.405271092386798,4.872031707751612,3.309450414450988,4.405271092386798,6.494276400883736,12.343421401477306,1.2240086191166233,1.3932671255108664,-66.36482348979492,-83.60568231239725,-27.75042491669248,66.75746233036818,1.3973471634126975,3.636104445599294,2.2695181265777737,3,3.0,3.0,4.0,0.0,0.0,0.0,0.0
492,깨끗한나라,종이목재,A004540,12,2015,Annual,519111847.0,139403600.0,75185384,52238038,361671790.0,519111846.0,315011753.0,251155643,73574258,105736557,35844368,204100093.0,678615391.0,563785978.0,3956207,40084,12727124,-1409118,16344309,-58654727,43364927,39.32,35.11,154.34,89.29,83.08,-0.73,0.58,3956206.62,16.92,10.49876300405166,9.766837164125896,10.342331552831974,10.498762791190488,8.906191689284459,19.512448227802025,13.050297760556596,3.375081157918758,-43.61031865772213,-153.48573276529586,-7.592382689662147,51.11276241134788,1.307262384632112,3.3249146584171325,2.154254196985469,3,3.0,3.0,4.0,0.0,0.0,0.0,0.0
493,깨끗한나라,종이목재,A004540,12,2016,Annual,522464181.0,144439749.0,83412448,51631955,360499071.0,522464181.0,311836552.0,259307971,76793871,94353103,26397628,210627629.0,706033015.0,570626797.0,18337344,174328,14340328,7627494,50061041,-25103708,-21682335,40.31,31.51,148.05,78.17,80.82,3.68,2.6,18337343.96,19.18,0.6457826033779535,3.612639128401285,-0.3242495080968299,0.6457827972586871,-1.0079627092516752,3.245926670260002,3.1982033442777613,4.0402302045637,363.5082036910607,-641.2956189616484,206.29034852437016,-57.20087828556426,1.351351998233923,3.352043691286104,2.2641124347732013,3,3.0,3.0,4.0,0.0,0.0,0.0,0.0
494,깨끗한나라,종이목재,A004540,12,2017,Annual,573112630.0,167459907.0,87733010,64437054,383935100.0,573112630.0,384991030.0,307952509,102035077,109406852,23306363,188121600.0,659937159.0,566871422.0,-25257649,269122,14576796,-22191343,-2879385,-23229696,25776710,32.82,35.38,204.65,107.79,85.9,-11.13,-3.83,-25257649.0,14.1,9.694147626170002,15.937550542267974,6.500995671081777,9.694147626170002,23.45923770988847,18.75936856565046,-10.685221642978282,-6.5288527619349335,-237.7388622910712,-390.9388457073844,-105.75174815082252,-7.465080457436802,1.1514964501829248,3.508035010333741,1.714162428667494,3,3.0,3.0,4.0,0.0,0.0,0.0,0.0
495,깨끗한나라,종이목재,A004540,12,2018,Annual,599409867.0,166342438.0,82657025,71613959,354558364.0,599409867.0,424742313.0,328146823,85035318,171660093,27961649,174667553.0,626328188.0,574639041.0,-29220028,164546,6913020,-33648698,-22458641,-14227568,37011106,29.14,43.08,243.17,147.82,91.75,-18.55,-4.67,-29220027.84,8.25,4.588493713705111,-0.6673053986588018,-7.651484847308831,4.588493713705111,10.325249136324045,6.557606582124009,-7.151782145165675,-5.092753232887737,15.68783777144105,51.62984051934125,679.9804819431928,-38.752672441344046,1.0449080378585092,3.5858302085448006,1.4746074710008936,3,3.0,3.0,4.0,0.0,0.0,0.0,0.0
497,남해화학,화학,A025860,12,2012,Annual,563136207.0,346908289.0,126900889,168116417,158434456.0,563136207.0,221801026.0,219324271,16612243,181070486,0,341335180.0,1468834890.0,1386425830.0,-39111648,0,363037,-24915249,-18024892,-9793740,32709426,60.61,32.15,64.98,53.05,94.39,-7.03,-2.66,-39111647.91,5.61,-10.759253151054017,-16.209795774602263,-4.65388377385575,-10.759253151054017,-15.93988920360163,-16.469162281230744,-7.036287299240995,-2.7297931799501907,-355.7514046771436,197.9974270694019,-14.095913285774508,-53.54035102017311,2.608311935446197,4.303203935791207,6.622308816551642,3,2.0,3.0,4.0,0.0,-1.0,0.0,1.0
498,남해화학,화학,A025860,12,2013,Annual,504051964.0,298606615.0,119570296,136541650,149579658.0,504051964.0,149748794.0,147440053,30955891,93660019,0,354303169.0,1391550749.0,1286311985.0,20791350,0,238304,12947114,74572464,-2815062,-86062829,70.29,18.58,42.27,26.43,92.44,3.72,1.49,20791349.98,7.56,-10.491998608073873,-13.923470707268116,-5.588934518132849,-10.491998608073873,-32.48507606091957,-32.775313772728786,3.799194973105324,-5.261594854953366,-153.15897197683924,-151.96461813405918,-513.7193387899356,-71.25651691794963,2.760728750974572,3.927570709930624,9.292567317770851,3,2.0,3.0,4.0,0.0,0.0,0.0,0.0
499,남해화학,화학,A025860,12,2014,Annual,520015616.0,322281403.0,107793105,151087114,147150505.0,520015616.0,151791203.0,147556135,23290312,65536192,0,368224414.0,1251761127.0,1146015658.0,18217699,0,169146,18164519,62774096,-9821338,-29455112,70.81,12.6,41.22,17.8,91.55,5.03,1.46,18217699.12,8.45,3.167064735412884,7.928420473873299,-1.6239861973745162,3.167064735412884,1.363890115869637,0.0787316591645659,3.929190088615897,-10.045599997014554,-12.378469892527422,40.29782235639541,-15.821346603218045,248.88531762355493,2.4071606476525504,3.399451745749808,8.246598631937847,3,3.0,3.0,4.0,0.0,1.0,0.0,0.0
500,남해화학,화학,A025860,12,2015,Annual,516212462.0,316570568.0,93650522,112852917,153205657.0,516212462.0,130596865.0,125972227,15127849,46535440,0,385615597.0,1175142416.0,1068812213.0,24115131,0,156549,20453621,79949397,-10090108,-22053486,74.7,9.01,33.87,12.07,90.95,5.43,2.05,24115130.71,9.05,-0.7313538061133884,-1.7720026494982055,4.1149379677630105,-0.7313538061133884,-13.962823655861,-14.627591052042666,4.7229847719983065,-6.120873171994578,32.37199165492854,12.602051284705084,27.36049118094828,2.7365925090858223,2.276470450649446,3.047445241173686,8.998243686783752,3,2.0,3.0,4.0,0.0,-1.0,0.0,0.0
501,남해화학,화학,A025860,12,2016,Annual,530446811.0,316320411.0,98907448,109223809,170150650.0,530446811.0,132465308.0,128635260,37437682,25747806,0,397981503.0,1096493484.0,1002909856.0,12736957,0,170397,14402619,56687903,-32705832,-24400853,75.03,4.85,33.28,6.47,91.47,3.68,1.16,12736957.48,8.53,2.7574593888824106,-0.0790209278077935,11.060291983865843,2.7574593888824106,1.4306951395808731,2.113984219712184,3.2067961192970174,-6.692714936433708,-47.1827169423214,-29.58401351037061,-29.09527135020168,224.13758108436505,2.0671129720487658,2.755136798405428,8.277589812420924,3,3.0,3.0,4.0,0.0,1.0,0.0,0.0
502,남해화학,화학,A025860,12,2017,Annual,557166535.0,344720008.0,77285156,120456802,173166562.0,557166535.0,135774074.0,130182855,43599319,45515254,0,421392460.0,1122369006.0,1015440989.0,28122938,0,545256,26703742,30722500,-19314072,18947841,75.63,8.17,32.22,10.8,90.47,6.52,2.51,28122937.78,9.53,5.037210790206825,8.978110805502215,1.7724951388666366,5.037210790206825,2.497835886208022,1.2030877070563717,5.882423384887825,2.359842751240637,120.79793470292786,85.40893152835606,-45.804133908428405,-40.94609181628525,2.0144228619186544,2.663476717167649,8.266445669148883,3,3.0,3.0,4.0,0.0,0.0,0.0,0.0
