Unnamed: 0,종목명,2011 Market Cap,2012 Market Cap,2013 Market Cap,2014 Market Cap,2015 Market Cap,2016 Market Cap,2017 Market Cap,2018 Market Cap,2019 Market Cap,2020 Market Cap,2021 Market Cap,2022 Market Cap,2023 Market Cap,총부채_2011_x,총부채_2012_x,총부채_2013_x,총부채_2014_x,총부채_2015_x,총부채_2016_x,총부채_2017_x,총부채_2018_x,총자산_2011_x,총자산_2012_x,총자산_2013_x,총자산_2014_x,총자산_2015_x,총자산_2016_x,총자산_2017_x,총자산_2018_x,총자산_2019_x,총부채_2011_y,총부채_2012_y,총부채_2013_y,총부채_2014_y,총부채_2015_y,총부채_2016_y,총부채_2017_y,총부채_2018_y,총자산_2011_y,총자산_2012_y,총자산_2013_y,총자산_2014_y,총자산_2015_y,총자산_2016_y,총자산_2017_y,총자산_2018_y,총자산_2019_y,2011 tobinQ,2012 tobinQ,2013 tobinQ,2014 tobinQ,2015 tobinQ,2016 tobinQ,2017 tobinQ,2018 tobinQ
499,삼성제약,13889211390.0,26234417000.0,21532236950.0,51578497425.0,244000000000.0,166000000000.0,167000000000.0,147000000000.0,247000000000.0,372000000000.0,331000000000.0,180000000000.0,146000000000.0,54081788.0,68305275.0,61438332.0,34115465.0,83981068.0,55906982.0,60325702.0,28983687.0,87524733.0,103018449.0,80179594.0,57410354.0,130217682.0,138284747.0,154194193.0,160646664.0,168532386.0,54081788.0,68305275.0,61438332.0,34115465.0,83981068.0,55906982.0,60325702.0,28983687.0,87524733.0,103018449.0,80179594.0,57410354.0,130217682.0,138284747.0,154194193.0,160646664.0,168532386.0,0.7765919079124755,0.9176967127509364,1.0348090431837307,1.49265692430672,2.518713764233647,1.604710474684529,1.474281862222918,1.0954705352611618
500,삼성출판사,63300000000.0,38300000000.0,41650000000.0,67200000000.0,146000000000.0,112000000000.0,120000000000.0,111000000000.0,254000000000.0,240000000000.0,332000000000.0,242000000000.0,200000000000.0,15159656.0,35862787.0,37837704.0,57707472.0,53738919.0,66673711.0,67985415.0,74820341.0,85801871.0,123614819.0,130529534.0,155739822.0,155126969.0,176478585.0,184611016.0,190739722.0,241636875.0,15159656.0,35862787.0,37837704.0,57707472.0,53738919.0,66673711.0,67985415.0,74820341.0,85801871.0,123614819.0,130529534.0,155739822.0,155126969.0,176478585.0,184611016.0,190739722.0,241636875.0,0.9144282646237399,0.599950617571183,0.6089633630347596,0.8020265491249887,1.2875834568778302,1.0124384836834452,1.0182784271118468,0.9742089327360979
501,삼아알미늄,28435000000.0,32670000000.0,28985000000.0,32120000000.0,36355000000.0,44000000000.0,35695000000.0,46255000000.0,48730000000.0,127000000000.0,297000000000.0,455000000000.0,1570000000000.0,76941372.0,63967701.0,81389095.0,85398347.0,83860018.0,82592993.0,86922706.0,91082864.0,185399645.0,173452507.0,190726675.0,194141867.0,188596464.0,187571119.0,191185393.0,196741659.0,208472995.0,76941372.0,63967701.0,81389095.0,85398347.0,83860018.0,82592993.0,86922706.0,91082864.0,185399645.0,173452507.0,190726675.0,194141867.0,188596464.0,187571119.0,191185393.0,196741659.0,208472995.0,0.5683741843195007,0.5571421403554576,0.5787029790143408,0.6053220194900052,0.6374192572348546,0.6749066363462917,0.6413549909641894,0.6980619391849288
502,삼양통상,66300000000.0,64200000000.0,78300000000.0,259000000000.0,145000000000.0,160000000000.0,123000000000.0,128000000000.0,180000000000.0,188000000000.0,174000000000.0,158000000000.0,146000000000.0,41899101.0,45627323.0,59116971.0,76466162.0,83128254.0,39296507.0,39197262.0,34692318.0,249832139.0,258563880.0,273467742.0,299010190.0,313703174.0,289192371.0,310769522.0,327534347.0,371695423.0,41899101.0,45627323.0,59116971.0,76466162.0,83128254.0,39296507.0,39197262.0,34692318.0,249832139.0,258563880.0,273467742.0,299010190.0,313703174.0,289192371.0,310769522.0,327534347.0,371695423.0,0.4330871978004399,0.42475895318402557,0.5024979180176944,1.1219221726189332,0.7272105382013125,0.689148563327765,0.5219213935657435,0.4967183426414818
503,삼화콘덴서,73284750000.0,64968750000.0,59251500000.0,38669400000.0,122000000000.0,111000000000.0,448000000000.0,553000000000.0,544000000000.0,685000000000.0,626000000000.0,312000000000.0,396000000000.0,81371078.0,75558618.0,70039413.0,62854043.0,65691488.0,68319927.0,68711036.0,92675963.0,134135332.0,130194292.0,123843987.0,108844264.0,112945263.0,121688274.0,137715527.0,220047088.0,214833603.0,81371078.0,75558618.0,70039413.0,62854043.0,65691488.0,68319927.0,68711036.0,92675963.0,134135332.0,130194292.0,123843987.0,108844264.0,112945263.0,121688274.0,137715527.0,220047088.0,214833603.0,1.1529835256232117,1.0793665823690641,1.043982159585996,0.9327404060539194,1.6617915883732104,1.4736007102870077,3.752017272533111,2.934262701990403
504,새론오토모티브,81216000000.0,109000000000.0,174000000000.0,211000000000.0,163000000000.0,160000000000.0,144000000000.0,113000000000.0,96960000000.0,119000000000.0,105000000000.0,97152000000.0,78720000000.0,50205645.0,44412368.0,46502490.0,42787909.0,48211320.0,49602344.0,46988154.0,44700683.0,181333153.0,180692123.0,202754394.0,219396999.0,245988030.0,263741756.0,266613285.0,267051610.0,255546739.0,50205645.0,44412368.0,46502490.0,42787909.0,48211320.0,49602344.0,46988154.0,44700683.0,181333153.0,180692123.0,202754394.0,219396999.0,245988030.0,263741756.0,266613285.0,267051610.0,255546739.0,0.7247524395056429,0.8490263186514223,1.087534951277061,1.156751961771364,0.8586243810318738,0.7947256709703563,0.7163489771336788,0.5905251161002175
505,서울식품,26464309000.0,29425183000.0,32815120000.0,28411708000.0,54902711000.0,55521087000.0,98259525000.0,68007832500.0,66936337500.0,95833960690.0,132000000000.0,81354262359.0,76284168828.0,23732411.0,26185573.0,24818996.0,26830422.0,32506719.0,35770472.0,50185229.0,49858736.0,46418998.0,50335004.0,49510239.0,51525320.0,58399491.0,62622598.0,76890434.0,77402788.0,75967415.0,23732411.0,26185573.0,24818996.0,26830422.0,32506719.0,35770472.0,50185229.0,49858736.0,46418998.0,50335004.0,49510239.0,51525320.0,58399491.0,62622598.0,76890434.0,77402788.0,75967415.0,1.0813831009450052,1.1048127859491181,1.1640847865832358,1.0721356024571997,1.4967498603712146,1.4578053596562697,1.9306010680080177,1.5227690312653854
506,성보화학,44144100000.0,51051000000.0,57057000000.0,86986900000.0,118000000000.0,113000000000.0,121000000000.0,115000000000.0,89289200000.0,89289200000.0,79679600000.0,65565500000.0,58658600000.0,14603154.0,14060836.0,13008776.0,15490870.0,17873419.0,33954767.0,24209589.0,29677032.0,100586249.0,101598444.0,101953108.0,106396073.0,107552970.0,194504487.0,185623186.0,183365495.0,172441360.0,14603154.0,14060836.0,13008776.0,15490870.0,17873419.0,33954767.0,24209589.0,29677032.0,100586249.0,101598444.0,101953108.0,106396073.0,107552970.0,194504487.0,185623186.0,183365495.0,172441360.0,0.5840485611507394,0.6408743425243796,0.6872353121397731,0.9631724847589065,1.2633162896384915,0.7555340715610329,0.782281524895279,0.7890090335698109
507,세기상사,11962825200.0,12513074400.0,11310678000.0,11901686400.0,19503277200.0,24129446400.0,29917252800.0,26697276000.0,23558817600.0,25107667200.0,43204752000.0,40069130360.0,34409269120.0,21301596.0,21182956.0,19522574.0,19660748.0,19595728.0,19792171.0,19359883.0,19318521.0,52280158.0,51562689.0,47846000.0,46499996.0,45133360.0,43903385.0,43038864.0,42664004.0,41553081.0,21301596.0,21182956.0,19522574.0,19660748.0,19595728.0,19792171.0,19359883.0,19318521.0,52280158.0,51562689.0,47846000.0,46499996.0,45133360.0,43903385.0,43038864.0,42664004.0,41553081.0,0.6362723922907808,0.6534963760326774,0.6444269531413285,0.6787620884956636,0.8662994556576333,1.0004152846073258,1.1449450849817968,1.0785625512317127
508,세우글로벌,16247605645.0,26126108925.0,25616613025.0,24756786725.0,53304086250.0,52593365100.0,42643269000.0,40866466125.0,57123011690.0,86115093000.0,49516178475.0,47076250840.0,38723086819.0,3301998.0,3233853.0,3211134.0,5855327.0,5294419.0,7325258.0,8103823.0,10746944.0,31195672.0,32499611.0,33460342.0,36222786.0,36979514.0,39207914.0,40346907.0,43410663.0,45520999.0,3301998.0,3233853.0,3211134.0,5855327.0,5294419.0,7325258.0,8103823.0,10746944.0,31195672.0,32499611.0,33460342.0,36222786.0,36979514.0,39207914.0,40346907.0,43410663.0,45520999.0,0.6266767917357254,0.9033942567804889,0.8615496824569217,0.8451065504735058,1.5846207511001902,1.5282277730970335,1.257769077565227,1.1889569649051432
509,신라교역,197000000000.0,382000000000.0,389000000000.0,335000000000.0,263000000000.0,231000000000.0,263000000000.0,206000000000.0,190000000000.0,146000000000.0,214000000000.0,181000000000.0,139000000000.0,91380395.0,112521219.0,90059100.0,85562339.0,72811600.0,66658405.0,70349379.0,71237995.0,435062940.0,509905304.0,501893858.0,510383681.0,510104471.0,525212040.0,549948061.0,581034541.0,619927969.0,91380395.0,112521219.0,90059100.0,85562339.0,72811600.0,66658405.0,70349379.0,71237995.0,435062940.0,509905304.0,501893858.0,510383681.0,510104471.0,525212040.0,549948061.0,581034541.0,619927969.0,0.6628475296011194,0.9698295254445912,0.9545028144177847,0.8240121200113372,0.6583192641728483,0.5667394924914516,0.6061470212184273,0.47714546285467735
510,신영증권,453000000000.0,515000000000.0,620000000000.0,894000000000.0,815000000000.0,799000000000.0,919000000000.0,935000000000.0,883000000000.0,854000000000.0,987000000000.0,942000000000.0,979000000000.0,3841778067.0,3849553111.0,3880367530.0,5690885144.0,7030997035.0,7562862025.0,7618883926.0,8773271285.0,4759446477.0,4790639772.0,4843486398.0,6714162570.0,8098549897.0,8678010691.0,8776644131.0,9944199526.0,9629291730.0,3841778067.0,3849553111.0,3880367530.0,5690885144.0,7030997035.0,7562862025.0,7618883926.0,8773271285.0,4759446477.0,4790639772.0,4843486398.0,6714162570.0,8098549897.0,8678010691.0,8776644131.0,9944199526.0,9629291730.0,0.902369233009446,0.9110585054859767,0.9291587010254261,0.9807455621379153,0.9688150514336455,0.9635689932569593,0.9727959569242788,0.9762747880929838
511,SHD,14031840900.0,15125231100.0,12756219000.0,14700023800.0,25512438000.0,31769059700.0,20895901600.0,24722767300.0,26059133100.0,24783511200.0,36385596100.0,38754608200.0,25694669700.0,51185677.0,53283419.0,43709892.0,36535562.0,30156488.0,30797804.0,34301960.0,30542731.0,90904440.0,93345535.0,81425345.0,74352138.0,69573298.0,70143578.0,66379980.0,64576396.0,65306967.0,51185677.0,53283419.0,43709892.0,36535562.0,30156488.0,30797804.0,34301960.0,30542731.0,90904440.0,93345535.0,81425345.0,74352138.0,69573298.0,70143578.0,66379980.0,64576396.0,65306967.0,0.7174294005881341,0.7328540149242275,0.6934709456865058,0.6890936451618916,0.8001478670739455,0.8919827799488643,0.8315438118541163,0.8558157736148669
512,씨아이테크,14560000000.0,26098644000.0,15299541600.0,13615434000.0,35999066298.0,37800682072.0,32157452284.0,24901431896.0,24829240728.0,22538624028.0,60926371475.0,38202415188.0,73596715710.0,2366032.0,565325.0,7011536.0,9717539.0,10894183.0,5453985.0,16206631.0,18743199.0,24213117.0,17891629.0,26501902.0,28234174.0,40189897.0,39843704.0,38255018.0,42991097.0,58689707.0,2366032.0,565325.0,7011536.0,9717539.0,10894183.0,5453985.0,16206631.0,18743199.0,24213117.0,17891629.0,26501902.0,28234174.0,40189897.0,39843704.0,38255018.0,42991097.0,58689707.0,0.6990439107860421,1.4903041528527112,0.8418670327888165,0.8264089114135232,1.166791975057811,1.085608583780263,1.2642546210277563,1.0152016101380246
513,아남전자,35473344960.0,45326101880.0,50688679320.0,62148026820.0,113000000000.0,88307918900.0,170000000000.0,200000000000.0,158000000000.0,263000000000.0,185000000000.0,129000000000.0,168000000000.0,64548162.0,53010970.0,53878375.0,88023923.0,98581890.0,89445448.0,70502876.0,83927872.0,133659153.0,120449652.0,125501318.0,156866199.0,167181556.0,160088982.0,139789131.0,139496189.0,146520616.0,64548162.0,53010970.0,53878375.0,88023923.0,98581890.0,89445448.0,70502876.0,83927872.0,133659153.0,120449652.0,125501318.0,156866199.0,167181556.0,160088982.0,139789131.0,139496189.0,146520616.0,0.7483326410126211,0.8164164050884929,0.8331948698737969,0.9573251011200954,1.2655815334079077,1.110341040834403,1.7204690685143469,2.035380851874025
514,아모레G,2110000000000.0,3960000000000.0,3980000000000.0,8270000000000.0,12400000000000.0,11300000000000.0,12000000000000.0,6190000000000.0,7420000000000.0,4910000000000.0,4000000000000.0,3170000000000.0,2610000000000.0,897272880.0,881741740.0,1012909273.0,1176359787.0,1260164895.0,1521516893.0,1403262409.0,1144904368.0,4254864580.0,4515954822.0,4921856148.0,5499725184.0,6147969195.0,7088395210.0,7335236006.0,7387374444.0,8281393134.0,897272880.0,881741740.0,1012909273.0,1176359787.0,1260164895.0,1521516893.0,1403262409.0,1144904368.0,4254864580.0,4515954822.0,4921856148.0,5499725184.0,6147969195.0,7088395210.0,7335236006.0,7387374444.0,8281393134.0,0.706784628149082,1.0721413147033472,1.0144362457705864,1.7176057841002115,2.2218987216314443,1.8088038989293318,1.8272435130971298,0.9928973309261971
515,메타랩스,69100000000.0,77220000000.0,88073460420.0,73795164000.0,62225154780.0,46011619872.0,79598517920.0,84867353760.0,68524771660.0,68148232590.0,69428395167.0,60891964605.0,55412933025.0,101402269.0,98319719.0,88454942.0,89898119.0,94419593.0,53312138.0,19100303.0,33859594.0,172242048.0,155383022.0,141315712.0,144811072.0,114036049.0,76691075.0,49442520.0,107107244.0,98289716.0,101402269.0,98319719.0,88454942.0,89898119.0,94419593.0,53312138.0,19100303.0,33859594.0,172242048.0,155383022.0,141315712.0,144811072.0,114036049.0,76691075.0,49442520.0,107107244.0,98289716.0,0.9898992201950595,1.1297226475618423,1.2491774617390032,1.1303920393600844,1.373642362688311,1.2951149514073184,1.99623362482333,1.108486628224698
516,IHQ,154000000000.0,78877294650.0,87072338250.0,138000000000.0,295000000000.0,268000000000.0,369000000000.0,272000000000.0,255000000000.0,235000000000.0,216000000000.0,90562459104.0,58878996765.0,26653171.0,10788764.0,37734881.0,30753290.0,40636104.0,35076218.0,27355057.0,26694979.0,56076290.0,45827243.0,81340956.0,103486906.0,255675961.0,256634714.0,255079898.0,231274872.0,165807959.0,26653171.0,10788764.0,37734881.0,30753290.0,40636104.0,35076218.0,27355057.0,26694979.0,56076290.0,45827243.0,81340956.0,103486906.0,255675961.0,256634714.0,255079898.0,231274872.0,165807959.0,3.2215606809936963,1.9566103649307465,1.534371187498706,1.6306728698604633,1.3127401680129014,1.1809634529800983,1.5538466970846916,1.2915150548651044
517,에이엔피,34855978240.0,32732992938.0,37636815766.0,42325856760.0,73560655560.0,135000000000.0,42404520028.0,32286098520.0,28974703800.0,35686178715.0,48805053665.0,65335656330.0,60907806900.0,191431461.0,199258448.0,194651717.0,259714584.0,65423085.0,61469394.0,86613676.0,86312129.0,255683632.0,272978097.0,270094165.0,332655332.0,124186820.0,130591639.0,142121848.0,153973843.0,132315027.0,191431461.0,199258448.0,194651717.0,259714584.0,65423085.0,61469394.0,86613676.0,86312129.0,255683632.0,272978097.0,270094165.0,332655332.0,124186820.0,130591639.0,142121848.0,153973843.0,132315027.0,0.8850290394811038,0.849853682356061,0.8600279564203099,0.9079681330945869,1.11915049084919,1.5044561466909838,0.9077998762582935,0.7702491878441977
518,에이프로젠바이오로직스,106000000000.0,94017475734.0,62041409340.0,63459756540.0,258000000000.0,317000000000.0,347000000000.0,257000000000.0,327000000000.0,524000000000.0,361000000000.0,200000000000.0,193000000000.0,42845225.0,24575141.0,21712492.0,22714788.0,17476008.0,50570118.0,80411439.0,66551162.0,116333667.0,93082911.0,78259220.0,84828018.0,85221295.0,128690599.0,157225128.0,217062048.0,365282978.0,42845225.0,24575141.0,21712492.0,22714788.0,17476008.0,50570118.0,80411439.0,66551162.0,116333667.0,93082911.0,78259220.0,84828018.0,85221295.0,128690599.0,157225128.0,217062048.0,365282978.0,1.2794681783735056,1.2740535879244257,1.0702112970203383,1.0158736060531321,3.232478548935451,2.856231308706551,2.7184677439092306,1.490592966302428
519,영원무역,1130000000000.0,1350000000000.0,1880000000000.0,2350000000000.0,1870000000000.0,1360000000000.0,1400000000000.0,1700000000000.0,1520000000000.0,1400000000000.0,1930000000000.0,2080000000000.0,2020000000000.0,267718401.0,317969897.0,310282847.0,381826897.0,858596555.0,1012177355.0,934148570.0,975820889.0,844587128.0,998520921.0,1212275619.0,1394096456.0,2221028528.0,2389711953.0,2274891069.0,2638946077.0,3104545848.0,267718401.0,317969897.0,310282847.0,381826897.0,858596555.0,1012177355.0,934148570.0,975820889.0,844587128.0,998520921.0,1212275619.0,1394096456.0,2221028528.0,2389711953.0,2274891069.0,2638946077.0,3104545848.0,1.654913216958239,1.670440610627927,1.8067531942997856,1.9595680666445938,1.2285283689971587,0.9926624637843957,1.0260485004348137,1.0139733101488455
520,영원무역홀딩스,721000000000.0,814000000000.0,1080000000000.0,1210000000000.0,927000000000.0,811000000000.0,757000000000.0,852000000000.0,657000000000.0,515000000000.0,637000000000.0,837000000000.0,1060000000000.0,403719480.0,437343449.0,413646942.0,434397314.0,921895813.0,1082669957.0,1006884486.0,1081984944.0,1268634513.0,1396211344.0,1616649995.0,1774790424.0,2648231029.0,2838123068.0,2760525744.0,3262155793.0,3789427814.0,403719480.0,437343449.0,413646942.0,434397314.0,921895813.0,1082669957.0,1006884486.0,1081984944.0,1268634513.0,1396211344.0,1616649995.0,1774790424.0,2648231029.0,2838123068.0,2760525744.0,3262155793.0,3789427814.0,0.8865591062474902,0.8962421444127731,0.9239148527013109,0.9265304183318042,0.698162582022975,0.6672261602575439,0.6389668670302392,0.5928548685964
521,영풍,2050000000000.0,2050000000000.0,2330000000000.0,2280000000000.0,2020000000000.0,1960000000000.0,1980000000000.0,1370000000000.0,1190000000000.0,991000000000.0,1210000000000.0,1110000000000.0,950000000000.0,704280087.0,1528608525.0,1122911830.0,983114674.0,984446438.0,992592213.0,1334228010.0,1214182394.0,2622323750.0,4055468293.0,3939385519.0,3895357159.0,3987888361.0,4134902349.0,4803738859.0,4721553263.0,4832690296.0,704280087.0,1528608525.0,1122911830.0,983114674.0,984446438.0,992592213.0,1334228010.0,1214182394.0,2622323750.0,4055468293.0,3939385519.0,3895357159.0,3987888361.0,4134902349.0,4803738859.0,4721553263.0,4832690296.0,1.0503203835910802,0.882415609358088,0.876510261142583,0.8376933207422996,0.7533928149499669,0.7140657659579471,0.6899267648137574,0.5473161584876524
522,영풍제지,32856000000.0,37074000000.0,42069000000.0,48618000000.0,71151000000.0,68043000000.0,64380000000.0,75480000000.0,69153000000.0,142000000000.0,168000000000.0,274000000000.0,130000000000.0,16871233.0,19578823.0,16041820.0,16984072.0,25765161.0,26992875.0,30343495.0,27812435.0,110562222.0,121187862.0,118120457.0,116410666.0,114841929.0,121379534.0,128022406.0,138955082.0,139524105.0,16871233.0,19578823.0,16041820.0,16984072.0,25765161.0,26992875.0,30343495.0,27812435.0,110562222.0,121187862.0,118120457.0,116410666.0,114841929.0,121379534.0,128022406.0,138955082.0,139524105.0,0.449766946615816,0.4674793503659632,0.49196237024379275,0.5635400453769417,0.8439092049733856,0.7829645729238012,0.7398977878919101,0.7433512579266442
523,영화금속,22593090516.0,48138559320.0,42050447406.0,60409172480.0,75675924990.0,86584166430.0,62949643310.0,60222582950.0,73857884750.0,123000000000.0,86232125575.0,42502025980.0,47307531430.0,76565173.0,61066543.0,49489299.0,51861749.0,54537236.0,70140039.0,109623537.0,138829453.0,113212455.0,105616697.0,98358356.0,104415472.0,112542861.0,137789310.0,179811590.0,208397875.0,201880457.0,76565173.0,61066543.0,49489299.0,51861749.0,54537236.0,70140039.0,109623537.0,138829453.0,113212455.0,105616697.0,98358356.0,104415472.0,112542861.0,137789310.0,179811590.0,208397875.0,201880457.0,0.8758600236696572,1.033975738892876,0.9306758482827834,1.0752326195489497,1.157009514712799,1.137419190429214,0.9597444764823002,0.9551538658923465
524,오리엔트바이오,70244921420.0,60078486902.0,54314686116.0,76829443810.0,202000000000.0,270000000000.0,176000000000.0,95559403968.0,69246136512.0,150000000000.0,145000000000.0,72691382065.0,71979884035.0,63032302.0,73954972.0,77784689.0,81415072.0,84352075.0,74681088.0,110107436.0,21442606.0,123547144.0,136244515.0,139630721.0,148764894.0,175642243.0,165875688.0,190030913.0,84088996.0,75938802.0,63032302.0,73954972.0,77784689.0,81415072.0,84352075.0,74681088.0,110107436.0,21442606.0,123547144.0,136244515.0,139630721.0,148764894.0,175642243.0,165875688.0,190030913.0,84088996.0,75938802.0,1.0787560044285605,0.9837714120234492,0.9460624006661112,1.0637221696269283,1.630314382856065,2.077948204199762,1.5055836520661245,1.391406908556739
525,웰바이오텍,11676374520.0,14613706940.0,19718616450.0,30042271480.0,36447222760.0,30576017420.0,54594584720.0,145000000000.0,93977081610.0,105000000000.0,104000000000.0,70750190760.0,110000000000.0,31479028.0,25773307.0,20539410.0,26132414.0,22515700.0,26006729.0,60156618.0,34755553.0,71154950.0,61813589.0,61228213.0,61253425.0,59088349.0,59864700.0,87006465.0,111157697.0,119823956.0,31479028.0,25773307.0,20539410.0,26132414.0,22515700.0,26006729.0,60156618.0,34755553.0,71154950.0,61813589.0,61228213.0,61253425.0,59088349.0,59864700.0,87006465.0,111157697.0,119823956.0,0.6064989508108712,0.6533678854984459,0.6575077807676667,0.917086440146,0.9978773101275854,0.9451771481357127,1.3188813350823987,1.6171219614238679
526,우신시스템,39480000000.0,32900000000.0,35210000000.0,37217899095.0,71922170390.0,68806233420.0,152000000000.0,122000000000.0,91387129460.0,65289602510.0,74996051130.0,58604972800.0,162000000000.0,81204010.0,78568197.0,126807678.0,113302619.0,146672499.0,130834935.0,171082356.0,189745985.0,153971295.0,154719927.0,206120936.0,206045227.0,256997922.0,252476646.0,289528242.0,300007702.0,316988719.0,81204010.0,78568197.0,126807678.0,113302619.0,146672499.0,130834935.0,171082356.0,189745985.0,153971295.0,154719927.0,206120936.0,206045227.0,256997922.0,252476646.0,289528242.0,300007702.0,316988719.0,0.7838085014482732,0.7204514580723658,0.7860321282453326,0.7305217416902358,0.8505697932841652,0.7907312283449773,1.1158923694911946,1.039126605489615
527,우진플라임,45900000000.0,47150000000.0,46950000000.0,41350000000.0,43250000000.0,79700000000.0,86000000000.0,52200000000.0,34600000000.0,60600000000.0,91400000000.0,70600000000.0,60700000000.0,97414439.0,104408825.0,142009889.0,274727662.0,228567713.0,224097906.0,232006850.0,220984241.0,165214716.0,180500797.0,225185816.0,357473069.0,294346210.0,304003724.0,313148635.0,287714584.0,267791146.0,97414439.0,104408825.0,142009889.0,274727662.0,228567713.0,224097906.0,232006850.0,220984241.0,165214716.0,180500797.0,225185816.0,357473069.0,294346210.0,304003724.0,313148635.0,287714584.0,267791146.0,0.8674435454042726,0.8396573728148137,0.8391287353551611,0.884199928358799,0.9234625884940051,0.9993229753988145,1.015514086465681,0.9494973706303327
528,원림,20680000000.0,28490000000.0,31130000000.0,39050000000.0,46420000000.0,50270000000.0,50930000000.0,41030000000.0,39930000000.0,43340000000.0,44350821000.0,47223283500.0,42857140500.0,33405665.0,46076919.0,35137664.0,32152536.0,31260246.0,32767606.0,34239430.0,37447143.0,96052278.0,128664067.0,126914249.0,128988268.0,133313044.0,141503999.0,147494204.0,150036326.0,163100687.0,33405665.0,46076919.0,35137664.0,32152536.0,31260246.0,32767606.0,34239430.0,37447143.0,96052278.0,128664067.0,126914249.0,128988268.0,133313044.0,141503999.0,147494204.0,150036326.0,163100687.0,0.5630857083889255,0.5795473494553844,0.5221451848168759,0.5520078461709401,0.5826905130153656,0.5868216204970998,0.5774425549630411,0.5230542835339757
529,유니온머티리얼,85470000000.0,85680000000.0,74340000000.0,91980000000.0,118000000000.0,124000000000.0,103000000000.0,76230000000.0,99120000000.0,164000000000.0,133000000000.0,103000000000.0,122000000000.0,48283643.0,55715702.0,53266725.0,53997100.0,50792664.0,45497701.0,49353202.0,65725036.0,134831291.0,143208299.0,144373713.0,146707527.0,145698700.0,144778673.0,140497532.0,144252759.0,174875889.0,48283643.0,55715702.0,53266725.0,53997100.0,50792664.0,45497701.0,49353202.0,65725036.0,134831291.0,143208299.0,144373713.0,146707527.0,145698700.0,144778673.0,140497532.0,144252759.0,174875889.0,0.9920074339420216,0.9873429332471856,0.8838639829121802,0.9950212029679977,1.1585049420482132,1.1707366664425776,1.084383475148873,0.9840715490231975
530,유니퀘스트,48340782270.0,123000000000.0,190000000000.0,131000000000.0,102000000000.0,198000000000.0,261000000000.0,173000000000.0,182000000000.0,401000000000.0,331000000000.0,226000000000.0,133000000000.0,56650616.0,68992084.0,71905712.0,71498776.0,75019724.0,101822564.0,86252933.0,132517383.0,159106470.0,187396014.0,218347948.0,244003513.0,244386643.0,284420090.0,266917348.0,324112689.0,349702333.0,56650616.0,68992084.0,71905712.0,71498776.0,75019724.0,101822564.0,86252933.0,132517383.0,159106470.0,187396014.0,218347948.0,244003513.0,244386643.0,284420090.0,266917348.0,324112689.0,349702333.0,0.6598813880416051,1.0245259752429954,1.199487855960982,0.8299010678588058,0.7243428766276723,1.0541539593774827,1.3009755102167433,0.94262703488292
531,와이투솔루션,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,유엔젤,56872406740.0,68880269880.0,47833520750.0,62084611070.0,74950178720.0,67032906320.0,57994020330.0,57730111250.0,68220497180.0,53639520510.0,69540042580.0,39718316540.0,47635588940.0,10612260.0,11890930.0,8301857.0,7226036.0,9404040.0,12015467.0,11407379.0,10200149.0,91344787.0,81354992.0,72642507.0,60241807.0,62111452.0,58271070.0,51217643.0,51154130.0,46198028.0,10612260.0,11890930.0,8301857.0,7226036.0,9404040.0,12015467.0,11407379.0,10200149.0,91344787.0,81354992.0,72642507.0,60241807.0,62111452.0,58271070.0,51217643.0,51154130.0,46198028.0,0.7387905643701375,0.9928241389292989,0.7727621205308897,1.1505406381651202,1.3581105577760442,1.356562927710097,1.3550291513805115,1.3279526061727567
533,유진투자증권,210000000000.0,151000000000.0,122000000000.0,190000000000.0,261000000000.0,236000000000.0,339000000000.0,230000000000.0,222000000000.0,383000000000.0,348000000000.0,227000000000.0,342000000000.0,2780541207.0,3215159534.0,3330824001.0,4093381432.0,4970749993.0,5226417724.0,6501875329.0,6498633124.0,3324299583.0,3710262227.0,3815680872.0,4663206680.0,5584266730.0,5890801739.0,7209863644.0,7250332286.0,7738401520.0,2780541207.0,3215159534.0,3330824001.0,4093381432.0,4970749993.0,5226417724.0,6501875329.0,6498633124.0,3324299583.0,3710262227.0,3815680872.0,4663206680.0,5584266730.0,5890801739.0,7209863644.0,7250332286.0,7738401520.0,0.8996003917015202,0.9072565031937836,0.9049037686399053,0.9185484851810171,0.9368732272213652,0.9272791660659894,0.9488217346097704,0.9280447927873081
534,유화증권,207000000000.0,180000000000.0,171000000000.0,221000000000.0,218000000000.0,224000000000.0,233000000000.0,198000000000.0,185000000000.0,174000000000.0,200000000000.0,169000000000.0,174000000000.0,345851949.0,186721859.0,150192753.0,175332850.0,138859085.0,173199178.0,176180746.0,168707445.0,817255185.0,655592339.0,611168648.0,641612101.0,608234092.0,630752238.0,635593499.0,624738650.0,620898131.0,345851949.0,186721859.0,150192753.0,175332850.0,138859085.0,173199178.0,176180746.0,168707445.0,817255185.0,655592339.0,611168648.0,641612101.0,608234092.0,630752238.0,635593499.0,624738650.0,620898131.0,0.6764740795128757,0.5593748388813922,0.5255386611389137,0.6177141132193203,0.5867133883051067,0.6297229784858884,0.6437774247908096,0.5869773624538838
