Unnamed: 0,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,통합_등급차이
737,삼일제약,의약품,A000520,12,2022,Annual,356700497,74781467,34180597,24741984,226756749,356700497,230880901,132592029,13660103,36077142,66560794,125819596,179676108,112190589,4016582,2907131,7165969,-28287,4153917,-35935846,29706219,35.27,44.65,183.5,126.58,62.44,-0.03,2.24,4016581.83,37.56,57.54975543,-2.514725293,132.0297456,57.54975543,43.70911837,8.972962191,91.37080969,33.84016412,904.7961055,-99.47094103,193.1774535,-20.68475465,0.503717011,1.428045501,0.778219884,1
738,삼정펄프,종이목재,A009770,12,2020,Annual,232780513,134604946,15621805,17439385,36492221,232780513,21806867,16521597,6802047,0,0,210973646,146331017,124081245,13559838,0,29721,26856456,13794737,-1410194,-2576477,90.63,0.47,10.34,0.52,84.79,13.58,9.27,13559837.9,15.21,12.84494699,26.4362988,-2.372508637,12.84494699,0.686307396,-15.52566869,14.27126602,-0.498590191,102.3172767,475.0220372,-17.97894239,-90.7490658,0.628622281,0.69359856,6.710318222,0
739,삼정펄프,종이목재,A009770,12,2021,Annual,239413229,138564899,17045189,22305714,34195001,239413229,23293618,20899896,9376391,170998,0,216119611,138137181,127511688,1344598,0,46914,7614075,1718650,1262868,-2587193,90.27,0.48,10.78,0.53,92.31,3.57,0.97,1344597.89,7.69,2.849343321,2.941907499,-6.295095056,2.849343321,6.817811105,26.50045876,2.439150623,-5.599520982,-90.08396708,-71.64899568,-87.54126302,-189.5527849,0.576982239,0.639170043,5.930258709,-1
740,삼정펄프,종이목재,A009770,12,2022,Annual,232663819,135234131,17570159,27111594,33930547,232663819,19657538,19018632,9965668,33214,0,213006280,174464092,158585963,4665535,0,26098,-957080,2215876,-3964680,-2467680,91.55,0.36,9.23,0.39,90.9,-0.45,2.67,4665535.4,9.1,-2.81914664,-2.403760277,-0.773370353,-2.81914664,-15.60976917,-9.001307949,-1.440559228,26.29770691,246.9836338,-112.5698788,28.931196,-413.9425498,0.749854845,0.819056095,8.875175111,0
741,삼진제약,의약품,A005500,12,2020,Annual,269033498,146859959,51295567,70065175,101008037,269033498,55577253,33935282,12710103,0,6740000,213456245,235164889,124648844,32242008,1507195,11687071,27879308,23860500,-32178523,-4668121,79.34,3.08,26.04,3.88,53,13.57,13.71,32242007.66,47,10.19141642,-2.165355225,36.89555798,10.19141642,19.06817712,10.51232646,8.093223715,-2.794773217,-28.1860873,134.6593571,0.962282407,172.9349273,0.874110067,1.101700674,4.231315445,0
742,삼진제약,의약품,A005500,12,2021,Annual,332495965,139871864,56670961,69709188,168402560,332495965,98327947,49514224,12236230,10000000,39833200,234168018,250070355,132238372,33911426,2581928,11689778,28404156,23967390,-71555300,36619150,70.43,16.39,41.99,23.28,52.88,12.69,13.56,33911426.19,47.12,23.58905767,-4.758339201,66.72194115,23.58905767,76.92120731,45.9078018,9.703053195,6.338304185,5.177773047,1.882571834,0.447978877,122.3697464,0.75210042,1.067909944,2.543227664,-2
743,삼진제약,의약품,A005500,12,2022,Annual,406556944,134268343,59779834,68594579,197394605,406556944,130692791,81652161,13180483,36000000,42499920,275864153,274031808,156297385,23184322,3657764,14704583,21900919,17293228,-70057357,47164864,67.85,21.53,47.38,31.72,57.04,8.59,8.46,23184322.38,42.96,22.27424895,-4.006181686,17.21591703,22.27424895,32.91520365,64.90647415,17.80607589,9.581884666,-31.63271282,-22.89537137,-27.84684523,-2.093406079,0.674030568,0.9933578,2.096762996,1
744,삼천리,전기가스업,A004690,12,2020,Annual,3859947628,1253590362,423083812,19883491,2187070806,3859947628,2469141404,730524255,393956837,40154442,276478393,1390806224,3208032099,2828065400,94564154,90569,3505431,27252090,100270562,-38766927,112137813,36.03,33.74,177.53,93.64,88.16,1.96,2.95,94564154.01,11.84,-1.339716631,-4.722585183,-0.691013196,-1.339716631,-1.995364535,-24.945632,-0.153853121,-7.325900736,10.51692253,-24.24711437,-68.37488513,-66.60762228,0.831107675,2.306598895,1.299250053,0
745,삼천리,전기가스업,A004690,12,2021,Annual,4245308851,1551689314,579684058,16127678,2213794425,4245308851,2785181548,913522301,687499663,31972686,273817432,1460127303,3769310896,3385659380,71755859,177218,6008744,71110072,340891943,-396642337,-40786409,34.39,30.53,190.75,88.76,89.82,4.99,1.9,71755858.95,10.18,9.983586829,23.77961422,1.221890893,9.983586829,12.79959679,25.05023546,4.984237042,17.49604679,-24.11938778,160.9343797,239.9721077,923.1461911,0.88787672,2.581494701,1.353344775,-2
746,삼천리,전기가스업,A004690,12,2022,Annual,5021952466,2273164967,979379144,65870667,2265149998,5021952466,3482673623,2012282140,1281870677,82564405,254622428,1539278843,5789104872,5361238809,91236420,280822,8972907,66728901,368129322,-358100616,31951473,30.65,27.11,226.25,88.43,92.61,4.45,1.58,91236419.55,7.39,18.2941605,46.49614111,2.319798642,18.2941605,25.04296625,120.2772869,5.42086569,53.58523167,27.14839077,-6.161111748,7.990033076,-9.716996247,1.15275979,3.760920186,1.662258798,0
747,삼호개발,건설업,A010960,12,2020,Annual,312804376,195873271,49944985,15046698,25551854,312804376,101420081,89845916,32316702,7500000,0,211384295,363379547,336514817,13628329,0,0,18777147,-5601265,10518553,-8038496,67.58,2.63,47.98,3.89,92.61,9.34,3.75,13628328.89,7.39,4.693128134,9.061960474,-2.059833152,4.693128134,-6.121784126,-5.842043157,10.81833901,-0.329733778,-42.16948396,-12.77111956,-118.5176639,-157.3310595,1.161683067,1.719047042,3.582915172,1
748,삼호개발,건설업,A010960,12,2021,Annual,296852078,172371198,33595217,15791832,27776029,296852078,76141633,62359296,26575917,6000000,0,220710445,317259071,290756655,13084674,0,0,13927522,-9093000,5501208,-9362268,74.35,2.22,34.5,2.98,91.65,6.45,4.12,13084673.58,8.35,-5.099768169,-11.99861159,8.704554276,-5.099768169,-24.92449991,-30.59306558,4.411940821,-12.69209464,-3.989153769,-25.82727291,62.33832893,-47.69995455,1.068744653,1.437444753,4.166696438,1
749,삼호개발,건설업,A010960,12,2022,Annual,282392862,146333599,28610708,18653872,28751873,282392862,63537093,49462683,26747950,3500000,1000000,218855769,307522114,287066680,4469402,0,0,5925977,-11348373,12767471,-6219879,77.5,1.91,29.03,2.47,93.35,2.7,1.45,4469401.5,6.65,-4.870848841,-15.10553927,3.513259581,-4.870848841,-16.55407102,-20.6811395,-0.840320901,-3.06908703,-65.84246577,-57.45131833,24.80339822,132.0848621,1.088986853,1.405135973,4.840040667,1
750,삼화왕관,기계,A004450,12,2020,Annual,246083352,56998861,17867960,14212626,109632352,246083352,101925753,33016966,9931507,10500000,57753190,144157599,140269050,115845113,9513861,709607,30202,1495342,14423179,-25953844,6160956,58.58,29.88,70.7,51.01,82.59,1.03,6.78,9513860.8,17.41,3.110527109,4.442323103,8.479078374,3.110527109,8.937194882,8.456726241,-0.646744229,20.94221756,4.578595634,-82.09246319,-11.85457254,-66.98592296,0.570006255,0.973025709,1.376188509,0
751,삼화왕관,기계,A004450,12,2021,Annual,243315828,50833073,19327508,17257875,116628202,243315828,99670369,32225043,11617760,4600000,57287410,143645458,149945172,126751392,8091704,814513,73250,1422227,13698741,-5917989,-5690752,59.04,28.67,69.39,48.56,84.53,0.99,5.4,8091703.89,15.47,-1.124628699,-10.81738809,6.381191202,-1.124628699,-2.212771487,-2.39853353,-0.355264657,6.898258739,-14.94826338,-4.889516913,-5.022734586,-77.19802508,0.616257369,1.043855992,1.504410724,-2
752,삼화왕관,기계,A004450,12,2022,Annual,222783557,59877890,20871514,17414743,118626693,222783557,103072772,37345393,9063932,11100000,57762370,119710784,154447846,134512999,3605485,776852,71258,-17219140,7403712,-11338120,5078409,53.73,34.79,86.1,64.74,87.09,-13.08,2.33,3605485.1,12.91,-8.438526654,17.79317375,1.713557241,-8.438526654,3.413655467,15.8893504,-16.66232565,3.002880279,-55.44220352,-1310.716714,-45.9533398,91.58737875,0.693264117,1.290174877,1.49843497,0
753,삼화전기,전기전자,A009470,12,2020,Annual,137039897,77390762,36699282,20130064,27323396,137039897,69343133,51264643,29664967,12851724,0,67696764,199302909,171511086,5839465,0,537703,5776536,12762533,-5094710,-4185683,49.4,11.78,102.43,23.86,86.06,8.96,2.93,5839464.83,13.94,9.43035127,15.54774309,-4.121656321,9.43035127,8.493114065,8.306865943,10.40732023,2.160594818,14.30593498,61.82608951,87.83645635,-15.70180135,1.454342227,2.944053707,2.874154951,0
754,삼화전기,전기전자,A009470,12,2021,Annual,158640156,97173357,38175153,31914666,29087291,158640156,71761025,55544330,33453691,9738200,0,86879131,247098495,200076437,21822501,0,379254,15466954,15252750,-9582202,-4963095,54.76,7.97,82.6,14.55,80.97,20.01,8.83,21822500.85,19.03,15.76202221,25.56195919,6.455621402,15.76202221,3.486851394,8.34822355,28.33572222,23.98137902,273.7071975,167.7548275,19.51193388,88.08140208,1.557603707,2.84416398,3.443352363,-1
755,삼화전기,전기전자,A009470,12,2022,Annual,139115270,86861008,32404826,20604250,28513375,139115270,50062915,40571461,24081723,6616356,0,89052355,239112734,199253825,13648212,382660,407094,10784756,19450256,-13333398,-5971369,64.01,6.21,56.22,9.7,83.33,12.26,5.71,13648212.24,16.67,-12.30765683,-10.61232144,-1.973081646,-12.30765683,-30.23662218,-26.95661105,2.50143386,-3.231812885,-37.45807596,-30.27226951,27.51966695,39.14753623,1.718810121,2.685080411,4.776244731,0
756,삼화전자,전기전자,A011230,12,2020,Annual,55038202,13967883,7526781,5957526,39795926,55038202,41201050,28840097,4648401,20670376,0,13837151,40116152,35577020,-1256702,560403,0,-2296598,-1416181,-813496,1373154,25.14,38.72,297.76,154.01,88.69,-15.32,-3.13,-1256701.66,11.31,-8.877292329,-17.97760608,-6.007114525,-8.877292329,-6.882241741,-11.73582695,-14.34181126,-4.00014856,468.8854083,-28.70418201,-15.53065142,-264.2643103,0.728878316,2.899162696,0.973668195,1
757,삼화전자,전기전자,A011230,12,2021,Annual,66900329,15853064,8281089,6662837,49199142,66900329,49263944,35263741,6426454,25167569,0,17636385,44342176,42220199,-3986876,605279,0,-4123339,-1095394,-2023537,3471024,26.36,37.81,279.33,143.44,95.21,-26.2,-8.99,-3986875.66,4.79,21.55253364,13.4965406,23.62858952,21.55253364,19.56963233,22.27330927,27.45676476,10.53447001,217.2491171,79.54117351,-22.65155372,148.7457836,0.662809536,2.514244047,0.90009391,-1
758,삼화전자,전기전자,A011230,12,2022,Annual,68742293,17696955,9305619,6857384,48957758,68742293,51007478,37687214,9034849,24181388,0,17734815,48326220,45827432,-4295417,673086,0,-6062382,-1109808,-2730308,4470084,25.8,35.38,287.61,137.15,94.83,-34.28,-8.89,-4295416.66,5.17,2.753295877,11.63113326,-0.490626442,2.753295877,3.539168525,6.872421732,0.558107571,8.984773323,7.738916385,47.02603885,1.315873558,34.92750565,0.703005645,2.724935106,0.947434021,0
759,삼화콘덴서,전기전자,A001820,12,2020,Annual,234968255,120040783,49507913,25202215,90404048,234968255,60145259,47863150,24506269,12465675,0,174822996,242514202,191147180,27097502,4307550,0,23461781,32120191,-11152622,-3681855,74.4,7.63,34.4,10.26,78.82,14.27,11.17,27097501.74,21.18,9.372207941,18.37485694,-8.517988353,9.372207941,-1.301621618,-10.37772106,13.5987646,-4.723611191,-27.31031723,-21.3205415,23.24567236,-59.40130457,1.032114751,1.387198524,4.032141619,-1
760,삼화콘덴서,전기전자,A001820,12,2021,Annual,269298659,147851353,51365608,40288447,93674165,269298659,66356721,52657548,24393239,11183391,0,202941939,262159286,203376287,33168936,1180450,0,28619003,35530787,-23427770,-3782736,75.36,6.05,32.7,8.02,77.58,15.15,12.65,33168936.42,22.42,14.61065624,23.1676013,3.617224087,14.61065624,10.32743412,10.01688773,16.08423585,8.100591156,22.40588081,21.98137473,10.61823076,110.0651309,0.973489014,1.291794527,3.950757091,-1
761,삼화콘덴서,전기전자,A001820,12,2022,Annual,287453833,162158130,53533478,33971223,98135890,287453833,62021312,53555575,25932525,6315994,0,225432520,263469130,205644445,30515173,1810219,0,29337124,53264653,-29057920,-11061719,78.42,3.88,27.51,4.95,78.05,13.7,11.58,30515172.66,21.95,6.741650355,9.676459978,4.763026177,6.741650355,-6.533488899,1.70540983,11.08227363,0.499636698,-8.000748049,2.509245343,49.91126709,24.03195012,0.916561547,1.168727254,4.248041867,0
762,삼화페인트,화학,A000390,12,2020,Annual,594292974,305213615,140560041,90212428,253148056,594292974,301977867,207904967,112992160,39817362,34853484,292315107,551718833,445916544,15020454,0,5919601,6482791,33500445,-33915665,9049065,49.19,24.85,103.31,50.53,80.82,2.26,2.72,15020454.31,19.18,6.002467177,10.65339135,2.841140872,6.002467177,8.440531513,-4.480381486,3.596322983,2.117828328,33.53093299,66.50052035,29.95423073,228.8661965,0.928361696,1.887411289,1.827017452,0
763,삼화페인트,화학,A000390,12,2021,Annual,612097736,303240202,146346453,113195332,257180552,612097736,316175727,218092920,101374766,75729981,33235500,295922009,631605901,536116745,823660,0,6524802,-2425671,-27003473,-14112805,27519320,48.35,28.67,106.84,59.29,84.88,-0.82,0.13,823659.93,15.12,2.995957008,-0.646567814,1.592939746,2.995957008,4.701622719,4.900293219,1.233908858,14.4796703,-94.51641076,-137.4170785,-180.6063113,-58.38853521,1.031870997,2.134366089,1.997641966,-1
764,삼화페인트,화학,A000390,12,2022,Annual,587186274,287946187,146248579,101003724,248352839,587186274,287461316,225145199,83591491,60471211,44966300,299724958,646039532,525919038,19854394,0,4326847,5498047,32223298,-16591837,-15509042,51.04,27.05,95.91,52.99,81.41,1.85,3.07,19854394.32,18.59,-4.069850374,-5.043531464,-3.432496327,-4.069850374,-9.081788559,3.233612077,1.285118675,2.285227383,2310.508462,-326.6608703,-219.3301987,17.56583472,1.100229281,2.15544123,2.247396418,1
765,상신브레이크,운수장비,A041650,12,2020,Annual,440014845,249266296,91196133,92009565,171169365,440014845,269841443,210588038,36054881,124790952,39191403,170173402,349041648,277558825,7857511,14164145,1296034,-2322556,18953801,-23663460,1848206,38.67,44.49,158.57,115.05,79.52,-1.34,2.25,7857510.54,20.48,-2.705977211,-0.097848011,-5.60599927,-2.705977211,-2.008181314,2.965565484,-3.792315546,-10.93737597,-49.93747529,-142.3008484,157.8419029,-1758.211678,0.79324971,2.051094025,1.293506454,0
766,상신브레이크,운수장비,A041650,12,2021,Annual,493641122,296902205,99998814,117949046,177248529,493641122,305186258,263004783,48913114,156713334,28037842,188454864,397023068,314016274,12201673,14834476,1223188,10375224,20456787,-29921186,9251754,38.18,43.94,161.94,115.09,79.09,5.79,3.07,12201673.26,20.91,12.18737904,19.11044925,3.551549075,12.18737904,13.09836421,24.89065642,10.74284335,13.74661742,55.28674411,-546.7157735,7.929733988,26.44467884,0.804274705,2.106727625,1.300920528,-2
767,상신브레이크,운수장비,A041650,12,2022,Annual,544569686,330261007,108684360,143793025,191091451,544569686,346980657,304792526,57462059,188351771,33174602,197589029,489014822,390536803,14080990,16339337,1729391,864465,-7159125,-19462964,30738725,36.28,46.21,175.61,127.36,79.86,0.45,2.88,14080989.93,20.14,10.31692088,11.23561949,7.809893869,10.31692088,13.69471852,15.88858671,4.84687145,23.17038012,15.40212559,-91.66798712,-134.9963315,-34.95256505,0.897983921,2.474908776,1.409343178,1
768,새론오토모티브,운수장비,A075180,12,2020,Annual,248085258,139073757,31193852,14927508,72048161,248085258,30173636,23233906,11859252,100000,0,217911622,135660842,124566274,-2726922,0,50000,6154730,15093066,-31015128,-3290263,87.84,0.84,13.85,0.96,91.82,2.86,-2.01,-2726922.35,8.18,-2.919810689,-1.174079483,-8.726852783,-2.919810689,-29.12228564,-11.55312563,2.317772586,-11.17437615,-28.65802882,-173.9702392,-6.563806618,83.63229878,0.546831533,0.622549824,4.496005785,-1
769,새론오토모티브,운수장비,A075180,12,2021,Annual,268378498,150471452,24949677,16208502,76458686,268378498,29993562,25272285,8585431,100000,0,238384936,127605613,115546052,326215,0,50000,14025570,20288523,1782655,-3500333,88.82,0.68,12.58,0.77,90.55,6.15,0.26,326215.33,9.45,8.179945944,8.195431867,6.121634388,8.179945944,-0.596792511,8.773294512,9.395237304,-5.937770164,-111.9627551,127.8827828,34.42280714,-105.7476951,0.47546884,0.535292268,4.254433435,-1
770,새론오토모티브,운수장비,A075180,12,2022,Annual,256209762,149093965,28688631,20907456,60188837,256209762,26237447,22533194,11469788,100000,0,229972315,138037550,128345394,-3096423,0,50000,-5954986,5728484,20919655,-3348505,89.76,0.55,11.41,0.61,92.98,-2.54,-2.24,-3096423.31,7.02,-4.5341695,-0.915447403,-21.27926839,-4.5341695,-12.52307078,-10.83831953,-3.529006967,8.1751396,-1049.197002,-142.4580677,-71.76490373,1073.511139,0.538767723,0.600235511,5.261089236,0
771,샘표,기타금융,A007540,12,2020,Annual,381155550,176250579,38320038,44536199,141235547,381155550,90148032,56043066,21079676,788443,10375000,291007518,319076437,174356419,41110653,11226759,8631027,35272383,48166248,-21686316,-8707353,76.35,5.73,30.98,7.51,54.64,12.89,12.88,41110653.28,45.36,12.57630001,31.6657374,-0.45050948,12.57630001,9.713041254,1.157533373,13.49384313,13.54102147,39.21353829,42.67793116,17.40958246,-9.2665243,0.83712919,1.096454274,3.539472021,1
772,샘표,기타금융,A007540,12,2021,Annual,442738149,210015302,33837684,57087886,165011119,442738149,129328227,84585810,26916012,17329500,22955000,313409922,348963424,208207631,21904156,11000556,18526627,22972219,33191534,-68593599,34127589,70.79,13.13,41.26,18.54,59.66,7.6,6.28,21904156.44,40.34,16.1568155,19.15722671,16.83398585,16.1568155,43.4620636,50.93001871,7.698221735,9.366717042,-46.71902682,-34.87193933,-31.08964186,216.2989924,0.78819371,1.113440895,2.698277337,-1
773,샘표,기타금융,A007540,12,2022,Annual,465919907,205815951,37789779,73749174,192227842,465919907,138655949,97359029,32944253,31107500,23773000,327263958,371827517,235024253,10335491,11667443,13515191,16202364,18273985,-31310939,-3760767,70.24,12.82,42.37,18.26,63.21,5.06,2.78,10335490.91,36.79,5.235997407,-1.999545252,16.49387215,5.235997407,7.212440947,15.10090049,4.420420359,6.552002711,-52.81493156,-29.46974779,-44.94383718,-54.3529725,0.79805029,1.136170079,2.681655707,0
774,서연,기타금융,A007860,12,2020,Annual,2151012180,937642614,391866480,141898054,1074984045,2151012180,1324421697,1036411392,433799852,369777942,200797662,826590483,2237268523,1962049013,53029217,6354760,119518,-25537869,152960312,-123518387,28333394,38.43,32.13,160.23,83.6,87.7,-3.13,2.37,53029216.86,12.3,-2.904709027,1.997782165,-4.223376294,-2.904709027,-6.093083898,-8.57261596,2.681264904,1.572143756,59.65605369,-73.21002827,-31.67268792,-61.54114497,1.040100351,2.706622649,1.689241824,0
775,서연,기타금융,A007860,12,2021,Annual,2137879391,907740419,388671086,147159037,1084038666,2137879391,1231606779,982570610,408499513,293164662,180378220,906272612,2479315039,2138126223,83677157,7249849,747023,44274576,194780105,-93772251,-140990450,42.39,27.63,135.9,65.18,86.24,5.11,3.38,83677156.51,13.76,-0.610539964,-3.189082338,0.842302827,-0.610539964,-7.007958131,-5.194923793,9.639855604,10.81884063,57.79444188,-273.3683261,27.34029007,-24.08235464,1.159707629,2.735727645,2.013073557,0
