,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,환경_등급차이,사회_등급차이,지배구조_등급차이,통합_등급차이,t+1년도_환경_등급차이,t+1년도_사회_등급차이,t+1년도_지배구조_등급차이,t+1년도_통합_등급차이
458,삼성SDI,전기전자,A006400,12,2021,Annual,25833192997.0,7444907068.0,1945662576,2487316319,7635995590.0,25833192997.0,10636493682.0,6461285795,1271912862,2234843504,1887998333,15196699315.0,13553220249.0,10475602069.0,1067575601,877647905,0,1250401560,2176027359,-1949533212,582723400,58.83,18.03,69.99,30.64,77.29,8.76,7.88,1067575601.0,22.71,19.96338052,31.59579084,24.60626659,19.96338052,30.10515435,29.65010891,13.75688663,19.99553522,59.02269831,98.17247989,11.65870064,9.62084203,0.524643634,0.891852893,1.274218803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
459,삼성SDI,전기전자,A006400,12,2022,Annual,30257525171.0,9651702375.0,2419188858,3204515835,8965469799.0,30257525171.0,13040023015.0,8006938827,2191529679,2211221947,2297040000,17217502156.0,20124069516.0,15903322834.0,1808013013,1076352606,0,2039361448,2641096164,-2946236119,628699236,56.9,17.25,75.74,30.32,79.03,12.58,8.98,1808013013.0,20.97,17.12654016,29.64167701,17.41062044,17.12654016,22.59700804,23.92175615,13.29764312,48.48183049,69.35690656,63.09652141,21.37237857,51.12520786,0.665093044,1.168814694,1.543254141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,삼성공조,운수장비,A006660,12,2021,Annual,257514152.0,158908013.0,12220669,10369306,23038901.0,257514152.0,37761207.0,34894401,22924974,6544225,0,219752945.0,79578435.0,69621687.0,1170697,1435902,4870,-2479562,9677174,-15212918,-1031956,85.34,2.8,17.18,3.28,87.49,-1.12,1.47,1170697.41,12.51,-0.26743821,3.170135693,-16.68817605,-0.26743821,6.02243791,9.127834562,-1.273877424,24.79276396,-190.0581876,-146.0153162,0.31740865,-628.7668367,0.309025482,0.362126819,2.107412377,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,삼성공조,운수장비,A006660,12,2022,Annual,308654791.0,201631944.0,16961861,14713185,86476006.0,308654791.0,49783881.0,41011848,24382851,4913245,344293,258870911.0,95745354.0,76170612.0,8737465,1679678,3300,40961799,16040980,2820434,-3905946,83.87,1.91,19.23,2.27,79.56,17.12,9.13,8737465.18,20.44,19.85935088,26.88595131,275.3477911,19.85935088,31.83869096,17.53131398,17.80088362,20.31570362,646.3472615,-1751.977204,65.76099593,-118.5397305,0.310202066,0.369857523,1.923219968,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0
462,삼성전기,전기전자,A009150,12,2021,Annual,9941374038.0,4598268759.0,1219392294,1818409548,4639381068.0,9941374038.0,3070248396.0,2234656821,591676450,56486397,619762227,6871125643.0,9675036128.0,7127098009.0,1486872834,526153387,0,915432453,1731244106,-845055643,-1180966786,69.12,10.89,44.68,15.75,73.66,14.32,15.37,1486872834.0,26.34,7.759749393,10.79357687,4.859881854,7.759749393,-7.386020139,16.69957654,16.25491275,24.78669642,62.90235874,46.7483247,9.015150472,15.38234742,0.973209145,1.408071491,3.151222598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
463,삼성전기,전기전자,A009150,12,2022,Annual,10997170899.0,4888318771.0,990685140,1901579578,5235280994.0,10997170899.0,3303686219.0,2525123480,381841281,810257330,336606576,7693484679.0,9424551868.0,7161405784.0,1182835924,518368584,0,993519182,1575355827,-1327570885,193059039,69.96,13.69,42.94,19.57,75.99,13.64,12.55,1182835924.0,24.01,10.62023073,6.30780903,12.84438414,10.62023073,7.6032227,12.99826695,11.96833065,-2.588974932,-20.44807754,8.530037224,-9.004407782,57.09863557,0.856997855,1.225004307,2.852738197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
464,삼성전자,전기전자,A005930,12,2021,Annual,426621000000.0,218163000000.0,40713415000,41384404000,149929000000.0,426621000000.0,121721000000.0,88117133000,13453351000,13687793000,1500000,304900000000.0,279605000000.0,166411000000.0,51633856000,22401726000,5376015000,39907450000,65105448000,-33047763000,-23991033000,71.47,4.31,39.92,6.03,59.52,13.74,18.47,51633856000.0,40.48,12.79227784,10.06326432,16.26639163,12.79227784,18.99831847,16.55034642,10.49183179,18.07294548,43.45178052,51.11975114,-0.278096673,-38.37659654,0.655394366,0.917038373,2.297097461,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
465,삼성전자,전기전자,A005930,12,2022,Annual,448425000000.0,218471000000.0,35721563000,52187866000,168045000000.0,448425000000.0,93674903000.0,78344852000,10644686000,5147315000,33846000,354750000000.0,302231000000.0,190042000000.0,43376630000,24919198000,6112951000,55654077000,62181346000,-31602804000,-19390049000,79.11,2.3,26.41,2.91,62.88,16.87,14.35,43376630000.0,37.12,5.110859522,0.141178843,12.08305264,5.110859522,-23.0412969,-11.09010322,16.34962283,8.092129969,-15.99188331,39.45786313,-4.491332277,-4.372335277,0.673983386,0.851954898,3.226381777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
466,삼성제약,의약품,A001360,12,2021,Annual,145456078.0,85389949.0,9630707,10611963,31459991.0,145456078.0,18185605.0,16697166,5325621,0,0,127270474.0,54901130.0,45619392.0,-18139831,650536,602760,-40276344,-7162788,18985310,-12211638,87.5,1.46,14.29,1.67,83.09,-32.33,-33.04,-18139831.26,16.91,-18.61502401,30.74154862,-65.88368102,-18.61502401,-67.98914142,-66.7323638,4.392604959,13.73953131,80.6011186,1.001492616,180.5377492,-387.1829694,0.377441292,0.431373659,3.018933382,0.0,-1.0,-2.0,-1.0,-2.0,0.0,2.0,0.0
467,삼성제약,의약품,A001360,12,2022,Annual,117914809.0,69571334.0,7009184,5033532,26643515.0,117914809.0,15324892.0,14233036,4727326,0,0,102589917.0,51832234.0,27213215.0,-13961177,327020,219075,-25093031,-1914280,12824188,-1004704,87.0,1.7,14.94,1.95,52.5,-21.83,-26.94,-13961176.99,47.5,-18.93442294,-18.52514867,-15.30984545,-18.93442294,-15.7306452,-14.75777386,-19.39220954,-5.589859444,-23.03579344,-37.69784318,-73.27465227,-32.45204845,0.439573574,0.505237118,3.382225075,0.0,0.0,1.0,0.0,0.0,-1.0,-2.0,-1.0
468,삼성중공업,운수장비,A010140,12,2021,Annual,12138595961.0,5593582858.0,113674373,1487633548,5613735223.0,12138595961.0,8041328855.0,7058249753,548359465,922449413,223710000,4097267106.0,6622001487.0,7387663491.0,-1311956174,50836669,0,-1452069566,845026469,99780759,-1369090964,33.75,18.72,196.26,55.46,111.56,-37.16,-19.81,-1311956174.0,-11.56,-6.063801802,-16.48829748,1.968498291,-6.063801802,-12.63165856,-6.313194016,10.19396708,-3.473835592,24.45701397,-2.721936,-446.4594958,-159.8289531,0.545532738,1.616199607,0.823495918,1.0,-1.0,0.0,0.0,-1.0,2.0,-1.0,0.0
469,삼성중공업,운수장비,A010140,12,2022,Annual,14491697985.0,8411943463.0,700822390,1573509692,5235398747.0,14491697985.0,10919760588.0,9216046809,624836473,1407408432,1017163000,3571937397.0,5944667452.0,6406887410.0,-854420951,60865197,0,-627411807,-1693020711,1102067054,946809744,24.65,22.69,305.71,92.04,107.78,-16.36,-14.37,-854420950.8,-7.78,19.38528996,50.38560573,-6.739478457,19.38528996,35.79547342,30.57127661,-12.821466,-10.22853946,-34.87427645,-56.79189058,-300.3512047,1004.488546,0.410211934,1.664269776,0.544395402,1.0,2.0,0.0,1.0,1.0,-1.0,0.0,0.0
470,삼성출판사,서비스업,A068290,12,2021,Annual,338722413.0,108574220.0,12314643,48699107,24847004.0,338722413.0,115319935.0,62500663,7441843,15000000,0,223402478.0,187479540.0,86232970.0,7997004,0,631876,5934977,44630629,-11655283,-35185593,65.95,16.68,51.62,25.29,46.0,2.99,4.27,7997004.01,54.0,15.84285044,14.86521556,-10.33237427,15.84285044,-2.879570971,2.76316871,28.64427466,12.19186776,-277.385835,-88.85871522,64.3896607,-252.2871259,0.553490211,0.839200808,1.625734007,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
471,삼성출판사,서비스업,A068290,12,2022,Annual,211487638.0,42688650.0,5288379,14398866,4401225.0,211487638.0,35896218.0,6848508,1179404,0,0,175591419.0,44923919.0,23207614.0,-1259377,0,761456,16441994,19738978,-87735,-15705170,83.03,0.07,20.44,0.09,51.66,8.24,-2.8,-1259376.55,48.34,-37.56314023,-60.68251745,-82.28669742,-37.56314023,-68.87249546,-89.04250344,-21.40131096,-76.0379618,-115.7481102,177.0355134,-55.77257493,-99.24725123,0.212418652,0.255843476,1.251494489,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
472,삼아알미늄,철강금속,A006110,12,2021,Annual,227237961.0,99114672.0,38182436,52423261,118882736.0,227237961.0,105209850.0,92624712,20255780,54954195,5333280,122028111.0,252965525.0,222436527.0,15447143,44875,138238,12153040,15829601,-7758747,-5650865,53.7,28.06,86.22,52.25,87.93,10.46,6.11,15447143.09,12.07,9.489776149,29.80864703,-2.397666662,9.489776149,8.298093599,17.09528605,10.53847246,28.40011194,109.2963321,246.0806277,39.15295995,-33.83538724,1.113218601,2.073010251,2.404390131,-2.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
473,삼아알미늄,철강금속,A006110,12,2022,Annual,288153290.0,129950354.0,47366104,74821150,147918705.0,288153290.0,150214355.0,125330581,16782532,82469045,17472770,137938935.0,312055883.0,273482516.0,22571052,0,0,17206656,-13031681,-24207784,34255803,47.87,34.93,108.9,72.98,87.64,13.24,7.23,22571051.71,12.36,26.80684545,31.11111743,24.42404169,26.80684545,42.77594256,35.31008982,13.03865468,23.35905574,46.11797146,41.58314298,-182.3247598,212.0063588,1.082950963,2.262275571,2.077403874,1.0,0.0,-1.0,0.0,-2.0,-1.0,-1.0,-1.0
474,삼양식품,음식료품,A003230,12,2021,Annual,753080321.0,278912195.0,53199948,44775562,421088382.0,753080321.0,357388871.0,182419095,68980597,49103507,79340000,395691450.0,642030314.0,471392424.0,65363414,0,15454507,56657566,58357507,-173074820,125202042,52.54,27.51,90.32,52.36,73.42,15.25,10.18,65363413.97,26.58,35.39145097,39.46196188,36.40972784,35.39145097,71.04126835,11.53496517,13.94165013,-0.998647799,-31.44026535,-16.64784665,-27.84949905,161.5135828,0.85253896,1.622552911,1.796447417,0.0,0.0,-2.0,-1.0,2.0,3.0,2.0,2.0
475,삼양식품,음식료품,A003230,12,2022,Annual,924929491.0,353904952.0,83610717,110337463,475328033.0,924929491.0,470165749.0,225328098,86461472,46771296,150501411,454763742.0,909036572.0,657814038.0,90375676,0,24244237,80271061,47787143,-99819050,37079297,49.17,30.35,103.39,61.73,72.36,18.88,9.94,90375676.14,27.64,22.81950082,26.88758625,12.88082344,22.81950082,31.55578899,23.52221022,14.92887754,41.58779612,38.26645591,41.67756695,-18.11311782,-42.32607031,0.982817156,1.998920512,1.933438524,0.0,0.0,2.0,1.0,0.0,0.0,-2.0,-1.0
476,삼양통상,기타제조업,A002170,12,2021,Annual,459013786.0,350096214.0,50901772,60460367,47442265.0,459013786.0,52591297.0,40844808,7548203,21645806,0,406422489.0,193958607.0,149891235.0,36387253,0,0,33139838,19559316,-22047785,4785480,88.54,4.74,12.94,5.35,77.28,8.48,18.76,36387252.62,22.72,8.742525861,10.36021244,3.612774828,8.742525861,13.03669802,22.25268169,8.210581913,-2.247006483,-36.9334558,-33.60036642,-51.88948244,-40.12274631,0.42255508,0.477233943,3.688036197,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.0,1.0
477,삼양통상,기타제조업,A002170,12,2022,Annual,457536776.0,344026136.0,51272777,63518476,49863102.0,457536776.0,40424121.0,30658721,4533047,16498502,0,417112655.0,178800834.0,154095088.0,16445206,0,0,15100586,5666860,8013424,-8742040,91.16,3.78,9.69,4.15,86.18,3.67,9.2,16445205.67,13.82,-0.321779006,-1.733831375,5.102701146,-0.321779006,-23.1353412,-24.93851116,2.630308679,-7.814952497,-54.80503571,-54.43373622,-71.02730995,-136.34571,0.390790082,0.428663173,4.423122373,1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0
478,삼양홀딩스,기타금융,A000070,12,2021,Annual,4460588689.0,1651027117.0,335445262,500525433,1616372063.0,4460588689.0,2035181761.0,1002762979,228084000,191385925,165587266,2425406928.0,3107313357.0,2378282507.0,351699775,31220000,14003000,274086323,241427670,-254406605,141048,54.37,29.16,83.91,53.62,76.54,11.97,11.32,351699775.0,23.46,14.56310783,11.86439324,10.84630829,14.56310783,17.11402127,47.02215735,12.50681827,25.73974294,106.4735414,91.31445501,-1.65403116,-17.04203357,0.696615082,1.281151349,1.526798941,-1.0,0.0,0.0,0.0,2.0,1.0,-1.0,0.0
479,삼양홀딩스,기타금융,A000070,12,2022,Annual,4547780622.0,1747899297.0,341064731,530619872,1615969942.0,4547780622.0,2024270110.0,754976733,180005000,276813920,237716311,2523510512.0,3316777826.0,2773465999.0,132324277,25624000,13457000,105849359,95653804,-123729616,85468446,55.49,30.49,80.22,54.95,83.62,4.28,3.99,132324276.9,16.38,1.954718067,5.867388791,-0.024877997,1.954718067,-0.536151179,-24.71035042,4.044829874,6.741015306,-62.37578571,-61.38101389,-60.37993325,-51.36540736,0.729317903,1.314350707,1.638505558,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0
480,삼영,화학,A003720,12,2021,Annual,117674616.0,51301966.0,29551219,15259337,62627849.0,117674616.0,67128160.0,56903374,13819200,35444963,10876,50546455.0,133269776.0,115305525.0,2591808,3359436,71428,3631754,7116253,-7978287,3553423,42.95,31.42,132.8,73.14,86.52,7.54,1.94,2591808.23,13.48,7.969836831,11.65106952,4.098238936,7.969836831,6.149771265,12.34780169,10.48570408,13.26899029,96.78903367,215.5692535,-33.96990356,7.803865098,1.132527817,2.636580073,1.985303575,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0
481,삼영,화학,A003720,12,2022,Annual,135833316.0,54997552.0,21727963,19319336,77229032.0,135833316.0,83735128.0,69544846,12972980,44088331,6652242,52098188.0,135256436.0,116725576.0,2764345,3491895,89320,1086767,11561149,-20757861,15869065,38.35,39.5,160.73,102.99,86.3,2.12,2.04,2764345.47,13.7,15.43128044,7.203595277,23.31420164,15.43128044,24.73919738,22.21568092,3.069914596,1.49070559,6.657013174,-70.07597431,62.46118568,160.179422,0.99575303,2.596183115,1.615289058,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
482,삼영무역,유통업,A002810,12,2021,Annual,578816472.0,336617200.0,100327562,45598169,65436359.0,578816472.0,114637440.0,86059949,54873598,10444201,9311151,464179033.0,467033282.0,416121182.0,23951913,0,0,44918344,8844,19127743,-18492018,80.19,3.94,24.7,4.91,89.1,10.15,5.13,23951912.87,10.9,8.54880945,8.394927901,-2.523316308,8.54880945,2.401194598,4.324975911,10.18244454,19.00882256,7.155184597,29.57998699,-99.95194986,41.21400196,0.80687628,1.006149026,4.074003066,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
483,삼영무역,유통업,A002810,12,2022,Annual,624208063.0,367906366.0,103193641,39827150,62785855.0,624208063.0,112174818.0,98086686,58427843,12602170,2315300,512033245.0,492512781.0,442710058.0,19352103,0,4928,57700063,28589902,-35124334,-11012413,82.03,3.54,21.91,4.31,89.89,11.82,3.93,19352102.54,10.11,7.842138777,9.29517743,-4.050506539,7.842138777,-2.148183002,13.97483631,10.3094299,5.455606695,-19.20435332,28.45545464,323168.9055,-283.6303112,0.789020216,0.961876569,4.390582394,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
484,삼영전자,전기전자,A005680,12,2021,Annual,543640907.0,372337064.0,43149277,47820662,143139600.0,543640907.0,31882386.0,29302440,14681269,201000,0,511758521.0,238877795.0,202267693.0,15712130,1288633,0,17029949,18766135,-12348570,-5593946,94.14,0.04,6.23,0.04,84.67,3.4,6.58,15712130.45,15.33,5.79272485,9.01034108,-2.611644047,5.79272485,38.74383647,43.90546051,4.250246089,19.10063383,69.86110359,49.06943803,-8.373590691,-38.69436645,0.439403643,0.466778344,7.492469196,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,1.0,-1.0
485,삼영전자,전기전자,A005680,12,2022,Annual,543607710.0,374038956.0,42613219,52108834,137452180.0,543607710.0,20693875.0,16409171,5278916,0,0,522913834.0,227806510.0,191523227.0,16282037,1104465,0,18761577,6214519,5312409,-6214151,96.19,0.0,3.96,0.0,84.07,3.63,7.15,16282037.4,15.93,-0.006106421,0.457083692,-3.973337916,-0.006106421,-35.09307929,-44.00066684,2.179800148,-4.634706629,3.627178492,10.1681338,-66.88439575,-143.0204388,0.419064163,0.435648275,11.00840273,0.0,1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-1.0
486,삼익THK,기계,A004380,12,2021,Annual,378200330.0,154051792.0,58545608,68652058,212486022.0,378200330.0,180808728.0,117106847,42964905,53000000,59953600,197391602.0,310484620.0,266953521.0,14809996,171759,1047966,11812259,46661788,-11313721,-37377393,52.19,31.58,91.6,60.52,85.98,6.1,4.77,14809995.79,14.02,-2.428886535,-5.444699118,0.102106626,-2.428886535,-8.5158805,-0.927069599,3.903665182,17.67179732,158.1633685,164.9498464,42.73979673,-34.24831399,0.8209528,1.572937333,1.717199294,-1.0,-1.0,-2.0,-2.0,0.0,0.0,0.0,0.0
487,삼익THK,기계,A004380,12,2022,Annual,444027584.0,203694823.0,81285578,98822361,227393888.0,444027584.0,233318683.0,188140073,46893434,94000000,43000000,210708900.0,339133931.0,284526001.0,20638429,363195,1209541,16648775,-13043195,-24575754,34170241,47.45,36.79,110.73,77.53,83.9,8.16,6.09,20638429.21,16.1,17.40539306,32.22489681,7.015927852,17.40539306,29.04171473,60.65676587,6.746638593,9.227288295,39.35472366,40.94488616,-127.9526258,117.2207888,0.76376771,1.609490302,1.453522395,0.0,0.0,1.0,0.0,-1.0,-1.0,-2.0,-2.0
488,삼익악기,기타제조업,A002450,12,2021,Annual,585304800.0,273861932.0,42952848,95114927,219139847.0,585304800.0,331393678.0,207632311,32428351,136352980,95346862,253911121.0,295428268.0,213371803.0,33347126,0,1627417,23763505,15740941,103263873,-95190388,43.38,40.88,130.52,94.24,72.22,9.97,11.29,33347125.74,27.78,-5.955784954,32.94435499,-2.141572494,-5.955784954,-17.04263695,-11.79826023,13.9139852,19.19268361,65.24335035,138.5565941,-58.64006739,5684.851104,0.504742602,1.16351055,0.891472251,1.0,-1.0,-3.0,-1.0,0.0,0.0,1.0,0.0
489,삼익악기,기타제조업,A002450,12,2022,Annual,521558833.0,210295390.0,37985932,81638782,210173825.0,521558833.0,260906133.0,134468493,37973052,77348209,99824244,260652700.0,325699587.0,258602638.0,11556311,0,1498177,15067692,23345962,20680688,-64854705,49.98,35.2,100.1,70.44,79.4,5.86,3.55,11556311.06,20.6,-10.89107197,-23.21116394,-4.091461285,-10.89107197,-21.2700331,-35.23720256,2.655094024,10.24658852,-65.34540638,-36.59314146,48.3136364,-79.97296886,0.624473341,1.249553858,1.248340096,0.0,0.0,1.0,1.0,1.0,-1.0,-3.0,-1.0
490,삼일제약,의약품,A000520,12,2021,Annual,226404983.0,76710526.0,31012408,24176998,97727448.0,226404983.0,160658491.0,121674245,8541358,50132790,3440000,65746493.0,134246778.0,85258535.0,399741,2971491,3692580,-5346663,1416861,-45307615,31873942,29.04,55.44,244.36,190.91,63.51,-8.27,0.3,399740.77,36.49,18.12787642,5.773555689,52.26596462,18.12787642,25.40695078,23.29723861,3.454354425,9.144616405,-93.88625471,-498.8368329,-81.77607923,887.3241693,0.59294975,2.041885002,0.835603379,0.0,-2.0,-2.0,-2.0,0.0,-1.0,1.0,0.0
491,삼일제약,의약품,A000520,12,2022,Annual,356700497.0,74781467.0,34180597,24741984,226756749.0,356700497.0,230880901.0,132592029,13660103,36077142,66560794,125819596.0,179676108.0,112190589.0,4016582,2907131,7165969,-28287,4153917,-35935846,29706219,35.27,44.65,183.5,126.58,62.44,-0.03,2.24,4016581.83,37.56,57.54975543,-2.514725293,132.0297456,57.54975543,43.70911837,8.972962191,91.37080969,33.84016412,904.7961055,-99.47094103,193.1774535,-20.68475465,0.503717011,1.428045501,0.778219884,0.0,1.0,0.0,1.0,0.0,-2.0,-2.0,-2.0
492,삼정펄프,종이목재,A009770,12,2021,Annual,239413229.0,138564899.0,17045189,22305714,34195001.0,239413229.0,23293618.0,20899896,9376391,170998,0,216119611.0,138137181.0,127511688.0,1344598,0,46914,7614075,1718650,1262868,-2587193,90.27,0.48,10.78,0.53,92.31,3.57,0.97,1344597.89,7.69,2.849343321,2.941907499,-6.295095056,2.849343321,6.817811105,26.50045876,2.439150623,-5.599520982,-90.08396708,-71.64899568,-87.54126302,-189.5527849,0.576982239,0.639170043,5.930258709,-1.0,1.0,-2.0,-1.0,0.0,-2.0,1.0,0.0
493,삼정펄프,종이목재,A009770,12,2022,Annual,232663819.0,135234131.0,17570159,27111594,33930547.0,232663819.0,19657538.0,19018632,9965668,33214,0,213006280.0,174464092.0,158585963.0,4665535,0,26098,-957080,2215876,-3964680,-2467680,91.55,0.36,9.23,0.39,90.9,-0.45,2.67,4665535.4,9.1,-2.81914664,-2.403760277,-0.773370353,-2.81914664,-15.60976917,-9.001307949,-1.440559228,26.29770691,246.9836338,-112.5698788,28.931196,-413.9425498,0.749854845,0.819056095,8.875175111,1.0,0.0,0.0,0.0,-1.0,1.0,-2.0,-1.0
494,삼진제약,의약품,A005500,12,2021,Annual,332495965.0,139871864.0,56670961,69709188,168402560.0,332495965.0,98327947.0,49514224,12236230,10000000,39833200,234168018.0,250070355.0,132238372.0,33911426,2581928,11689778,28404156,23967390,-71555300,36619150,70.43,16.39,41.99,23.28,52.88,12.69,13.56,33911426.19,47.12,23.58905767,-4.758339201,66.72194115,23.58905767,76.92120731,45.9078018,9.703053195,6.338304185,5.177773047,1.882571834,0.447978877,122.3697464,0.75210042,1.067909944,2.543227664,0.0,-2.0,-3.0,-2.0,0.0,-1.0,1.0,0.0
495,삼진제약,의약품,A005500,12,2022,Annual,406556944.0,134268343.0,59779834,68594579,197394605.0,406556944.0,130692791.0,81652161,13180483,36000000,42499920,275864153.0,274031808.0,156297385.0,23184322,3657764,14704583,21900919,17293228,-70057357,47164864,67.85,21.53,47.38,31.72,57.04,8.59,8.46,23184322.38,42.96,22.27424895,-4.006181686,17.21591703,22.27424895,32.91520365,64.90647415,17.80607589,9.581884666,-31.63271282,-22.89537137,-27.84684523,-2.093406079,0.674030568,0.9933578,2.096762996,0.0,0.0,3.0,1.0,0.0,-2.0,-3.0,-2.0
496,삼천리,전기가스업,A004690,12,2021,Annual,4245308851.0,1551689314.0,579684058,16127678,2213794425.0,4245308851.0,2785181548.0,913522301,687499663,31972686,273817432,1460127303.0,3769310896.0,3385659380.0,71755859,177218,6008744,71110072,340891943,-396642337,-40786409,34.39,30.53,190.75,88.76,89.82,4.99,1.9,71755858.95,10.18,9.983586829,23.77961422,1.221890893,9.983586829,12.79959679,25.05023546,4.984237042,17.49604679,-24.11938778,160.9343797,239.9721077,923.1461911,0.88787672,2.581494701,1.353344775,-1.0,-1.0,-2.0,-2.0,-1.0,0.0,0.0,0.0
497,삼천리,전기가스업,A004690,12,2022,Annual,5021952466.0,2273164967.0,979379144,65870667,2265149998.0,5021952466.0,3482673623.0,2012282140,1281870677,82564405,254622428,1539278843.0,5789104872.0,5361238809.0,91236420,280822,8972907,66728901,368129322,-358100616,31951473,30.65,27.11,226.25,88.43,92.61,4.45,1.58,91236419.55,7.39,18.2941605,46.49614111,2.319798642,18.2941605,25.04296625,120.2772869,5.42086569,53.58523167,27.14839077,-6.161111748,7.990033076,-9.716996247,1.15275979,3.760920186,1.662258798,1.0,-1.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0
