,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,환경_등급,사회_등급,지배구조_등급,통합_등급
1678,페이퍼코리아,종이목재,A001020,12,2022,Annual,501830145.0,249090739.0,38764537,121345192,238534666.0,501830145.0,440215220.0,410999661,23079753,37289078,12234902,61614925.0,409957041.0,350686969.0,25843739,423891,821070,-1828714,13433238,-7151055,-2674933,12.28,74.06,714.46,603.15,85.54,-3.42,6.3,25843738.57,14.46,0.937812842,3.316311445,-0.376475835,0.937812842,-2.561235247,110.026264,35.77219181,-5.818208542,-17.84996985,-119.7777901,-63.99626595,-236.6422569,0.816923904,6.653534691,0.931265032,2.0,1.0,1.0,1.0
1679,페이퍼코리아,종이목재,A001020,12,2023,Annual,491668368.0,234120860.0,38482694,107179630,235697300.0,491668368.0,196513777.0,113378422,14146670,47113779,68492696,295154591.0,362071696.0,299229803.0,31156677,427028,794453,15232336,56390698,-8486993,-11277587,60.03,29.48,66.58,49.11,82.64,8.54,8.61,31156677.38,17.36,-2.024943519,-6.009809542,-1.189498385,-2.024943519,-55.35961319,-72.41398649,379.0309994,-11.68057631,20.55793088,-932.9534307,319.7848501,18.68169102,0.736414461,1.226718835,1.842474871,2.0,2.0,1.0,1.0
1680,평화산업,운수장비,A090080,12,2020,Annual,203154750.0,115234308.0,56628888,33587554,82664241.0,203154750.0,177600642.0,147494596,55299052,0,3150000,25554107.0,338581043.0,322148805.0,-7210669,0,0,-7790030,19583314,-15215538,-4460402,12.58,41.9,695.0,333.09,95.15,-26.39,-2.13,-7210668.65,4.85,4.632780901,10.86266817,12.69651418,4.632780901,10.52638949,7.716032491,-23.65884471,-4.157198841,212.3977924,8.044139536,-175.7413536,59.64496383,1.666616424,13.24957444,1.9064179,3.0,3.0,3.0,3.0
1681,평화산업,운수장비,A090080,12,2021,Annual,220115438.0,122936942.0,62336773,37321756,86279371.0,220115438.0,194125632.0,140985746,55486685,58004223,10194100,25989806.0,424123466.0,395270108.0,5916278,0,0,205128,9390966,-16944106,8154243,11.81,43.49,746.93,368.31,93.2,0.8,1.39,5916278.19,6.8,8.348654412,6.684323561,4.373269453,8.348654412,9.304577852,-4.412941339,1.705005775,25.26497711,-182.0489472,-102.6332119,-52.04608372,11.36054473,1.926822897,16.31883924,2.184788591,4.0,2.0,4.0,3.0
1682,평화산업,운수장비,A090080,12,2022,Annual,236600606.0,140723346.0,70988327,39347333,93804315.0,236600606.0,195168304.0,143913923,66955295,30504633,19793327,41432302.0,519932247.0,491641255.0,5734166,0,0,6083365,19207600,-11013118,-8566526,17.51,37.33,471.05,213.18,94.56,18.05,1.1,5734166.11,5.44,7.489328395,14.46790827,8.721602757,7.489328395,0.537111967,2.076931238,59.41751162,22.5898326,-3.0781515,2865.643403,104.5327392,-35.00325128,2.197510208,12.54895871,2.664019907,1.0,2.0,3.0,2.0
1683,평화산업,운수장비,A090080,12,2023,Annual,252411569.0,159904879.0,87505198,34900265,89337749.0,252411569.0,209045458.0,179990844,92788433,32946259,9494540,43366111.0,564038964.0,529262300.0,9937617,0,0,3632457,29299497,-15987042,-11908433,17.18,30.4,482.05,176.93,93.83,8.57,1.76,9937617.0,6.17,6.68255389,13.63066865,-4.761578399,6.68255389,7.110352304,25.06840217,4.667394537,8.483166269,73.30535949,-40.28868891,52.541166,45.16363123,2.234600285,13.00644561,2.698164167,1.0,2.0,2.0,1.0
1684,평화홀딩스,운수장비,A010770,12,2020,Annual,522333834.0,274082311.0,112789760,75093790,160937854.0,522333834.0,403126368.0,358769770,113819966,193064513,8436988,119207466.0,521111233.0,475175751.0,-3058288,1662750,0,-8444008,24508152,-28295983,-6241099,22.82,44.69,338.17,195.8,91.19,-6.94,-0.59,-3058288.42,8.81,3.861858923,33.92368466,-2.829663412,3.861858923,6.403154201,2.961179719,-3.899934173,-10.32020339,-14.32426194,-61.20606749,-676.647475,14.57457866,0.997659349,4.371464729,1.292674641,2.0,3.0,4.0,3.0
1685,평화홀딩스,운수장비,A010770,12,2021,Annual,518123304.0,264615519.0,92645010,83494707,159636473.0,518123304.0,417006666.0,346653597,89568151,211757914,14969946,101116638.0,627732855.0,566348125.0,7598932,571277,0,-15682645,16883746,-39698366,22090158,19.52,50.33,412.4,257.91,90.22,-14.24,1.21,7598932.27,9.78,-0.806099419,-3.453995979,-0.808623309,-0.806099419,3.443163013,-3.377144345,-15.1759186,20.4604344,-348.4701245,85.72513195,-31.10967322,40.29682588,1.211551092,6.208007578,1.505330505,4.0,2.0,4.0,3.0
1686,평화홀딩스,운수장비,A010770,12,2022,Annual,558370415.0,288646083.0,118181835,79238172,175524458.0,558370415.0,435879831.0,366545852,119124236,183388043,24050613,122490584.0,740231005.0,676928071.0,3604506,1324397,0,-11489513,25510481,-20274418,-7646804,21.94,44.77,355.85,204.08,91.45,-10.28,0.49,3604505.75,8.55,7.767863497,9.081313179,9.952603375,7.767863497,4.5258665,5.738366823,21.13791204,17.92134171,-52.5656237,-26.73740303,51.09491105,-48.92883501,1.325698828,6.043166591,1.6982456,1.0,1.0,4.0,2.0
1687,평화홀딩스,운수장비,A010770,12,2023,Annual,560931482.0,309404017.0,136753161,67266965,156879478.0,560931482.0,432409688.0,394726635,131281688,182778582,13391326,128521794.0,797052503.0,720317685.0,16770675,540440,0,10947215,37978123,-18249110,-17937396,22.91,41.62,336.45,181.63,90.37,8.72,2.1,16770674.62,9.63,0.458668105,7.191483004,-10.62243987,0.458668105,-0.796123783,7.688201311,4.923815205,7.676184545,365.2697207,-195.280061,48.87262612,-9.989475407,1.420944498,6.201691388,1.843280863,1.0,2.0,4.0,2.0
1688,포스코스틸리온,철강금속,A058430,12,2020,Annual,485428807.0,305387386.0,137783444,97229278,154834791.0,485428807.0,258126928.0,230254515,98399208,111924000,0,227301880.0,907319458.0,847463139.0,16923040,570216,190077,7123646,99466153,-25276771,-30607201,46.82,23.55,113.56,50.3,93.4,3.18,1.87,16923040.44,6.6,-3.575156462,-0.76776558,-6.927859259,-3.575156462,-8.577327423,-8.580354958,2.813116385,-1.028136675,69.61452602,176.3388787,-963.4460512,144.6079082,1.869109218,3.991693593,3.515012808,4.0,6.0,4.0,5.0
1689,포스코스틸리온,철강금속,A058430,12,2021,Annual,586432923.0,432270694.0,184772195,162456859,136751797.0,586432923.0,264010907.0,261448562,128819404,98669298,0,322422016.0,1347273539.0,1160988482.0,143278890,497316,279449,98669623,40796418,3843804,-19898645,54.98,17.15,81.88,31.19,86.17,35.9,10.63,143278889.8,13.83,20.80719449,41.54831333,-11.67889586,20.80719449,2.279490577,13.54763749,41.84749198,48.48943524,746.6498336,1285.100032,-58.98462264,-115.2068633,2.297404334,4.1786028,5.103098028,5.0,6.0,5.0,5.0
1690,포스코스틸리온,철강금속,A058430,12,2022,Annual,554542143.0,400134840.0,183842412,132588237,131470913.0,554542143.0,211361071.0,208843890,96509736,90146985,0,343181072.0,1202120739.0,1124625453.0,38220209,1338456,419252,22929665,23334903,-7285801,-16402670,61.89,16.47,61.59,26.61,93.55,6.89,3.18,38220208.86,6.45,-5.438095091,-7.434196777,-3.861656019,-5.438095091,-19.94229579,-20.12046714,6.438473482,-10.77381807,-73.3246056,-76.76117096,-42.80158861,-289.5466314,2.167771655,3.502875995,5.687521989,4.0,6.0,4.0,5.0
1691,포스코스틸리온,철강금속,A058430,12,2023,Annual,552186389.0,387938311.0,171134084,133797885,132829631.0,552186389.0,192037002.0,188619375,115494155,45411128,0,360149388.0,1158539580.0,1075563119.0,30632299,329701,457513,25201799,65007132,-13952539,-50866545,65.22,8.44,53.32,12.95,92.84,7.17,2.64,30632298.77,7.16,-0.424810635,-3.048104734,1.033474226,-0.424810635,-9.142681246,-9.684034807,4.944420711,-3.625356221,-19.85313581,9.909146078,178.5832536,91.50315799,2.098095142,3.216830623,6.03289766,5.0,6.0,4.0,5.0
1692,포스코인터내셔널,유통업,A047050,12,2020,Annual,8328038736.0,4764575099.0,2593993121,929405905,1325419228.0,8328038736.0,5167165003.0,3397363219,1407950704,540313935,379347256,3160873733.0,21472386358.0,20547321165.0,474478289,495000,1005000,229524209,1118609455,-109536756,-556968709,37.95,35.61,163.47,93.82,95.69,7.39,2.21,474478289.0,4.31,-7.047071107,-5.320519042,-3.985366058,-7.047071107,-12.58914992,-4.601664943,3.701136659,-12.07976025,-21.61500433,13.40238103,-30.47656873,-2.602787734,2.578324506,6.793180675,4.155544935,5.0,6.0,6.0,6.0
1693,포스코인터내셔널,유통업,A047050,12,2021,Annual,10770734147.0,7155183542.0,4046656049,1904178951,1353149166.0,10770734147.0,7258594219.0,5669339170,2512974277,1543586381,246111217,3512139928.0,33948864785.0,32814145555.0,585385807,737000,1576000,356487962,-509688025,-352220905,693211953,32.61,36.01,206.67,110.42,96.66,10.68,1.72,585385807.0,3.34,29.33098042,50.17464083,2.092163552,29.33098042,40.47537121,66.874685,11.11294612,58.10475938,23.37462442,55.31606167,-145.5644303,221.5549902,3.151954576,9.666148126,4.67705781,5.0,6.0,6.0,6.0
1694,포스코인터내셔널,유통업,A047050,12,2022,Annual,12516336931.0,7319472229.0,3480039393,1758238610,1560751963.0,12516336931.0,8118209853.0,5487439570,2070930164,1875411619,792556467,4398127078.0,37989588330.0,36421950442.0,902507009,955000,1733000,604912380,1233286799,-1465682055,978784950,35.14,38.85,184.58,110.55,95.87,15.29,2.38,902507009.0,4.13,16.20690623,2.296079283,15.34219598,16.20690623,11.84272888,-3.208479764,25.22641945,11.90238192,54.17302541,69.68662184,-341.9689572,316.1257989,3.035200198,8.637674095,4.679552391,4.0,6.0,5.0,5.0
1695,포스코인터내셔널,유통업,A047050,12,2023,Annual,16617748008.0,8077259886.0,4112824425,1958796641,3704942807.0,16617748008.0,9992986028.0,6275479255,2423121062,1584821324,1214915427,6624761980.0,33132821374.0,31293287571.0,1163112035,3974000,4331000,680419303,1076435727,-27127858,-1225373331,39.87,37.36,150.84,93.71,94.45,12.35,3.51,1163112035.0,5.55,32.76846173,10.35303685,137.3819092,32.76846173,23.09346776,14.36079022,50.62688873,-12.78446851,28.8756789,12.48229091,-12.71813435,-98.14913078,1.993821387,5.001360271,3.315607695,5.0,6.0,5.0,5.0
1696,풀무원,음식료품,A017810,12,2020,Annual,1693573176.0,630382848.0,199761673,123111436,907713832.0,1693573176.0,1180634649.0,776833225,154188159,286668208,76301551,512938527.0,2311199992.0,1699705812.0,45970066,29244502,46944464,11833778,103960982,-270803619,145542914,30.29,47.27,230.17,156.09,73.54,2.42,1.99,45970065.88,26.46,14.07940543,34.7443111,7.141826893,14.07940543,15.58367562,25.05653262,10.76146752,-2.949932836,50.37313058,-257.0419452,21.71938077,300.2945037,1.364688591,4.505803075,1.957591194,5.0,6.0,6.0,6.0
1697,풀무원,음식료품,A017810,12,2021,Annual,1969372521.0,710996091.0,220979293,141497736,1085063949.0,1969372521.0,1379581563.0,803841735,185250100,320391365,205057376,589790959.0,2518896106.0,1862661385.0,38513883,28289087,51898185,304156,118483164,-213853046,117137511,29.95,47.4,233.91,158.26,73.95,0.06,1.53,38513883.0,26.05,16.28505629,12.78798166,19.5381089,16.28505629,16.85084494,3.47674496,14.98277629,8.986505483,-16.21964824,-97.42976419,13.96887729,-21.0302112,1.27903486,4.270828617,1.825840656,5.0,6.0,6.0,6.0
1698,풀무원,음식료품,A017810,12,2022,Annual,2049217755.0,752345560.0,244983964,168726331,1086405218.0,2049217755.0,1502570985.0,892669611,206976087,361521023,160381813,546646770.0,2838303860.0,2137885216.0,26331501,27629783,56970133,-36967492,92255501,-141329838,63738599,26.68,50.91,274.87,190.86,75.32,-6.51,0.93,26331500.76,24.68,4.054348944,5.815709752,0.123611977,4.054348944,8.914980114,11.05041853,-7.31516622,12.68046559,-31.63114454,-12254.12223,-22.13619397,-33.91263737,1.385066986,5.192208233,1.888964906,4.0,6.0,5.0,5.0
1699,풀무원,음식료품,A017810,12,2023,Annual,2156789583.0,730136231.0,269500402,164852881,1196676982.0,2156789583.0,1650244942.0,977800752,203168949,433389721,190662677,506544641.0,2993468191.0,2234426797.0,61981275,29646056,58400158,13357628,193580430,-147726610,-51036612,23.49,55.1,325.78,234.6,74.64,2.54,2.07,61981274.55,25.36,5.249409329,-2.952011706,10.15015044,5.249409329,9.828085227,9.536690837,-7.336022309,5.46679773,135.3883092,-136.1334439,109.830772,4.526129861,1.387927786,5.909584168,1.813953865,5.0,6.0,5.0,5.0
1700,풍산,철강금속,A103140,12,2020,Annual,2552025017.0,1302006261.0,387720941,790349169,1075173579.0,2552025017.0,1105623742.0,747273689,94241729,328616230,84352280,1446401275.0,2593636026.0,2322565321.0,121208787,12664000,2769000,71907051,114510883,-53774429,-46369609,56.68,29.53,76.44,52.11,89.55,5.08,4.67,121208786.5,10.45,-0.409085534,4.564123248,-5.369255344,-0.409085534,-6.199220225,-2.105399364,4.522785992,5.806313777,194.6060808,307.9700973,-43.21687936,-5.254469376,1.016305094,1.79316492,2.345857752,4.0,5.0,4.0,4.0
1701,풍산,철강금속,A103140,12,2021,Annual,3148260459.0,1859455078.0,499260134,1183455318,1099321733.0,3148260459.0,1462625455.0,1108833495,127209906,517943297,74856763,1685635004.0,3509498279.0,3009895071.0,314125036,10963000,3890000,243387044,-19475546,-114194322,172054172,53.54,29.92,86.77,55.89,85.76,15.54,8.95,314125035.7,14.24,23.36322873,42.81460341,2.245977252,23.36322873,32.28962073,48.38385338,16.53992797,35.31190359,159.1602835,238.4745176,-117.0075939,112.3580373,1.114742038,2.082003679,2.399451115,3.0,5.0,5.0,4.0
1702,풍산,철강금속,A103140,12,2022,Annual,3395297192.0,2013246003.0,578026203,1204278374,1137930108.0,3395297192.0,1553056946.0,1117973551,98879494,539460511,79279408,1842240246.0,4372982501.0,3911020312.0,231619553,13223000,7327000,175261943,136558056,-141482088,30233929,54.26,29.57,84.3,54.5,89.44,9.94,5.3,231619553.4,10.56,7.846769231,8.270752374,3.512017805,7.846769231,6.182819442,0.824294724,9.290578425,24.60420702,-26.26517264,-27.99043855,-801.177035,23.89590439,1.287952793,2.373730848,2.815725793,2.0,4.0,4.0,3.0
1703,풍산,철강금속,A103140,12,2023,Annual,3660628679.0,2239437467.0,517022765,1227253339,1183360522.0,3660628679.0,1694674159.0,1352196008,182754513,327936452,77648724,1965954520.0,4125263947.0,3684408051.0,228636481,11281000,6586000,156440327,696183745,-136766943,-306442965,53.71,19.2,86.2,35.74,89.31,8.22,5.54,228636480.7,10.69,7.81467636,11.2351627,3.992372966,7.81467636,9.118610452,20.95062596,6.715425649,-5.664750635,-1.2879189,-10.73913462,409.8078908,-3.332679823,1.126927724,2.098351668,2.434251992,4.0,4.0,4.0,4.0
1704,풍산홀딩스,기타금융,A005810,12,2020,Annual,975300450.0,234121324.0,41247204,81843476,175561329.0,975300450.0,247429909.0,198145464,14232677,111012372,6042920,727870541.0,265940730.0,225162593.0,9409006,0,986000,13088889,-9505579,-37623277,32925037,74.63,12.35,33.99,16.55,84.67,1.81,3.54,9409005.84,15.33,3.906779206,-3.137355934,12.82188455,3.906779206,14.38853734,17.94453242,0.76791903,0.577116826,-12.80408502,-45.85767583,-42.59475471,-304.3329531,0.272675697,0.365368173,1.074812383,3.0,4.0,3.0,3.0
1705,풍산홀딩스,기타금융,A005810,12,2021,Annual,1051956004.0,196431481.0,49297322,96888375,197596907.0,1051956004.0,155681920.0,86482434,13168484,46299862,10034880,896274083.0,487784678.0,361538872.0,96828239,0,822000,173751309,-12568612,90914266,-60943825,85.2,5.76,17.37,6.76,74.12,21.4,19.85,96828238.69,25.88,7.85968611,-16.09842382,12.55149874,7.85968611,-37.08039556,-56.35406824,23.13646899,83.41856774,929.1016819,1227.471789,32.22352894,-341.6436665,0.463693041,0.544236063,3.133213401,1.0,5.0,4.0,3.0
1706,풍산홀딩스,기타금융,A005810,12,2022,Annual,1142781392.0,213323193.0,58203251,110141977,194803040.0,1142781392.0,178221822.0,103482895,18608993,57968823,4331840,964559570.0,387671435.0,279405729.0,80160432,0,1949000,73235786,3474290,-5806927,-1236334,84.4,5.78,18.48,6.84,72.07,7.87,20.68,80160431.99,27.93,8.633953098,8.599289642,-1.413922436,8.633953098,14.47817576,19.65770413,7.618817535,-20.52406472,-17.21378719,-57.85022489,-127.6425909,-106.3872561,0.339234991,0.401915493,2.175218672,2.0,4.0,4.0,3.0
1707,풍산홀딩스,기타금융,A005810,12,2023,Annual,1194251205.0,202981668.0,59246356,99036097,206417541.0,1194251205.0,170346888.0,110873765,20180359,62261915,3229560,1023904316.0,406728731.0,310378346.0,67837648,0,1787000,83387284,32657389,-25914620,-4778045,85.74,5.7,16.64,6.65,76.31,8.39,16.68,67837648.33,23.69,4.503907165,-4.847820274,5.962176463,4.503907165,-4.418613788,7.142117545,6.152522648,4.915837041,-15.37265168,13.86139011,839.9730305,346.2708073,0.340572176,0.397233144,2.387649905,4.0,4.0,4.0,4.0
1708,플레이그램,유통업,A009810,12,2020,Annual,69040671.0,40024359.0,6892555,174341,157934.0,69040671.0,6899406.0,5701100,4578295,152887,0,62141265.0,34087130.0,31557782.0,-2345135,0,8300,3639878,-1423907,-4801531,14551180,90.01,1.25,11.1,1.39,92.58,7.03,-6.88,-2345134.89,7.42,61.65715282,50.22997659,-4.787339864,61.65715282,407.5387767,591.0491253,50.28590865,288.4613062,71.87855006,-211.10386,-20363.36986,-170.3048618,0.493725358,0.548542583,4.940589088,1.0,2.0,2.0,2.0
1709,플레이그램,유통업,A009810,12,2021,Annual,129521138.0,113885964.0,10352395,259437,639478.0,129521138.0,77794238.0,76754796,4993260,0,0,51726900.0,40831807.0,37818829.0,-1511144,0,20000,-18015509,-4460291,-16716865,42608580,39.94,21.79,150.39,54.57,92.62,-31.64,-3.7,-1511144.38,7.38,87.60121552,184.5416313,304.9020477,87.60121552,1027.549792,1246.315553,-16.75917766,19.78657927,-35.56260087,-594.9481549,213.2431402,248.1569733,0.315252071,0.789372783,0.524869297,1.0,2.0,2.0,2.0
1710,플레이그램,유통업,A009810,12,2022,Annual,303643330.0,175577572.0,35896266,27261342,2099457.0,303643330.0,120092720.0,110026449,19304764,12767882,0,183550610.0,131301687.0,106592446.0,-6864423,829495,287994,-3943930,-10546352,-17048267,27730821,60.45,21.03,65.43,34.79,81.18,-3.35,-5.23,-6864422.82,18.82,134.4353475,54.16963235,228.3079324,134.4353475,54.37225569,43.34797919,254.8455639,221.5671719,354.2534001,-78.10814005,136.4498639,1.982441086,0.432420785,0.715343234,1.093335941,1.0,1.0,1.0,1.0
1711,플레이그램,유통업,A009810,12,2023,Annual,273648832.0,169316639.0,39341867,25137774,1473338.0,273648832.0,99973853.0,91120147,28897150,20200000,0,173674979.0,214420294.0,167267173.0,-2591618,1713868,812154,-43211170,26537739,8341023,-12576616,63.47,12.74,57.56,20.07,78.01,-24.19,-1.21,-2591617.56,21.99,-9.878200848,-3.56590704,-29.82290183,-9.878200848,-16.75277819,-17.1834156,-5.380331343,63.30353318,-62.24565415,995.6373465,-351.6295587,-148.925929,0.783560056,1.234606708,2.144763731,1.0,1.0,1.0,1.0
1712,하이스틸,철강금속,A071090,12,2020,Annual,239658335.0,86466302.0,27035343,28215237,145815152.0,239658335.0,113613390.0,84869119,11259833,41000000,12174400,126044944.0,161686463.0,150533219.0,290643,0,0,-1259003,2826514,-7882299,4408944,52.59,32.78,90.14,62.32,93.1,-0.99,0.18,290643.34,6.9,2.277161819,3.880750515,1.339437494,2.277161819,6.518731211,43.45412069,-1.266634224,-24.53437463,-73.78848289,-4092.019151,-216.5608833,471.0006838,0.674654036,1.282768335,1.423128585,3.0,2.0,3.0,3.0
1713,하이스틸,철강금속,A071090,12,2021,Annual,259714572.0,92573565.0,11398422,58768837,155675223.0,259714572.0,121886838.0,68774868,8458062,45000000,13082600,137827734.0,226150662.0,196166561.0,14638315,0,0,11512025,578763,-6788107,6158097,53.07,32.91,88.43,62.01,86.74,8.73,6.47,14638314.81,13.26,8.368679103,7.063171269,6.762034579,8.368679103,7.282106449,-18.96361267,9.348086187,39.86988014,4936.52763,-1014.376296,-79.52378796,-13.88163529,0.870766166,1.640821157,1.855414955,2.0,3.0,4.0,3.0
1714,하이스틸,철강금속,A071090,12,2022,Annual,292456090.0,126766300.0,49265289,49368158,153727227.0,292456090.0,143503167.0,92989182,21436586,57200000,9929800,148952923.0,316413942.0,287742052.0,16870681,0,0,11510797,515849,-5155555,6953877,50.93,32.31,96.34,63.44,90.94,8.03,5.33,16870680.82,9.06,12.60673121,36.93574402,-1.251320514,12.60673121,17.73475246,35.20808502,8.071807231,39.91289665,15.25015687,-0.010667107,-10.87042537,-24.05018071,1.081919484,2.124254668,2.204926544,1.0,2.0,3.0,2.0
1715,하이스틸,철강금속,A071090,12,2023,Annual,270448865.0,106588645.0,31124956,48532437,150882801.0,270448865.0,121222358.0,103324903,17370950,47500000,165900,149226507.0,256655947.0,242679630.0,3386283,0,0,1306918,19828698,73819,-18412557,55.18,28.7,81.23,52.02,94.55,0.88,1.32,3386282.62,5.45,-7.524967252,-15.91720749,-1.850307233,-7.524967252,-15.52635351,11.11497142,0.183671454,-18.8860183,-79.92800054,-88.64615543,3743.895791,-101.4318342,0.948999904,1.719908562,2.117232755,2.0,2.0,2.0,2.0
1716,하이트진로,음식료품,A000080,12,2020,Annual,3297783699.0,899379632.0,342833678,187799638,1997339334.0,3297783699.0,2223505553.0,1435592915,123740831,302461175,75860454,1074278146.0,2256322946.0,1281305110.0,198478557,0,193189814,86628492,382792590,-141056821,-116556043,32.58,33.41,206.98,102.57,56.79,8.22,8.8,198478557.1,43.21,0.823150402,14.97083443,-2.668948823,0.823150402,-0.63271335,5.64639551,3.976214265,10.87233535,124.9136374,-304.3368136,1254.933316,113.6752856,0.684193735,2.100315411,1.014759303,3.0,3.0,3.0,3.0
1717,하이트진로,음식료품,A000080,12,2021,Annual,3631051440.0,1304322155.0,345349767,187548130,1953512920.0,3631051440.0,2537892111.0,1836774623,143553446,370197187,9682190,1093159329.0,2202903850.0,1276468746.0,174111105,0,183082246,71771638,622266086,-316504151,-101300081,30.11,29.32,232.16,97.4,57.94,6.62,7.9,174111104.9,42.06,10.10580958,45.02464906,-2.19423977,10.10580958,14.13922972,27.94536695,1.75756931,-2.367528819,-12.2771207,-17.15007806,62.55959552,124.3806069,0.606684837,2.015171798,0.868005318,4.0,5.0,3.0,4.0
1718,하이트진로,음식료품,A000080,12,2022,Annual,3333438311.0,1054944220.0,393141792,226020083,1924907543.0,3333438311.0,2172409937.0,1538466821,161548580,374661597,52332426,1161028375.0,2497554821.0,1434317829.0,190571249,0,184828207,86816259,-74014170,5958539,-116457464,34.83,30.44,187.11,87.39,57.43,7.7,7.63,190571249.1,42.57,-8.196334696,-19.11935131,-1.46430447,-8.196334696,-14.40101305,-16.24084949,6.208522783,13.37557111,9.453816286,20.96179134,-111.894296,-101.8826101,0.74924285,2.151157435,1.149670133,3.0,4.0,3.0,3.0
1719,하이트진로,음식료품,A000080,12,2023,Annual,3358347206.0,1067666619.0,378478791,268110091,1934102349.0,3358347206.0,2242471577.0,1637599088,177129084,439966805,83705442,1115875628.0,2520181552.0,1406179511.0,123919983,0,245755062,35511120,164419298,-157680759,-14231873,33.23,31.74,200.96,95.53,55.8,3.12,4.92,123919983.4,44.2,0.747243317,1.20597836,0.477675202,0.747243317,3.225065344,6.44357523,-3.889030447,0.905955329,-34.97446039,-59.09623334,-322.1457026,-2746.299017,0.750423169,2.258478892,1.123841023,5.0,5.0,2.0,3.0
1720,하이트진로홀딩스,기타금융,A000140,12,2020,Annual,3904980587.0,917848944.0,341896586,189394048,2002790241.0,3904980587.0,2844595889.0,1838697111,123038214,594396318,105860454,1060384697.0,2247005970.0,1265866777.0,210493505,0,193190814,107691607,365645952,-157256538,-104395830,27.15,43.94,268.26,161.83,56.34,10.54,9.37,210493505.2,43.66,1.779560926,14.00044483,-2.458213398,1.779560926,-0.334412445,10.84879627,7.920208545,10.89119269,108.5247499,-368.3402745,2590.97804,156.1739059,0.575420523,2.119047904,0.789920979,2.0,3.0,3.0,3.0
1721,하이트진로홀딩스,기타금융,A000140,12,2021,Annual,4236298193.0,1318819854.0,344496973,190633236,1958861574.0,4236298193.0,3148923131.0,2354816513,142468755,670413476,9682190,1087375062.0,2192007505.0,1257918398.0,188406600,0,183082265,67355184,608989212,-299328834,-100631935,25.67,39.43,289.59,153.63,57.39,6.27,8.6,188406599.6,42.61,8.484487915,43.68593684,-2.19337333,8.484487915,10.69843499,28.06984353,2.545337091,-2.447633239,-10.49291521,-37.45549363,66.55160782,90.34428572,0.517434658,2.015870679,0.696113374,4.0,5.0,3.0,4.0
1722,하이트진로홀딩스,기타금융,A000140,12,2022,Annual,3945000965.0,1071001300.0,392007947,227109773,1929333199.0,3945000965.0,2779584713.0,1953602948,160045861,786873297,82332426,1165416252.0,2484277054.0,1415159632.0,202502517,0,184832728,72048976,-89506146,3608915,-100131857,29.54,41.0,238.51,138.79,56.96,6.4,8.15,202502517.2,43.04,-6.876221048,-18.79093291,-1.507425302,-6.876221048,-11.72903887,-17.03799692,7.177025916,13.33341918,7.48164714,6.968716766,-114.6974929,-101.205669,0.62972787,2.131665016,0.893758353,3.0,4.0,3.0,3.0
1723,하이트진로홀딩스,기타금융,A000140,12,2023,Annual,3979751149.0,1085052801.0,377448111,269435227,1938661762.0,3979751149.0,2874614630.0,2148800131,172931875,859975812,133705442,1105136518.0,2506869282.0,1384399203.0,138073291,0,245762312,18315800,136002192,-160914699,15675055,27.77,42.64,260.11,153.54,55.22,1.61,5.51,138073290.7,44.78,0.880866299,1.311996633,0.483512283,0.880866299,3.418853059,9.991650719,-5.172378015,0.909408553,-31.81650626,-74.57868103,-251.9473221,-4558.811,0.629906039,2.268379735,0.872071427,5.0,5.0,3.0,4.0
1724,한국가스공사,전기가스업,A036460,12,2020,Annual,35909774516.0,7527879016.0,4093852245,1390282556,23134144048.0,35909774516.0,28174619094.0,7212818182,977732000,1877314000,760983000,7735155422.0,20833721595.0,19513498565.0,898855103,78453000,4580000,-160683053,3251022957,-971875632,-2189950599,21.54,67.28,364.24,312.35,93.66,-2.02,4.31,898855103.2,6.34,-8.654081778,-18.46560158,-5.100142854,-8.654081778,-9.596286382,-18.96203885,-5.049583398,-16.60720404,-32.64551785,-375.7600677,63.71021585,-30.43293288,0.580168544,2.693381123,0.739449982,4.0,6.0,4.0,5.0
